Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
引く,ひく,"1. to pull, to tug, to lead (e.g. a horse)<br>2. to draw (attention, sympathy, etc.), to attract (e.g. interest)<br>3. to draw back (e.g. one's hand), to draw in (one's chin, stomach, etc.), to pull in<br>4. to draw (a card, mahjong tile, etc.)<br>5. to draw (a line, plan, etc.)<br>6. to catch (a cold)<br>7. to play (a stringed or keyboard instrument)<br>8. to look up (in a dictionary, phone book, etc.), to consult, to check<br>9. to haul, to pull (vehicles)<br>10. to subtract, to deduct<br>11. to recede, to ebb, to fade<br>12. to be descend from, to inherit (a characteristic)<br>13. to quote, to cite, to raise (as evidence)<br>14. to lay on (electricity, gas, etc.), to install (e.g. a telephone), to supply (e.g. water)<br>15. to hold (e.g. a note)<br>16. to apply (e.g. lipstick), to oil (e.g. a pan), to wax (e.g. a floor)<br>17. to move back, to draw back, to recede<br>18. to lessen, to subside, to ebb, to go down (e.g. of swelling)<br>19. to resign, to retire, to quit",N5,4,ここで<b>引い</b>てきた！,I pulled it here!,"S01E07, S01E08, S01E12"
髪,かみ,1. hair (on the head),N4,4,“ほんとは智子の<b>髪</b>,“It’s really Tomoko’s hair.,S01E07
分の,ぶんの,1. -th (e.g. one fifth),Unlabeled,4,３<b>分の</b>１とは言わず,Don't say one-third,"S01E07, S01E12"
午後,ごご,"1. afternoon, p.m.",N5,4,<b>午後</b>には着くって言ってたから,He said he would arrive in the afternoon.,"S01E08, S01E10"
子犬,こいぬ,1. puppy<br>2. small dog,Unlabeled,4,<b>子犬</b>のような目で慕ってくれた,He admired me with puppy dog ​​eyes,S01E08
どる,ドル,"1. dollar<br>2. money, cash<br>3. Dor (Israel)",Unlabeled,4,<b>どっ</b>！ あっ いかん 日が暮れる,"What! Ah, no, the sun is setting","S01E08, S01E09, S01E10"
いける,いける,"1. to arrange (flowers), to plant<br>2. living, live",Unlabeled,4,ももこでいかなくちゃ<b>いけ</b>ない,I have to go with Momoko.,"S01E08, S01E10, S01E11"
覚える,おぼえる,"1. to memorize, to memorise, to commit to memory, to learn by heart, to bear in mind, to remember<br>2. to learn, to pick up, to acquire<br>3. to feel<br>4. to think, to regard",N5,4,しっかりと<b>覚え</b>ておくように,Make sure to remember,"S01E08, S01E11, S01E12"
受験,じゅけん,1. taking an examination (esp. school and university entrance),N2,4,何が<b>受験</b>だよ 掃除しろ おらあ！,What's the exam? Clean it up!,"S01E08, S01E09"
将来,しょうらい,"1. future (usually near), prospects",N4,4,<b>将来</b>的にそうなるかもしれないから,Because it might happen in the future,"S01E08, S01E12"
手伝い,てつだい,"1. helper, assistant<br>2. help",N3,4,<b>手伝い</b>に行くことになっちゃったの,I had to go help.,"S01E09, S01E11"
流星,りゅうせい,"1. meteor, falling star",Unlabeled,4,肉眼でも たくさんの<b>流星</b>が,Many meteors can be seen with the naked eye,S01E09
猫,ねこ,"1. cat (esp. the domestic cat, Felis catus)<br>2. shamisen<br>3. geisha<br>4. wheelbarrow<br>5. clay bed-warmer<br>6. bottom, submissive partner of a homosexual relationship",N5,4,わあ <b>猫</b>！,Wow cat!,"S01E09, S01E12"
本番,ほんばん,"1. performance, take, going before an audience or on-air<br>2. game, season, crucial moment<br>3. penetrative vaginal sex (with a prostitute), unsimulated sex (in an adult movie)",Unlabeled,4,これからが<b>本番</b>！,Now it's time for the real thing!,"S01E10, S01E11"
活動,かつどう,"1. activity (of a person, organization, animal, volcano, etc.), action<br>2. movie (esp. during the silent movie period)",N3,4,部での<b>活動</b>は特になくて―,There are no particular activities in the club.,S01E10
空気,くうき,"1. air, atmosphere<br>2. mood, situation<br>3. someone with no presence, someone who doesn't stand out at all",N4,4,<b>空気</b> 読めよ！,Read the atmosphere!,"S01E11, S01E12"
たこ焼き,たこやき,"1. takoyaki, octopus dumplings",Unlabeled,4,よりによって あの<b>たこ焼き</b>かよ,"By the way, is that takoyaki?",S01E11
商人,しょうにん,"1. merchant, trader, tradesman, dealer, shopkeeper",N3,4,武器<b>商人</b>になるんだよね？,Are you going to become an arms dealer?,S01E12
たつ,たつ,"1. to rise up, to initiate (political) action",Unlabeled,4,もう超高速で時間<b>たっ</b>てくれ,Please pass the time super fast.,S01E12
今江,今江,1. Imae (Auto-translated),Unlabeled,4,あのことを<b>今江</b>さんに話したら―,When I told Imae-san about that...,S01E12
ささやく,ささやく,"1. to whisper, to murmur<br>2. to rumor, to rumour",Unlabeled,4,クラスで<b>ささやか</b>れてはいたが―,Although it was whispered in class...,S01E12
授業,じゅぎょう,"1. lesson, class work, teaching, instruction",N5,3,ダメだ 全然 <b>授業</b>に集中できない,"No, I can't concentrate in class at all.","S01E01, S01E02, S01E06"
立つ,たつ,"1. to stand, to rise, to stand up<br>2. to find oneself (e.g. in a difficult position)<br>3. to depart (on a plane, train, etc.)",N5,3,何もしなくてもフラグが<b>立ち</b>,The flag is raised even if you do nothing.,"S01E01, S01E08"
さまざま,さまざま,"1. various, varied, diverse, all sorts of",Unlabeled,3,<b>さまざま</b>な反応を見せるでしょう,will have a variety of reactions,"S01E01, S01E06"
か月,かげつ,1. months (period of),Unlabeled,3,２<b>か月</b>近く会話していないぞ,We haven't talked in almost 2 months.,"S01E01, S01E05"
写真,しゃしん,"1. photograph, photo, picture, snapshot, snap<br>2. moving picture, movie",N5,3,うわっ 何だよ この<b>写真</b>！,"Wow, what is this photo?","S01E01, S01E05"
グループ,グループ,1. group (usu. of people),N3,3,<b>グループ</b>作ってる女なんて―,What kind of woman is making a group?,"S01E01, S01E02, S01E06"
化粧,けしょう,"1. make-up, makeup, cosmetics",N3,3,女だったら <b>化粧</b>ポーチとかに,"If you're a woman, put it in your makeup bag.","S01E01, S01E06, S01E10"
近い,ちかい,"1. near, close, short (distance)<br>2. close (in time), soon<br>3. close (relationship), friendly, intimate<br>4. closely related<br>5. similar, almost the same, close to, nearly",N5,3,あっ 俺も<b>近い</b>から よく来るよ,"Ah, I'm nearby too, so I come here often.","S01E01, S01E08"
ばっか,ばかり,"1. only, merely, nothing but, no more than<br>2. approximately, about<br>3. just (finished, etc.)<br>4. as if to, (as though) about to<br>5. indicates emphasis<br>6. always, constantly",Unlabeled,3,遊んで<b>ばっか</b>じゃダメだぞ,It's no good just playing around.,"S01E01, S01E09"
教える,おしえる,"1. to teach, to instruct<br>2. to tell, to inform<br>3. to preach",N5,3,先日 <b>教え</b>た文法の応用です,This is an application of the grammar I taught you the other day.,"S01E01, S01E12"
塾,じゅく,"1. cram school, private tutoring school, juku",N1,3,<b>塾</b>で知り合った１こ上の,One person I met at cram school,"S01E01, S01E05, S01E08"
サボる,サボる,"1. to be truant, to slack off, to play hooky, to skip school, to cut class, to skip out",N1,3,よし <b>サボろ</b>う！ 保健室だ！,"Okay, let's slack off! It's the health room!","S01E01, S01E03"
親,おや,"1. parent, parents, mother and father<br>2. dealer (in cards, mahjong, etc.), banker<br>3. founder, inventor<br>4. (pet) owner<br>5. key, parent (organization), main<br>6. ancestor, forefather",N4,3,<b>親</b>とは会話できるだろ,Can you talk to your parents?,"S01E01, S01E02"
重要,じゅうよう,"1. important, momentous, essential, principal, major",N3,3,それが最も<b>重要</b>です,that is the most important,"S01E01, S01E05, S01E12"
他人,たにん,"1. another person, other people, others<br>2. unrelated person (i.e. not related by blood)<br>3. outsider, stranger",N3,3,<b>他人</b>なんか当てにするから,Because I rely on others,"S01E01, S01E08, S01E11"
特に,とくに,"1. particularly, especially, in particular, expressly",N4,3,部での活動は<b>特に</b>なくて―,There are no particular activities in the club.,"S01E01, S01E10, S01E11"
やあ,やあ,1. Yo! (greeting)<br>2. Wow! (expression of surprise),Unlabeled,3,<b>やあ</b> 目が覚めたかな,"Hey, are you awake?","S01E01, S01E07, S01E09"
起こす,おこす,"1. to raise, to raise up, to set up, to pick up<br>2. to wake, to wake up, to waken, to awaken<br>3. to cause, to bring about, to lead to, to trigger, to give rise to, to create, to generate (e.g. heat, electricity), to produce<br>4. to start, to begin, to launch, to establish, to found, to set up, to open<br>5. to plough, to plow, to till<br>6. to fall ill with<br>7. to transcribe, to write down (what is spoken)<br>8. to turn over (a card)",N1,3,休み中 問題とか<b>起こす</b>なよな,Don't cause any problems during the holidays.,"S01E01, S01E03, S01E06"
ストレス,ストレス,1. stress,N1,3,不摂生と<b>ストレス</b>で―,Due to poor diet and stress...,"S01E01, S01E05, S01E10"
ライフ,ライフ,1. life,Unlabeled,3,真の女子高生<b>ライフ</b>の幕開けだ！,It's the beginning of a true high school girl's life!,"S01E01, S01E02, S01E06"
ふう,に,1. two,Unlabeled,3,自分がクラスで どんな<b>ふう</b>に,How am I in class?,"S01E01, S01E08, S01E12"
間違い,まちがい,"1. mistake, error, blunder<br>2. accident, mishap, trouble<br>3. improper conduct (e.g. between man and woman), indiscretion",N3,3,<b>間違い</b>は誰にだってある,Everyone makes mistakes.,"S01E01, S01E05, S01E12"
ウザ,ウザイ,"1. annoying, noisy",Unlabeled,3,<b>ウザ</b>さが増したな,It's getting more annoying,"S01E01, S01E07, S01E10"
かう,かう,"1. to keep (a pet or other animal), to have, to own, to raise, to rear, to feed",Unlabeled,3,さっきの夢はヤバ<b>かっ</b>た,The dream I had earlier was terrible.,"S01E01, S01E03, S01E04"
社会,しゃかい,"1. society, public, community, the world<br>2. social studies",N4,3,まず <b>社会</b>風刺とは,"First, what is social satire?","S01E01, S01E03, S01E06"
家族,かぞく,"1. family, members of a family",N5,3,<b>家族</b>以外と会話できなくなったの,I can't talk to anyone other than my family.,"S01E01, S01E04, S01E12"
ちなみに,ちなみに,"1. by the way, in this connection, incidentally, in passing",Unlabeled,3,<b>ちなみに</b> いつまで？,"By the way, until when?","S01E01, S01E08, S01E10"
多分,たぶん,"1. perhaps, probably<br>2. generous, many, much, great",N3,3,<b>多分</b> もう何もない,Maybe there's nothing left,"S01E01, S01E11"
意外と,意外と,1. unexpectedly (Auto-translated),Unlabeled,3,<b>意外と</b>ポジティブだな,Surprisingly positive,"S01E01, S01E05, S01E07"
ところで,ところで,"1. by the way, incidentally<br>2. even if, no matter (who, what, when, where, why, how)",N3,3,<b>ところで</b> もこっち,"By the way, Mokocchi","S01E01, S01E05, S01E11"
それとも,それとも,"1. or, or else",N3,3,<b>それとも</b> 私が,or me,"S01E01, S01E02, S01E03"
やっと,やっと,"1. at last, finally<br>2. barely, narrowly, just, by the skin of one's teeth",N4,3,<b>やっと</b>テスト終わったね,The test is finally over,"S01E01, S01E09, S01E11"
ネット,ネット,"1. network<br>2. Internet<br>3. net (hair, netball, etc.)<br>4. net (price, weight, etc.), nett",Unlabeled,3,そもそも <b>ネット</b>に顔出しなんて,Why show your face on the internet in the first place?,"S01E01, S01E05, S01E07"
歌う,うたう,"1. to sing<br>2. to sing (one's praises in a poem, etc.), to compose a poem, to recite a poem",N5,3,俺 ＡＫ× <b>歌っ</b>ちゃうぞ！,I'm going to sing AK×!,S01E01
っと,っと,1. tto (Auto-translated),Unlabeled,3,甘いものでも買って帰ろ<b>っと</b>,Let's buy something sweet and go home.,"S01E01, S01E03, S01E07"
ステージ,ステージ,1. stage<br>2. performance,N2,3,いや これこそ 新たな<b>ステージ</b>に,"No, this is a new stage","S01E01, S01E10"
さて,さて,"1. well, now, then",N3,3,<b>さて</b> 残暑とは名ばかり,"Now, the lingering heat is just a name.","S01E01, S01E09"
本気,ほんき,"1. seriousness, earnestness, truth, sanctity",N1,3,私が<b>本気</b>を出せば何でもできる！,"If I put my mind to it, I can do anything!","S01E01, S01E02, S01E06"
そりゃ,それは,"1. very, extremely<br>2. that is",Unlabeled,3,<b>そりゃ</b> まあ,Well then,"S01E01, S01E04, S01E05"
確実,かくじつ,"1. certain, sure, definite, reliable, sound, solid, safe, secure",N3,3,<b>確実</b>に友達がいないヤツらだ,These guys definitely don't have any friends.,"S01E01, S01E06"
降りる,おりる,"1. to descend (e.g. a mountain), to go down, to come down<br>2. to alight (e.g. from bus), to get off, to disembark, to dismount<br>3. to step down, to retire, to give up, to quit, to fold<br>4. to be granted, to be issued, to be given<br>5. to form (of frost, dew, mist, etc.)<br>6. to be passed (from the body; e.g. of a roundworm)",N5,3,あとで<b>降り</b>てきなさい,come down later,"S01E01, S01E04, S01E07"
格好,かっこう,"1. shape, form, figure, posture, pose<br>2. appearance<br>3. state, situation<br>4. suitable, fit, reasonable<br>5. about",N3,3,この<b>格好</b>じゃ ダサいかな？,Is this look lame?,"S01E01, S01E04, S01E08"
電話,でんわ,"1. telephone call, phone call<br>2. telephone (device), phone",N5,3,何で <b>電話</b>がひとりでに？,Why are you on the phone by yourself?,"S01E01, S01E02"
土曜日,どようび,1. Saturday,N5,3,<b>土曜日</b>までに―,By Saturday-,S01E02
地味,じみ,"1. plain, simple, subdued, sober<br>2. reserved (behaviour, attitude, etc.), modest, quiet, unobtrusive<br>3. quite, a (little) bit",N2,3,<b>地味</b>でオタクで成績は中の下の,A plain and nerdy person whose grades are below average.,"S01E02, S01E05, S01E06"
式,しき,"1. equation, formula, expression<br>2. ceremony<br>3. style<br>4. enforcement regulations (of the ritsuryo)",N3,3,花火大会って終業<b>式</b>の日だろ？,Isn't the fireworks festival the closing ceremony day?,"S01E02, S01E06"
当然,とうぜん,"1. natural, right, proper, just, reasonable, appropriate, deserved<br>2. naturally, as a matter of course, rightly, deservedly, justly, of course",Unlabeled,3,ということは<b>当然</b>―,Of course that means-,"S01E02, S01E05, S01E12"
生活,せいかつ,"1. living, life (one's daily existence), livelihood",N4,3,充実した女子高生<b>生活</b>を送る！,Live a fulfilling high school life!,"S01E02, S01E03"
大切,たいせつ,"1. important, necessary, indispensable<br>2. beloved, precious, dear, cherished, valuable<br>3. careful",N5,3,<b>大切</b>なのは過去じゃないよな,It's not the past that's important,"S01E02, S01E10, S01E12"
話せる,はなせる,"1. to be able to speak, to be able to talk<br>2. to be understanding, to be sensible",Unlabeled,3,ゆうちゃんに<b>話せる</b>,I can talk to Yu-chan,"S01E02, S01E06, S01E08"
いっぱい,いっぱい,1. one defeat,N4,3,<b>いっぱい</b>あると思ってたのにな,I thought there were a lot,"S01E02, S01E08, S01E12"
起きる,おきる,"1. to get up, to rise, to blaze up (fire)<br>2. to wake up, to be awake, to stay awake<br>3. to occur (usu. of unfavourable incidents), to happen, to take place",N5,3,寝たふりから<b>起きる</b>演技だなんて,It's like he's acting like he's waking up from pretending to be asleep.,"S01E02, S01E03, S01E07"
