Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
聞こえる,きこえる,"1. to be heard, to be audible<br>2. to be said to be, to be reputed",N4,4,幕が閉まる　拍手も<b>聞こえる</b>,"The curtain closes, you can hear the applause","S01E03, S01E08, S01E10, S01E12"
足,あし,"1. foot, paw, arm (of an octopus, squid, etc.)<br>2. leg<br>3. gait<br>4. pace<br>5. bottom structural component (i.e. radical) of a kanji<br>6. means of transportation<br>7. money, coin",N5,4,爪が生えたこの<b>足</b>で,With these clawed feet,"S01E03, S01E06, S01E09, S01E12"
面,おもて,1. face<br>2. surface<br>3. mask (esp. a noh or kyogen mask),N3,4,その“僕 惨めです”って<b>面</b>は,That “I’m miserable” side is,"S01E04, S01E05, S01E06, S01E11"
骨折,こっせつ,1. bone fracture,N3,4,ルイは左足 <b>骨折</b>しながら,[Unavailable],S01E04
状態,じょうたい,"1. state, condition, situation, appearance, circumstances",N3,4,この<b>状態</b>で正常な心拍数とは,What is the normal heart rate in this condition?,"S01E04, S01E06, S01E08, S01E09"
お客,おきゃくさま,"1. guest, visitor<br>2. customer, client, shopper, spectator, audience, tourist, sightseer, passenger",Unlabeled,4,<b>お客</b>さんは みんな―,All the customers...,"S01E04, S01E06"
走る,はしる,"1. to run<br>2. to run (of a vehicle), to drive, to travel, to move, to sail<br>3. to rush (to), to dash, to race<br>4. to retreat, to flee, to defect (to)<br>5. to run away, to abscond, to elope<br>6. to flash (of lightning), to streak, to shoot (through; e.g. of pain), to run (through), to flare, to flit (e.g. across one's face), to spread quickly (of news, shock, etc.)<br>7. to go (e.g. bad, to extremes), to become, to turn, to take to (e.g. crime), to get carried away by (e.g. one's emotions), to get involved in, to get wrapped up in<br>8. to run (through; of a road, street, etc.), to extend (e.g. of a mountain range), to stretch, to lie",N5,4,自己嫌悪で自傷行為に<b>走る</b>者,People who turn to self-harm due to self-hatred,"S01E04, S01E06, S01E08"
鼻,はな,1. nose,N5,4,さすがに大型のイヌ科の<b>鼻</b>は,"As expected, the nose of a large canine is","S01E04, S01E09, S01E12"
光,ひかり,"1. light<br>2. illumination, ray, beam, gleam, glow<br>3. happiness, hope<br>4. influence, power<br>5. vision, eyesight",N4,4,でも 俺は<b>光</b>を浴びて生きたい,But I want to live bathed in light,"S01E04, S01E05, S01E12"
飲む,のむ,"1. to drink, to gulp, to swallow, to take (medicine)<br>2. to smoke (tobacco)<br>3. to engulf, to overwhelm<br>4. to keep down, to suppress<br>5. to accept (e.g. demand, condition)<br>6. to make light of, to conceal",N5,4,小動物の血を<b>飲ん</b>だことは―,Have you ever drank the blood of a small animal?,"S01E04, S01E05, S01E09"
温かい,あたたかい,"1. warm, mild, (pleasantly) hot<br>2. considerate, kind, genial<br>3. warm (of a colour), mellow<br>4. having enough money",Unlabeled,4,生<b>温かく</b>て 無力で 悲痛で,"Warm, helpless, and heartbreaking","S01E04, S01E12"
背中,せなか,1. back (of body),N4,4,この<b>背中</b>を伝う血は,The blood running down this back,"S01E04, S01E05, S01E08"
サンド,サンド,1. sand,Unlabeled,4,卵<b>サンド</b>と豆乳 無調整のやつね,"Egg sandwich and soy milk, unadulterated.","S01E05, S01E07"
言い訳,いいわけ,1. excuse<br>2. explanation,N1,4,<b>言い訳</b>になっちゃうので,Because it becomes an excuse,"S01E05, S01E08, S01E10"
表情,ひょうじょう,"1. facial expression, countenance<br>2. look, appearance, expression (vocal, etc.)",N3,4,あなたはそんな<b>表情</b>で発するの？,Do you make that kind of expression?,"S01E05, S01E07, S01E08"
きる,きる,"1. to kill (a human) using a blade (sword, machete, knife, etc.), to slice (off), to lop (off), to cut (off)",Unlabeled,4,最後まで演じ<b>きっ</b>てもらうぞ,I'll have you perform until the end.,"S01E05, S01E07, S01E11"
恋,こい,1. (romantic) love,N3,4,こんな感情が簡単に“<b>恋</b>”だなんて,"I can't believe that such a feeling can easily be called ""love""","S01E05, S01E07, S01E10, S01E11"
･,･,1. ･ (Auto-translated),Unlabeled,4,レ<b>･</b>レ･レ レゴシ,Le Le Le Legosi,S01E05
電車,でんしゃ,"1. train, electric train",N5,4,遠く行きたい <b>電車</b>で,I want to go far by train,"S01E05, S01E11"
忙しい,いそがしい,"1. busy, occupied, hectic<br>2. restless, hurried, fidgety",N5,4,演劇部も ちょっと<b>忙しく</b>て,The drama club is also a bit busy.,"S01E05, S01E07, S01E12"
存在,そんざい,"1. existence, being",N3,4,神でもある 特別な<b>存在</b>でしょ,"He's also a god, he's a special being, isn't he?","S01E05, S01E06, S01E09"
隕石,いんせき,1. meteorite,Unlabeled,4,<b>隕石</b>に 火の灯されたロウソクを,A lit candle on a meteorite,"S01E05, S01E08"
判断,はんだん,"1. judgment, judgement, decision, conclusion, adjudication<br>2. divination<br>3. judgement",N3,4,彼にしちゃ賢明な<b>判断</b>だわ,That's a wise decision for him.,"S01E05, S01E06"
詰まる,つまる,"1. to be packed (with), to be full (space, schedule, etc.)<br>2. to be blocked (road, pipe, nose, etc.), to be clogged, to be plugged up<br>3. to shorten (width, interval, etc.), to shrink (shirt, word form, etc.), to narrow<br>4. to be at a loss, to be hard pressed<br>5. to end up, to be settled<br>6. to become a geminate consonant<br>7. to hit the ball near the handle of the bat",N2,4,聞きたいこと全部 喉で<b>詰まる</b>,Everything I want to ask gets stuck in my throat,S01E05
恥ずかしい,はずかしい,"1. embarrassing, embarrassed, ashamed, humiliated, shy<br>2. disgraceful, shameful",N4,4,<b>恥ずかしい</b>とこ,embarrassing place,"S01E05, S01E10, S01E11"
成長,せいちょう,"1. growth, development, growing up, becoming an adult<br>2. growth (of a company, the economy, etc.)",N3,4,俺なりに微々たる<b>成長</b>を,A slight growth in my own way,"S01E05, S01E07, S01E10"
抱く,いだく,"1. to hold in one's arms (e.g. a baby), to embrace, to hug<br>2. to have (a thought or feeling), to hold, to harbour (suspicion, doubt, etc.), to harbor, to bear (a grudge, ill will, etc.), to entertain (hope, illusions, etc.), to cherish (e.g. an ambition)",N3,4,お前が<b>抱い</b>ているのは,what you are holding,"S01E05, S01E06, S01E07, S01E11"
差,さ,"1. difference, variation<br>2. difference",N3,4,物理的な<b>差</b>があり過ぎるし,There are too many physical differences,"S01E05, S01E08"
多い,おおい,"1. many, numerous, a lot<br>2. large amount of, large quantity of, a lot, much<br>3. frequent, common",N5,4,外は物騒な事件が<b>多い</b>ね 本当に,"There are a lot of disturbing incidents outside, really.",S01E06
コヨーテ,コヨーテ,"1. coyote (carnivore, Canis latrans)",Unlabeled,4,<b>コヨーテ</b> 大型２匹で,Two large coyotes,S01E06
証言,しょうげん,"1. testimony, (verbal) evidence",N1,4,あったという<b>証言</b>から,From the testimony that there was,S01E06
集る,あつまる,"1. to gather, to collect, to assemble",N4,4,イヌ科が<b>集っ</b>た計画的な,A planned gathering of canines,S01E06
社交,しゃこう,"1. social life, social intercourse",N1,4,どうにも<b>社交</b>的で しゃくに障る,I'm sociable and have a hard time,"S01E06, S01E10"
似る,にる,"1. to resemble, to look like, to be like, to be alike, to be similar, to take after",N4,4,<b>似</b>てないにも程がある,There's a certain amount of dissimilarity,S01E06
すいません,すいません,"1. sorry, excuse me, thank you",Unlabeled,4,何か <b>すいません</b>,I'm sorry for something,"S01E06, S01E08, S01E10"
いえ,いえ,"1. house, residence, dwelling<br>2. family, household<br>3. lineage, family name",N3,4,<b>いえ</b> 私は,"No, I am","S01E06, S01E07"
思える,おもえる,"1. to seem, to appear likely",Unlabeled,4,悔しいと<b>思える</b>あなたは,You feel regretful,"S01E06, S01E07, S01E11"
入部,にゅうぶ,1. joining a club,Unlabeled,4,演劇部の新<b>入部</b>員なんです,I'm a new member of the drama club.,S01E06
アオバ,あおばと,1. white-bellied green pigeon (Treron sieboldii)<br>2. White-bellied Green Pigeon,Unlabeled,4,この世界で 俺も<b>アオバ</b>も,"In this world, me and Aoba",S01E06
指,ゆび,"1. finger, toe, digit",N4,4,その<b>指</b> １本で７万だな？,"That one finger is worth 70,000, right?",S01E06
状況,じょうきょう,"1. state of affairs (around you), situation, circumstances",N3,4,お前につくが 今は<b>状況</b>が違う,"I agree with you, but things are different now.","S01E06, S01E07, S01E08"
はっきり,はっきり,"1. clearly, plainly, distinctly<br>2. to be clear, to be definite, to be certain, to be exact, to become clear, to clear up",N4,4,でも今は <b>はっきり</b>分かる,But now I see clearly,"S01E06, S01E07, S01E08, S01E12"
自ら,おのずから,"1. naturally, in due course, by itself, of its own accord",Unlabeled,4,<b>自ら</b>命を絶つというのか,Are you going to take your own life?,"S01E06, S01E09, S01E10"
忘れる,わすれる,"1. to forget, to leave carelessly, to be forgetful of, to forget about, to forget (an article)",N5,4,お前の死は絶対に<b>忘れ</b>ない,I'll never forget your death,"S01E06, S01E07, S01E09, S01E12"
ガキ,がき,"1. brat, kid, urchin, little devil<br>2. preta, hungry ghost",Unlabeled,4,面倒くせえ<b>ガキ</b>だな,"You're such a pain, you kid.","S01E06, S01E10"
自身,じしん,"1. (one's) self, oneself",N3,4,あなた<b>自身</b>は どちらの立場で,Which position are you in?,"S01E06, S01E09, S01E10, S01E12"
さえ,さえ,"1. even<br>2. (if) only, just, as long as<br>3. besides, on top of that, what's more",Unlabeled,4,このオジカは こんな時で<b>さえ</b>,"Even at times like this, this old man","S01E06, S01E07, S01E12"
誇り,ほこり,"1. pride, boast, credit (to)",N3,4,とても<b>誇り</b>を持っております,I'm very proud,"S01E07, S01E09, S01E11"
美しい,うつくしい,"1. beautiful, pretty, lovely, sweet, pure (heart, friendship, etc.)",N4,4,<b>美しく</b>踊りきるって決めたんです,I decided to dance beautifully.,"S01E07, S01E11, S01E12"
感じる,かんじる,"1. to feel, to sense, to experience",N3,4,先輩も<b>感じ</b>ていますか？,Do you feel that too?,"S01E07, S01E10, S01E11"
混乱,こんらん,"1. disorder, chaos, confusion, mayhem",N3,4,この街は<b>混乱</b>に陥るだろう,this city will fall into chaos,"S01E07, S01E09, S01E11"
そっ,そちら,"1. that way, that direction<br>2. there<br>3. that (one)",Unlabeled,4,何だ <b>そっ</b>か,What is that?,"S01E07, S01E12"
無事,ぶじ,"1. safety, security, peace, quiet<br>2. safely, without incident, successfully<br>3. good health<br>4. inaction, ennui",N3,4,<b>無事</b> 終えられた暁には―,When it's finished safely...,"S01E08, S01E09"
常に,つねに,"1. always, constantly",N3,4,<b>常に</b>助けたいと思うのは―,I always want to help...,"S01E08, S01E10, S01E11, S01E12"
隣り合わせる,となりあわせる,1. to adjoin,Unlabeled,4,常に死と<b>隣り合わせ</b>の,always side by side with death,"S01E08, S01E11"
捕まる,つかまる,"1. to be caught, to be arrested<br>2. to hold on to, to grasp<br>3. to find (e.g. proof), to get (e.g. a taxi)<br>4. to be detained by",N3,4,<b>捕まっ</b>ちゃうわよ　早く！,You'll get caught! Hurry up!,"S01E08, S01E10"
個,こ,1. counter for articles<br>2. counter for military units<br>3. individual,N1,4,１<b>個</b>目は もう君のものだが,The first one is already yours.,S01E08
停電,ていでん,"1. power outage, electricity outage, blackout, failure of electricity supply",N2,4,<b>停電</b>したんだと思います,I think the power went out,"S01E08, S01E09"
ちゃーん,ちゃーん,1. Csangos,Unlabeled,4,ハル<b>ちゃーん</b>！,Haru-chan!,"S01E08, S01E12"
おっ,おっ,"1. oh, oops",Unlabeled,4,<b>おっ</b> ああ 持つよ,Oh ah I'll have it,"S01E09, S01E10, S01E11, S01E12"
ライオン,ライオン,1. lion (Panthera leo),Unlabeled,4,“<b>ライオン</b>は善良である”という,“The lion is good”,"S01E09, S01E10, S01E11"
唯一,ゆいいつ,"1. only, sole, unique",N3,4,対等になれる<b>唯一</b>のひととき,The only time we can be equal,"S01E10, S01E12"
ゴウヒン,ゴウヒン,*,Unlabeled,4,<b>ゴウヒン</b>さんも,Gohin too,S01E10
悩む,なやむ,"1. to be worried, to be troubled",N3,4,<b>悩ん</b>でる？,Are you worried?,"S01E11, S01E12"
むや,むや,Muya,Unlabeled,4,うや<b>むや</b>にする気だな,I'm trying to hide it,S01E12
受ける,うける,"1. to receive, to get<br>2. to catch (e.g. a ball)<br>3. to be struck by (wind, waves, sunlight, etc.)<br>4. to sustain (damage), to incur (a loss), to suffer (an injury), to feel (influence)<br>5. to undergo (e.g. surgery), to take (a test), to accept (a challenge)<br>6. to be given (e.g. life, talent)<br>7. to find funny, to find humorous, to be amused (by)<br>8. to follow, to succeed, to be descended from<br>9. to face (south, etc.)<br>10. to be modified by<br>11. to obtain (a pawned item, etc.) by paying a fee<br>12. to be well-received, to become popular, to go down well",N4,3,いかにも女<b>受け</b>する顔が,The face is very feminine,"S01E01, S01E03, S01E05"
皮肉,ひにく,"1. irony, sarcasm, cynicism, satire<br>2. unexpected, different from what one expected, not as one had planned<br>3. (only) surface, something superficial<br>4. skin and bone, body",N2,3,“ここで出会うとは<b>皮肉</b>だな,“It’s ironic that we meet here.,"S01E01, S01E07"
後,あと,"1. behind, rear<br>2. after, later<br>3. remainder, the rest<br>4. more (e.g. five more minutes), left<br>5. also, in addition<br>6. descendant, successor, heir<br>7. after one's death<br>8. past, previous",N5,3,本番は２週間<b>後</b>だろ,The real show will be in two weeks.,"S01E01, S01E05, S01E09"
リーダー,リーダー,"1. leader<br>2. reader, reading book<br>3. reader (i.e. someone who reads)<br>4. microreader<br>5. dotted line (in printing), leaders, ellipsis mark",Unlabeled,3,昨日の<b>リーダー</b>会議で決まった,It was decided at yesterday's leadership meeting.,"S01E01, S01E06"
そろう,そろう,"1. carelessness, negligence, oversight",Unlabeled,3,ゼッケン４番も <b>そろい</b>ました,The number 4 bib is also available.,"S01E01, S01E02, S01E09"
おなか,おなか,"1. belly, abdomen, stomach",N5,3,<b>おなか</b>が減ったら餌？,Food if you're hungry?,"S01E01, S01E03, S01E05"
減る,へる,"1. to decrease (in size or number), to diminish, to abate",N3,3,友達が<b>減っ</b>ても 軽蔑されても,"Even if I lose friends, even if I'm despised","S01E01, S01E09, S01E10"
