Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
ジングルベ,ジングルベル,1. Jingle Bells,Unlabeled,5,<b>ジングルベ</b>～ル ほいッ,Jingle Bell Hoi,Episode07
ル,リズム,1. rhythm<br>2. Rhythm,Unlabeled,5,ジング<b>ル</b>ベ～ル ほいッ,Jingle Bell Hoi,Episode07
寂しい,さびしい,"1. lonely, lonesome, solitary, desolate",N4,5,<b>寂しく</b>なったら いつでも遊びに来ていいんだよ,"If you feel lonely, you can always come visit me.","Episode07, Episode08, Episode09, Episode10, Episode11"
階,かい,"1. storey, story, floor<br>2. stairs<br>3. stage (in chronostratigraphy)<br>4. counter for storeys and floors of a building",N1,5,興味があったら放課後 ３<b>階</b>の音楽準備室に ぜひ,"If you are interested, please come to the music preparation room on the 3rd floor after school.",Episode08
走る,はしる,"1. to run<br>2. to run (of a vehicle), to drive, to travel, to move, to sail<br>3. to rush (to), to dash, to race<br>4. to retreat, to flee, to defect (to)<br>5. to run away, to abscond, to elope<br>6. to flash (of lightning), to streak, to shoot (through; e.g. of pain), to run (through), to flare, to flit (e.g. across one's face), to spread quickly (of news, shock, etc.)<br>7. to go (e.g. bad, to extremes), to become, to turn, to take to (e.g. crime), to get carried away by (e.g. one's emotions), to get involved in, to get wrapped up in<br>8. to run (through; of a road, street, etc.), to extend (e.g. of a mountain range), to stretch, to lie",N5,5,そういえば 入学式のときも この道を<b>走っ</b>た,"Come to think of it, I also ran on this road during the entrance ceremony.","Episode08, Episode11, Episode12"
受け取る,うけとる,"1. to receive, to get, to accept<br>2. to take, to interpret, to understand",N3,5,つらいばかりで あんまり<b>受け取っ</b>てもらえなかったね,It was just painful and I didn't get much acceptance.,"Episode08, Episode09, Episode12"
カレー,カレー,1. curry (esp. Japanese curry)<br>2. rice and curry,N5,5,マシュマロ豆乳鍋とか チョコ<b>カレー</b>鍋とかはどうかな,How about marshmallow soy milk hotpot or chocolate curry hotpot?,"Episode08, Episode12, Episode13, Episode14"
下がる,さがる,"1. to come down, to go down, to fall, to drop, to sink, to get lower<br>2. to hang, to dangle<br>3. to move back, to step back, to withdraw, to retire<br>4. to deteriorate, to fall off, to be downgraded<br>5. to get closer to the present day<br>6. to go south",N1,5,まだ 熱 <b>下がら</b>ないんだ,My fever hasn't come down yet.,"Episode08, Episode11, Episode12"
便せん,びんせん,"1. writing paper, stationery, notepaper",Unlabeled,5,<b>便せん</b>にね書いてみるよ,I'll try writing it on the stationery.,Episode08
みせる,みせる,"1. to show, to display",Unlabeled,5,夢を<b>みせ</b>て　グルグルとね,"Show me your dreams, go round and round","Episode09, Episode12"
必要,ひつよう,"1. necessary, needed, essential, indispensable<br>2. necessity, need, requirement",N4,5,基本 何を持ってくるかの事前申告が<b>必要</b>だから,"Basically, you need to declare in advance what you will bring.","Episode09, Episode10, Episode14"
つながる,つながる,"1. to be tied together, to be connected to, to be linked to<br>2. to lead to, to be related to<br>3. to be related (by blood)",Unlabeled,5,しあわせが<b>つながる</b>ように,May happiness connect,"Episode10, Episode12"
サービス,サービス,"1. service, help, assistance, care, concern<br>2. discount, discounted item<br>3. free service, freebie, gift<br>4. service, utility, amenity, resource<br>5. (after-sales) service, servicing, (product) maintenance<br>6. service (e.g. in tennis), serve",N3,5,ここは<b>サービス</b>ということで,This is a service,Episode11
是非,ぜひ,"1. certainly, without fail<br>2. right and wrong, pros and cons",N3,5,いえ　ここは<b>是非</b>サービスさせてください,"No, please let me serve you here.","Episode11, Episode14"
号,ごう,"1. number, edition, make, model, issue, part of that group<br>2. sobriquet, pen-name<br>3. size (of printing types, canvases, knitting needles, etc.)<br>4. suffix attached to names of ships, trains, airplanes, etc.",N1,5,よかったね あずにゃん２<b>号</b> 何でもなくて,"That's good, Azunyan No. 2. It's nothing.","Episode12, Episode13"
いらっしゃい,いらっしゃい,"1. come, go, stay<br>2. welcome",N3,5,はい <b>いらっしゃい</b>,"Yes, welcome","Episode12, Episode14"
君,きみ,"1. you, buddy, pal<br>2. monarch, ruler, sovereign, (one's) master",N4,5,でも 前髪を下ろした<b>君</b>の姿も見てみたい,But I also want to see you with your bangs down.,"Episode12, Episode13"
ぺん,ペン,1. pen<br>2. Pen,N2,5,がんばれふで<b>ぺん</b>,Good luck Fudepen,Episode12
情熱,じょうねつ,"1. passion, enthusiasm, zeal",N1,5,<b>情熱</b>を握りしめ　振り向かせなきゃ,I have to hold on to my passion and turn around,Episode12
握りしめる,にぎりしめる,1. to grasp tightly,Unlabeled,5,情熱を<b>握りしめ</b>　振り向かせなきゃ,I have to hold on to my passion and turn around,Episode12
振り向く,ふりむく,"1. to turn one's face, to turn around, to look over one's shoulder",Unlabeled,5,情熱を握りしめ　<b>振り向か</b>せなきゃ,I have to hold on to my passion and turn around,Episode12
書き出す,かきだす,"1. to begin to write, to start writing<br>2. to write out (e.g. on a blackboard)<br>3. to extract (and write down), to write down (the important parts)<br>4. to export, to write (to file)",Unlabeled,5,さあ　<b>書き出そ</b>う,Now let's write it down,Episode12
ライブハウス,ライブハウス,"1. shop, bar, etc. where live jazz, pop, rock, etc. is performed, live music club",Unlabeled,5,こうして 私たちの初の<b>ライブハウス</b>参戦が決まったのでした,That's how we decided to participate in our first live house event.,"Episode13, Episode14"
後で,あとで,1. afterwards,Unlabeled,5,<b>後で</b>書いてね,Write it later,Episode14
急ぐ,いそぐ,"1. to hurry, to rush, to hasten, to make something happen sooner",N4,4,先行ってるから ２人とも<b>急い</b>でね～,"We're ahead of you, so hurry up, both of you!","Episode01, Episode04, Episode12"
精一杯,せいいっぱい,"1. the best one can do, one's best effort<br>2. with all one's might, to the best of one's ability",Unlabeled,4,今 私達にできる <b>精一杯</b>のことをやろう,Let's do the best we can now,"Episode01, Episode02, Episode12"
杯,さかずき,"1. sake cup, cup for alcoholic beverages",N1,4,もう一<b>杯</b> お茶いかが？,Would you like another cup of tea?,"Episode01, Episode02, Episode14"
入学,にゅうがく,"1. entry to school or university, matriculation, enrolment (in university, etc.) (enrollment)",N4,4,そういえば <b>入学</b>式のときも この道を走った,"Come to think of it, I also ran on this road during the entrance ceremony.","Episode01, Episode08, Episode12"
たつ,たつ,"1. to rise up, to initiate (political) action",Unlabeled,4,澪 そんなこと言ってたらいつまで<b>たっ</b>ても成長できないぞ,"Mio If you say things like that, you'll never be able to grow.","Episode01, Episode10, Episode12, Episode14"
プリント,プリント,"1. print, printing, (printed) copy<br>2. handout, flyer",N2,4,でもね その持ってきてくれた<b>プリント</b>の中に,But in the print you brought me,"Episode01, Episode03"
いたす,いたす,1. to do,Unlabeled,4,あッ は はい 失礼<b>いたし</b>やした,"Ah yes, excuse me.","Episode01, Episode13"
使える,つかえる,"1. to be usable, to be serviceable, to be useful",Unlabeled,4,人数 増えた方が <b>使える</b>お金 増えるし,"The more people we have, the more money we can spend.","Episode01, Episode07, Episode14"
迷惑,めいわく,"1. trouble, bother, annoyance, nuisance, inconvenience<br>2. to be troubled (by), to be bothered (by), to be inconvenienced (by)",N3,4,みんなに<b>迷惑</b>かけないように ちゃんとやらなきゃ,I have to do it properly so I don't cause trouble for everyone.,"Episode01, Episode09, Episode12, Episode14"
約束,やくそく,"1. promise, agreement, arrangement, one's word, contract, pact, appointment, engagement, date<br>2. convention, rule<br>3. destiny, fate",N4,4,私も 弟を映画に連れてってやるって<b>約束</b>したんだよな,I also promised to take my brother to the movies.,"Episode01, Episode11, Episode13"
言葉,ことば,"1. language, dialect<br>2. word, words, phrase, term, expression, remark<br>3. speech, (manner of) speaking<br>4. learning to speak, language acquisition",N5,4,あのときの<b>言葉</b>は ウソだったのかあ～ッ,Were those words a lie?,"Episode01, Episode03, Episode05"
ポテト,ポテト,"1. potato<br>2. French fries, chips, fried potato<br>3. sweet potato",Unlabeled,4,ご一緒に <b>ポテト</b>も いかがですか？,Would you like some fries with your meal?,"Episode01, Episode13"
開始,かいし,"1. start, commencement, beginning, initiation",N3,4,じゃあ 軽音部活動<b>開始</b>記念に！,"So, to commemorate the start of light music club activities!","Episode01, Episode02, Episode12"
ティーセット,ティーセット,1. tea set,Unlabeled,4,<b>ティーセット</b>は全部 撤去すべきです,All tea sets should be removed.,"Episode01, Episode09, Episode10"
ようこそ,ようこそ,"1. welcome!, nice to see you!",Unlabeled,4,軽音部へ<b>ようこそ</b>！,Welcome to the light music club!,"Episode01, Episode06, Episode09"
ギタリスト,ギタリスト,1. guitarist,Unlabeled,4,ロック<b>ギタリスト</b>には２種類しかいない,There are only two types of rock guitarists.,Episode01
ジェフ,ジェフ,1. Jeff (album),Unlabeled,4,<b>ジェフ</b>·ベックとジェフ·ベック以外だっていわれている,It is said to be Jeff Beck and non-Jeff Beck.,Episode01
ベック,ベック,1. Beck,Unlabeled,4,ジェフ·<b>ベック</b>とジェフ·ベック以外だっていわれている,It is said to be Jeff Beck and non-Jeff Beck.,Episode01
以外,いがい,"1. with the exception of, excepting",N4,4,勉強<b>以外</b>のことに 集中できたりしない？,Do you find it difficult to concentrate on things other than studying?,"Episode01, Episode02, Episode03, Episode12"
的,てき,"1. -ical, -ive, -al, -ic, -y<br>2. -like, -ish, -sort of, -kind of<br>3. (something) like, along the lines of<br>4. -wise, in terms of, for, from the viewpoint of, from a ... standpoint, as far as ... is concerned<br>5. Mr., Ms., Mrs.",N1,4,そうですよ 時期<b>的</b>に考えても,"That's right, considering the timing","Episode01, Episode02, Episode12, Episode13"
させる,させる,Causative form,Unlabeled,4,実は 入部するのやめ<b>させ</b>てくださいって 言いにきたんです,"Actually, I came here to ask you not to join the club.","Episode01, Episode02, Episode05, Episode10"
興味,きょうみ,"1. interest (in something), curiosity (about something), zest (for)",N4,4,音楽には<b>興味</b>あるってことよね,That means you're interested in music.,"Episode01, Episode08"
休み,やすみ,"1. rest, recess, respite<br>2. vacation, holiday, absence, suspension<br>3. dormancy (of a silkworm prior to moulting)",N5,4,ウチでは <b>休み</b>の日とか 何して過ごしてんの？,What do you do on your days off at home?,"Episode01, Episode02, Episode06, Episode08"
フォー,フォー,"1. four<br>2. pho, Vietnamese noodle soup",Unlabeled,4,ワン ツー スリー <b>フォー</b>,one two three four,"Episode01, Episode06, Episode10"
よっしゃ,よっしゃ,"1. gotcha, alrighty, got it, OK",Unlabeled,4,<b>よっしゃ</b>ー！,Okay!,"Episode01, Episode02, Episode14"
うれしい,うれしい,"1. happy, glad, pleased, delighted, overjoyed<br>2. joyful, delightful, gratifying, pleasant",N4,4,唯のほうが <b>うれし</b>そうだな,Yui looks happier,"Episode02, Episode08, Episode11"
担当,たんとう,"1. being in charge (of an area of responsibility), being responsible (for a work role, etc.)",N3,4,うん この<b>担当</b>が終わったら するつもり,"Yeah, I'm planning to do it after this assignment is over.","Episode02, Episode06"
大人,おとな,"1. adult, grown-up",N5,4,私をおいて<b>大人</b>にならないでよ,Don't grow up without me,"Episode02, Episode12, Episode13"
そろう,そろう,"1. carelessness, negligence, oversight",Unlabeled,4,この部室って やけに物が<b>そろっ</b>てるよね,This club room has so many things.,"Episode02, Episode09, Episode10, Episode12"
感動,かんどう,"1. being deeply moved emotionally, excitement, passion, inspiration, deep emotion, strong impression",N3,4,聞けば誰でも<b>感動</b>する理由があるんだぞ！,"If you listen to it, everyone will have a reason to be moved!","Episode02, Episode09, Episode14"
