Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
犯人,はんにん,"1. offender, criminal, culprit",N3,6,松崎が学校を出たあと <b>犯人</b>は現れ,"After Matsuzaki left school, the culprit appeared.","S01E03, S01E06, S01E14"
張る,はる,"1. to stick, to paste, to affix<br>2. to stretch, to spread, to strain, to tighten, to put up (tent)<br>3. to form (e.g. ice on a pond)<br>4. to fill, to swell<br>5. to stick out, to put, to slap<br>6. to post (a link, etc. online)<br>7. to be expensive<br>8. to keep a watch on, to be on the lookout<br>9. to become one tile away from completion<br>10. to span, to generate",N3,6,斉木が体を<b>張っ</b>て受け止めた！,Saiki put his body on the line and caught it!,"S01E03, S01E15, S01E16, S01E23"
身,み,"1. body<br>2. oneself<br>3. one's place, one's position<br>4. main part, meat (as opposed to bone, skin, etc.), wood (as opposed to bark), blade (as opposed to its handle), container (as opposed to its lid)",N3,6,<b>身</b>に着けている金属を,the metal you're wearing,"S01E03, S01E10, S01E12, S01E15, S01E23"
さては,さては,"1. and also, and on top of that, besides<br>2. so (I take it that ...), then ..., so then<br>3. in that case, if so",Unlabeled,6,<b>さては</b>ネクロソフィアの仲間か！,"Well then, are you a member of Necrosophia?","S01E03, S01E10, S01E14, S01E16, S01E22"
学期,がっき,"1. school term, semester",N3,6,へえ 君も２年の２<b>学期</b>から？,"Hey, are you also from the second semester of your second year?","S01E03, S01E14, S01E19, S01E20, S01E22"
花,はな,"1. flower, blossom, bloom, petal<br>2. cherry blossom<br>3. beauty<br>4. blooming (esp. of cherry blossoms)<br>5. ikebana<br>6. hanafuda<br>7. (the) best<br>8. glorious, lovely",N5,6,<b>花</b>屋の花が美しいのは当然！,Of course the flowers from the florist are beautiful!,"S01E03, S01E08, S01E15, S01E16"
でく,でく,"1. wooden figure, wooden doll, puppet<br>2. blockhead, good-for-nothing, fool",Unlabeled,6,<b>でっ</b> 出たあ！,It's out!,"S01E03, S01E11, S01E12, S01E15, S01E20, S01E21"
写真,しゃしん,"1. photograph, photo, picture, snapshot, snap<br>2. moving picture, movie",N5,6,一緒に<b>写真</b> 撮ってください！,Please take a photo together!,"S01E03, S01E21, S01E23"
違い,ちがい,"1. difference, distinction, discrepancy<br>2. mistake, error",N3,6,これは恋に<b>違い</b>ないっスよ,This must be love,"S01E03, S01E10, S01E15, S01E16, S01E20"
うわさ,うわさ,"1. rumour, rumor, report, hearsay, gossip, common talk",Unlabeled,6,<b>うわさ</b>を広めたバカは！,You idiot who spread the rumors!,"S01E04, S01E08, S01E22, S01E23"
害,がい,"1. injury, harm, evil influence, damage",N3,6,大丈夫っス　<b>害</b>はないんで！,"It's okay, it won't hurt you!","S01E04, S01E06, S01E14, S01E22"
破る,やぶる,"1. to tear, to rip, to break, to destroy<br>2. to break through (cordon, opponent's defense, etc.), to breach<br>3. to defeat, to beat<br>4. to break (e.g. silence), to disturb (e.g. peace), to shatter (e.g. dream), to disrupt, to spoil<br>5. to violate (e.g. rule), to break (e.g. promise), to infringe<br>6. to break (a record)",N3,6,一度決めたことを<b>破る</b>のは,Breaking a decision once made,"S01E04, S01E05, S01E14, S01E16, S01E17, S01E20"
うつ,うつ,"1. to shoot (at)<br>2. to attack, to defeat, to destroy, to avenge",Unlabeled,6,分かっているので 正直に言<b>うっ</b>ス,"I know, so I'll be honest.","S01E04, S01E09, S01E10, S01E17, S01E18, S01E22"
のぞく,のぞく,"1. to remove, to eliminate, to eradicate<br>2. to exclude, to except",Unlabeled,6,あわよくば 風呂でも<b>のぞこ</b>うとか,"If it's okay, I'll take a look in the bath.","S01E04, S01E12, S01E24"
怒る,おこる,"1. to get angry, to get mad<br>2. to tell someone off, to scold<br>3. to be angular, to be square",N4,6,あんなに<b>怒る</b>とは,I didn't expect you to get so angry.,"S01E04, S01E09, S01E14, S01E17, S01E20"
通る,とおる,"1. to go by, to go past, to go along, to travel along, to pass through, to use (a road), to take (a route), to go via, to go by way of<br>2. to run (between; of a rail service, bus route, etc.), to operate (between), to connect<br>3. to go indoors, to go into a room, to be admitted, to be shown in, to be ushered in, to come in<br>4. to penetrate, to pierce, to skewer, to go through, to come through<br>5. to permeate, to soak into, to spread throughout<br>6. to carry (e.g. of a voice), to reach far<br>7. to be passed on (e.g. of a customer's order to the kitchen), to be relayed, to be conveyed<br>8. to pass (a test, a bill in the House, etc.), to be approved, to be accepted<br>9. to go by (a name), to be known as, to be accepted as, to have a reputation for<br>10. to be coherent, to be logical, to be reasonable, to be comprehensible, to be understandable, to make sense<br>11. to get across (e.g. of one's point), to be understood<br>12. to pass for, to come across as, to seem like<br>13. to be straight (e.g. wood grain)<br>14. to be well-informed, to be wise<br>15. to do ... completely, to do ... thoroughly",N4,6,燃堂が面接に<b>通る</b>わけがない,There is no way that Gendou will pass the interview.,"S01E04, S01E06, S01E11, S01E14, S01E17"
チワワ,チワワ,1. chihuahua,Unlabeled,6,あ～！ あのときの<b>チワワ</b>くんか！,Ah! Is that the Chihuahua from back then?,"S01E04, S01E20"
ハズ,はず,1. purging croton (Croton tiglium),Unlabeled,6,だが おいしくない<b>ハズ</b>もない,But there's no way it wouldn't be delicious.,"S01E04, S01E06, S01E09, S01E13, S01E24"
内,うち,"1. inside, within<br>2. while (e.g. one is young), during, within (e.g. a day), in the course of<br>3. among, amongst, (out) of, between<br>4. in (secret, chaos, poverty, etc.), amidst, with (e.g. success)<br>5. within oneself, one's feelings, inner thoughts<br>6. we, our company, our organization<br>7. one's home, one's family<br>8. my spouse, my husband, my wife<br>9. signed on behalf of (husband's name) by his wife<br>10. I, me<br>11. imperial palace grounds<br>12. emperor",N3,6,テレパシーで 脳<b>内</b>に直接,Directly into the brain via telepathy,"S01E04, S01E05, S01E13, S01E18, S01E23, S01E24"
かなう,かなう,"1. to come true (of a wish, prayer, etc.), to be realized, to be fulfilled<br>2. to suit (e.g. a purpose), to meet (wishes, ideals, etc.), to conform to (standards, rules, etc.), to be consistent with<br>3. to match (implies competition), to rival, to bear (e.g. the heat)",Unlabeled,6,つまり 灰呂が<b>かなわ</b>ないと認めた,"In other words, he admitted that Hairo was no match for him.","S01E04, S01E07, S01E08, S01E14"
ようこそ,ようこそ,"1. welcome!, nice to see you!",Unlabeled,6,<b>ようこそ</b> オカルト部へ！,Welcome to the occult club!,"S01E04, S01E06, S01E12, S01E16, S01E18, S01E20"
便,びん,"1. flight (e.g. airline flight), trip (e.g. train trip), service<br>2. mail, post, letter<br>3. opportunity, chance",N3,6,宅配<b>便</b>が来たら,When the courier arrives,"S01E04, S01E12, S01E16, S01E17, S01E21"
イカ,いか,"1. cuttlefish, squid",Unlabeled,6,一瞬 <b>イカ</b>のにおいがしたから,"For a moment, I smelled squid.","S01E04, S01E09, S01E13, S01E14, S01E16"
くう,くう,"1. to eat<br>2. to live, to make a living, to survive<br>3. to bite, to sting (as insects do)<br>4. to tease, to torment, to taunt, to make light of, to make fun of<br>5. to encroach on, to eat into, to consume<br>6. to defeat a superior, to threaten a position<br>7. to consume time and-or resources<br>8. to receive something (usu. an unfavourable event)<br>9. to have sexual relations with a woman, esp. for the first time",Unlabeled,6,<b>くお</b>おおををー！,Kuooooo!,"S01E04, S01E06, S01E08, S01E11"
捜す,さがす,"1. to search for, to look for, to hunt for, to seek<br>2. to search (a house, pocket, etc.), to search through, to rummage in (e.g. a drawer), to fish around",N2,6,子供を<b>捜す</b>親の声は聞こえないな,I can't hear the voices of parents searching for their children.,"S01E05, S01E11, S01E13, S01E19"
放送,ほうそう,"1. broadcast, broadcasting",N4,6,今の<b>放送</b>は 誤報だったみたいです,It seems that the current broadcast was a false alarm.,"S01E05, S01E20, S01E21, S01E24"
頭脳,ずのう,"1. head, brains<br>2. intellect, understanding",N2,6,<b>頭脳</b>プレーで燃堂を翻弄,Make fun of Gendo with brain play,"S01E05, S01E17"
出番,でばん,"1. one's turn, one's shift<br>2. one's turn on stage, screen time, screentime",Unlabeled,6,最近 <b>出番</b>が全然ない,I haven't been appearing at all lately.,"S01E05, S01E06, S01E11, S01E20, S01E24"
による,による,"1. by means of, due to, because of, according to",Unlabeled,6,男女ペア<b>による</b>二人三脚です,This is a three-person trip with a male and female pair.,"S01E05, S01E07, S01E13, S01E21"
ぶっ,ぶっ,"1. strongly, violently, quickly, suddenly",Unlabeled,6,<b>ぶっ</b>ちぎりの１位！,A clear 1st place!,"S01E05, S01E08, S01E15, S01E17"
順位,じゅんい,"1. order, rank, position (e.g. in a race), precedence",Unlabeled,6,真ん中の<b>順位</b>が取れるようにな,I was able to get a middle position.,"S01E05, S01E09, S01E17"
反則,はんそく,"1. foul play (sport), breaking the rules, infringement, irregularity",Unlabeled,6,おっと <b>反則</b>なんて言うなよ,"Oops, don't call it foul.","S01E05, S01E17"
必ず,かならず,"1. always, without exception, necessarily, certainly, without fail, positively, invariably",N4,6,備えは<b>必ず</b>役に立つ！,Being prepared always helps!,"S01E05, S01E07, S01E09, S01E11, S01E18"
伝わる,つたわる,"1. to be handed down, to be introduced, to be transmitted, to be circulated, to go along, to walk along",N2,6,暑苦しさは十分 <b>伝わっ</b>た,I could feel how hot it was.,"S01E05, S01E08, S01E09, S01E19, S01E23"
校庭,こうてい,"1. schoolyard, playground, school grounds, campus",N2,6,“隕石と<b>校庭</b>にあった面白い石展”,“An exhibition of meteorites and interesting stones in the schoolyard”,"S01E05, S01E15, S01E17"
途中,とちゅう,"1. on the way, en route, halfway<br>2. in the middle of, midway",N4,6,この通路は <b>途中</b>に理科室がある,There is a science room in the middle of this passage.,"S01E05, S01E08, S01E12, S01E17, S01E21, S01E23"
量,りょう,"1. quantity, amount, volume, capacity, portion (of food)<br>2. generosity, magnanimity, tolerance<br>3. pramana, (in Indian philosophy) means by which one gains accurate and valid knowledge",N3,6,やはり質より<b>量</b>だ,"After all, quantity is better than quality.","S01E06, S01E11, S01E16"
グループ,グループ,1. group (usu. of people),N3,6,次の<b>グループ</b> 始め！,Next group begins!,"S01E06, S01E10, S01E23"
所詮,しょせん,"1. after all, in the end, anyway<br>2. (cannot) possibly, (not) at all, (not) by any means, (not) ever",Unlabeled,6,フン お前も<b>所詮</b> 脳内貧乏畑の女か,"Hmph, are you also a woman with a poor brain after all?","S01E06, S01E15, S01E17, S01E23"
なら,なら,If (contextual)...,Unlabeled,6,<b>なら</b>別の手で行こう,Then let's go another way,"S01E06, S01E07, S01E11, S01E13, S01E19, S01E20"
スゲー,すげー,"1. incredible, unbelievable, terrific, impressive",Unlabeled,6,コイツの生前は<b>スゲー</b>んスよ！,This guy's life was amazing!,"S01E06, S01E08, S01E10, S01E12"
横,よこ,"1. horizontal (as opposed to vertical), lying down<br>2. side-to-side (as opposed to front-to-back), width, breadth<br>3. side (of a box, etc.)<br>4. beside, aside, next to<br>5. unconnected",N5,6,ずっと<b>横</b>んトコ使ってたぜ！,I've been using Yokotoko all along!,"S01E06, S01E10, S01E11, S01E13, S01E19, S01E22"
ネックレス,ネックレス,1. necklace,N2,6,あなた この<b>ネックレス</b>を,you this necklace,S01E06
へえ,へぇ,"1. oh, yes?, really?",Unlabeled,6,<b>へえ</b>～　そんなことがあったのか,Huh~ Did something like that happen?,"S01E06, S01E10, S01E11, S01E14, S01E21"
もっとも,もっとも,"1. most, extremely",N4,6,だが 言うことは<b>もっとも</b>だ,But it makes sense,"S01E06, S01E10, S01E19, S01E21, S01E22"
思いつく,おもいつく,"1. to think of, to hit upon, to come into one's mind, to be struck with an idea<br>2. to remember, to recall",Unlabeled,6,<b>思いつか</b>なかったぜ！,I had no idea!,"S01E06, S01E09, S01E15, S01E17, S01E18"
傷つける,きずつける,"1. to wound, to injure<br>2. to hurt someone's feelings (pride, etc.)<br>3. to damage, to chip, to scratch",Unlabeled,6,仲間を<b>傷つけ</b>られたりするとよォ！,I don't want my friends to get hurt!,"S01E06, S01E07, S01E17, S01E23, S01E24"
それなら,それなら,"1. if that's the case ..., if so ..., that being the case ...",Unlabeled,6,<b>それなら</b> 私といい勝負になるかも,Then you might have a good fight with me.,"S01E06, S01E14, S01E15, S01E16, S01E22"
骨,こつ,"1. knack, skill, trick, secret, know-how, the ropes, hang<br>2. bone, skeleton<br>3. cremated remains (esp. the bones), ashes",N3,6,さて 聞くが 君は左の<b>骨</b>派？,"Now, let me ask you, are you a left-handed person?","S01E07, S01E08, S01E13, S01E21, S01E23"
イメージ,イメージ,"1. image (in one's mind), impression, mental image, (mental) picture<br>2. (computer) image<br>3. depiction (e.g. of a product), rendition, impression",Unlabeled,6,あとは<b>イメージ</b>で選ぶ奴もいるな,There are also people who choose based on image.,"S01E07, S01E13, S01E15, S01E23"
ギリギリ,ぎりぎり,"1. just barely, only just, at the very limit, at the last moment",Unlabeled,6,<b>ギリギリ</b>許される！,Barely allowed!,"S01E07, S01E16, S01E17, S01E23"
お世話,おせわ,"1. help, aid, assistance",Unlabeled,6,<b>お世話</b>になっているぜ！ です,Thank you for your help! is,"S01E07, S01E08, S01E14"
通す,とおす,"1. to stick through, to force through<br>2. to spread throughout, to thoroughly diffuse<br>3. to make a path between two points<br>4. to proceed in a logical manner<br>5. to let pass, to allow through<br>6. to lead (someone) into (a house, room, etc.), to show in<br>7. to go through (a middleman)<br>8. to (look, listen) through (a window, wall, etc.)<br>9. to pass (a law, applicant, etc.)<br>10. to force to accept, to force agreement<br>11. to continue (in a state), to persist in<br>12. to do to the entirety of, to cover all of, to span the whole ...<br>13. to do from beginning to end without a break<br>14. to convey (one's ideas, etc.) to the other party<br>15. to do to the end, to carry through, to complete",N3,6,何とか<b>通し</b>てもらおう,Let's get through somehow,"S01E07, S01E12, S01E19"
迷う,まよう,"1. to lose one's way, to get lost<br>2. to waver, to hesitate, to be of two minds over, to be puzzled, to be perplexed<br>3. to give into temptation, to lose control of oneself<br>4. to be charmed, to be infatuated, to be captivated, to be smitten<br>5. to turn in one's grave",Unlabeled,6,おお!? また<b>迷っ</b>たのか てめえ！,Oh!? Are you lost again? Look!,"S01E07, S01E15, S01E16, S01E18"
ムカ,ムカッ,1. being angry (suddenly),Unlabeled,6,鼻クソと同列は<b>ムカ</b>つくが,It's annoying to be on the same level as nose shit.,"S01E07, S01E14, S01E18, S01E20, S01E23, S01E24"
退屈,たいくつ,"1. tedium, boredom, dullness<br>2. to feel bored, to get bored with, to get tired of",N3,6,ここは<b>退屈</b>で,It's boring here,"S01E07, S01E14, S01E17, S01E18, S01E19, S01E20"
