Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
レベル,レベル,"1. level, standard, amount, degree, grade, rank, class<br>2. level (plane), floor, storey (story), layer, stratum<br>3. spirit level, (surveyor's) level<br>4. minor release sequence number (software versioning)<br>5. rebel",N2,4,あの<b>レベル</b>で とどまれたのは,I was able to stay at that level,"S01E02, S01E05, S01E08"
ニャー,にゃん,"1. meow, miaow<br>2. cat",Unlabeled,4,<b>ニャー</b>です 阪本さん,"Meow, Mr. Sakamoto","S01E03, S01E16"
ニャオ,ニャオ,*,Unlabeled,4,ニャー <b>ニャオ</b>,Meow Meow,S01E03
必殺,ひっさつ,"1. bringing certain death, deadly, knockout (blow)",Unlabeled,4,<b>必殺</b> あいさつ保留ですか？,Is your special greeting pending?,"S01E03, S01E06, S01E24"
あいさつ,あいさつ,"1. greeting, greetings, salutation, salute, condolences, congratulations<br>2. speech (congratulatory or appreciative), address<br>3. reply, response<br>4. revenge, retaliation<br>5. a fine thing to say<br>6. dialoging (with another Zen practitioner to ascertain their level of enlightenment)<br>7. relationship (between people), connection<br>8. intervention, mediation, mediator",N4,4,必殺 <b>あいさつ</b>保留ですか？,Is your special greeting pending?,"S01E03, S01E16, S01E24"
デカ,でか,1. detective,Unlabeled,4,さすがスケールが<b>デカ</b>い！,"As expected, the scale is huge!","S01E03, S01E10, S01E11, S01E24"
ブロッコリー,ブロコリ,1. broccoli,Unlabeled,4,<b>ブロッコリー</b> ではない,not broccoli,S01E03
ずっと,ずっと,"1. continuously in some state (for a long time, distance), throughout, all along, the whole time, all the way<br>2. much (better, etc.), by far, far and away<br>3. far away, long ago<br>4. direct, straight",N3,4,いえ <b>ずっと</b>家にいますよ,"No, I'm at home all the time.","S01E03, S01E13, S01E18, S01E25"
首,くび,"1. neck<br>2. head<br>3. dismissal, discharge, firing (from a job)",N4,4,弥勒菩薩の<b>首</b>を折ったこと？,Did you break Maitreya Bodhisattva's neck?,"S01E03, S01E04, S01E22"
それとも,それとも,"1. or, or else",N3,4,<b>それとも</b> 勝手に,Or arbitrarily,"S01E03, S01E05, S01E26"
そのまま,そのまま,"1. without change, as is<br>2. just like, extremely similar<br>3. immediately, just after, without a pause",N3,4,<b>そのまま</b> うのみにすることを,Let's leave it as is,"S01E03, S01E06, S01E25"
やはり,やはり,"1. as expected, sure enough, just as one thought<br>2. after all (is said and done), in the end, as one would expect, in any case<br>3. too, also, as well, likewise, (not) either<br>4. still, as before<br>5. all the same, even so, still, nonetheless",N4,4,<b>やはり</b> それが狙いか！,That's the aim after all!,"S01E03, S01E04, S01E07, S01E15"
てん,てん,"1. ceremony, celebration<br>2. law code",Unlabeled,4,<b>てん</b>びんが　微動だにしねえ,The balance doesn't move the slightest bit,"S01E03, S01E10, S01E24, S01E26"
まさお,まさお,Masao,Unlabeled,4,朝から うるさいぞ <b>まさお</b>！,"It's been noisy since morning, Masao!",S01E03
イヤーッ,イヤー,1. year,Unlabeled,4,<b>イヤーッ</b>！,Yay!,"S01E03, S01E05, S01E06"
ってか,ってか,"1. or rather (say), or better (say), or perhaps I should say, or, how should I put it,..., I mean",Unlabeled,4,はかせ すごい<b>ってか</b> 早い！,Hakase: It's amazing! It's so fast!,"S01E03, S01E20, S01E23"
ちゃあ,ては,"1. if (an action, etc.)<br>2. since ..., if you are going to ...<br>3. one after another, indicates repeated action<br>4. adds emphasis",Unlabeled,4,うわっ <b>ちゃあ</b>あ！,Wow!,"S01E03, S01E14, S01E22, S01E26"
尻尾,しっぽ,"1. tail (animal)<br>2. tail end, tip",N1,4,<b>尻尾</b>はサラサラしてないもん！,The tail is not smooth!,S01E03
それから,それから,"1. and then, after that",N5,4,<b>それから</b> ついでに,"Then, incidentally","S01E03, S01E08, S01E20, S01E25"
まくる,まくる,"1. to turn up, to roll up (e.g. sleeves)<br>2. to do over and over again, to do relentlessly, to do with reckless abandon<br>3. to stage a comeback (against) (in mahjong, horse racing, etc.), to come from behind",Unlabeled,4,なで<b>まくる</b>のも考えもんだ,I can't even think about stroking it.,"S01E03, S01E15, S01E17, S01E25"
家賃,やちん,1. rent,N3,4,いつまで<b>家賃</b>ため込んでるの？,How long will you be saving up for rent?,"S01E03, S01E11"
優しい,やさしい,"1. tender, kind, gentle, graceful, affectionate, amiable",N4,4,いやあ しかし その<b>優し</b>さは,"Yes, but that kindness","S01E03, S01E21, S01E24"
教頭,きょうとう,"1. deputy head teacher, vice principal",Unlabeled,4,<b>教頭</b> これは？,Vice Principal: What is this?,"S01E03, S01E26"
もつ,もつ,"1. to hold (in one's hand), to take, to carry<br>2. to possess, to have, to own<br>3. to maintain, to keep<br>4. to last, to be durable, to keep, to survive<br>5. to take charge of, to be in charge of<br>6. to hold (meeting, etc.), to have (opportunity, etc.)",Unlabeled,4,<b>もっ</b>かい やっとこっか,"Mokkai, finally here?","S01E03, S01E08, S01E19, S01E26"
始め,はじめ,"1. beginning, start, outset, opening<br>2. first (in line, etc.)<br>3. origin<br>4. such as ..., not to mention ...",N5,4,えーと　<b>始め</b>っ！,"Well, let's start!","S01E03, S01E05, S01E08, S01E19"
甘い,あまい,"1. sweet-tasting, sweet, sugary, sugared<br>2. fragrant (smelling), sweet (music)<br>3. lightly salted, light in salt, not spicy<br>4. naive, overly optimistic, soft on, generous, indulgent, easy-going, lenient<br>5. half-hearted, not finished properly<br>6. insufficient, not satisfactory, inadequate, loose<br>7. mild<br>8. tempting, enticing, luring",N5,4,<b>甘い</b>　さすがに,Sweet indeed,"S01E03, S01E09, S01E16, S01E18"
なるほど,なるほど,"1. I see, that's right, indeed",N4,4,<b>なるほど</b> なるほど,[Unavailable],"S01E03, S01E17"
いざ,いざ,"1. now, come (now), well",N1,4,英単語のみで <b>いざ</b> まいる！,Let's go with only English words!,"S01E03, S01E10, S01E11, S01E24"
本気,ほんき,"1. seriousness, earnestness, truth, sanctity",N1,4,<b>本気</b>で そんなこと言ってるの？,Are you seriously saying that?,"S01E03, S01E04"
ってな,てな,"1. (apparently) that's what it's like, isn't it",Unlabeled,4,スタンバ<b>ってな</b>いと―,Unless you're on standby...,"S01E03, S01E10, S01E21"
取り締まる,とりしまる,"1. to manage, to control, to supervise, to oversee, to command<br>2. to crack down on, to keep under strict control, to enforce, to regulate",N1,4,<b>取り締まる</b>ことのほうが―,It's better to crack down on it...,"S01E04, S01E15, S01E17"
変える,かえる,"1. to change, to alter, to transform, to convert, to turn, to vary<br>2. to reform, to revise, to amend",N4,4,私は私を<b>変える</b>ために,i to change me,"S01E04, S01E18, S01E19"
しっかり,しっかり,"1. tightly (holding on), firmly, securely<br>2. strongly (built), solidly, sturdily, steadily<br>3. properly, well, sufficiently, hard (working, etc.), fully, completely<br>4. reliably, dependably, levelheadedly, shrewdly, wisely, cleverly",N4,4,姫は <b>しっかり</b>持ってたはずだし,The princess must have held tight.,"S01E04, S01E07, S01E22"
なんてこった,なんてこった,"1. what the hell, oh, great!, son of a gun, holy mackerel, oh no!, holy cow!, damn!",Unlabeled,4,<b>なんてこった</b>,Oh my god,"S01E04, S01E17, S01E26"
フリ,フリ,"1. lead in (e.g. to a running joke, asking a question), lead up<br>2. pretence (pretense), show, pretending (to)",Unlabeled,4,その<b>フリ</b>フリは何なんでしょう？,What is that frilly thing?,S01E04
寄る,よる,"1. to approach, to draw near, to come near, to be close to<br>2. to gather (in one place), to come together, to meet<br>3. to stop by (while on one's way to another place), to drop by, to make a short visit<br>4. to grow old, to grow high (number, etc.)<br>5. to grow (wrinkly)<br>6. to lean against, to recline on<br>7. to push one's opponent while holding their belt<br>8. to decide on a price and come to a deal<br>9. to be swayed by (a person), to yield to",N4,4,帰りに<b>寄っ</b>てみる？,Would you like to stop by on your way home?,"S01E04, S01E17"
本日,ほんじつ,"1. today, this day",Unlabeled,4,この <b>本日</b>のコーヒーにしようと,Let's make this today's coffee,"S01E04, S01E16, S01E25"
立たす,たたす,"1. to help a person stand, to get someone to their feet, to raise, to rouse",Unlabeled,4,廊下に<b>立たさ</b>れるとは,Being forced to stand in the hallway,"S01E04, S01E06, S01E12, S01E21"
二度と,にどと,1. never again,Unlabeled,4,<b>二度と</b> この家に,Never again in this house,"S01E04, S01E06, S01E12, S01E18"
性,さが,"1. one's nature, one's destiny<br>2. custom, tradition, habit, convention",N3,4,もれる可能<b>性</b>があるのかあ,Is there a possibility of it leaking?,"S01E04, S01E05, S01E06, S01E21"
信用,しんよう,"1. confidence, trust, faith, reputation<br>2. credit (finance)",N3,4,でも <b>信用</b>されてるっていうのは,But being trusted means,"S01E04, S01E17"
親友,しんゆう,"1. close friend, bosom (old, intimate) friend, buddy, crony, chum",N3,4,<b>親友</b>に 言葉はいらないでしょ？,"A friend doesn't need words, right?",S01E04
デリシャス,デリシャス,1. delicious,Unlabeled,4,グレート <b>デリシャス</b> ワンダフル,Great Delicious Wonderful,"S01E04, S01E11, S01E24"
とっても,とても,"1. very, awfully, exceedingly<br>2. (not) at all, by no means, simply (cannot)",Unlabeled,4,<b>とっても</b> 分かりやすいよ,It's very easy to understand,"S01E04, S01E21"
科学,かがく,1. science,N4,4,<b>科学</b>者になることだ,to be a scientist,"S01E05, S01E22"
休日,きゅうじつ,"1. holiday, day off",Unlabeled,4,僕は <b>休日</b>を利用し,I take advantage of my holidays,"S01E05, S01E18, S01E21"
地,ち,"1. earth, ground, land, soil<br>2. place<br>3. territory<br>4. bottom (of a package, book, etc.)<br>5. earth (one of the five elements)",N3,4,前に遊園<b>地</b>で落としたお金も,The money I lost at the amusement park before,"S01E05, S01E12, S01E18, S01E26"
近づく,ちかづく,"1. to approach, to draw near, to get close<br>2. to get acquainted with, to get closer to, to get to know",Unlabeled,4,山頂に<b>近づく</b>につれ,As we approach the top of the mountain,"S01E05, S01E15, S01E21, S01E22"
どうも,どうも,"1. thank you, thanks<br>2. much (thanks), very (sorry), quite (regret)<br>3. quite, really, mostly<br>4. somehow<br>5. in spite of oneself, try as one might, no matter how hard one may try (to, not to)<br>6. greetings, hello, goodbye",N5,4,<b>どうも</b> せっけんでーすっ,"Hello, it's soap.","S01E05, S01E09, S01E17, S01E21"
マイクテス,マイク,"1. mike, mic, microphone",Unlabeled,4,<b>マイクテス</b> マイクテス ツイ,Mike Tess Mike Tess Tweet,S01E05
ツイー,ツイー,*,Unlabeled,4,マイクテス テステス <b>ツイー</b>,Mike Tess Tweet,S01E05
ひどい,ひどい,"1. cruel, heartless, hard, harsh, severe<br>2. violent, intense, strong, heavy, extreme<br>3. very bad, terrible, awful<br>4. excessive, exorbitant, unreasonable, outrageous, unfair, unjust",N4,4,この牛は <b>ひど</b>すぎだ,This cow is terrible,"S01E05, S01E06, S01E13, S01E14"
生きる,いきる,"1. to live, to exist<br>2. to make a living, to subsist<br>3. to be in effect, to be in use, to function<br>4. to come to life, to be enlivened<br>5. to be safe (in baseball, go, etc.)",N4,4,瞬間だよ 瞬間に<b>生き</b>てるんだよ,"It's a moment, we live in the moment","S01E05, S01E21, S01E22"
精神,せいしん,"1. mind, spirit, soul, heart, ethos<br>2. attitude, mentality, will, intention<br>3. spirit (of a matter), essence, fundamental significance",N3,4,<b>精神</b>的に くるものあるよ,There's something spiritual about it.,"S01E05, S01E08, S01E23, S01E25"
ろう,ろう,"1. labor, labour, toil, trouble, pains, work, effort, striving",Unlabeled,4,<b>ろう</b>屋に入ってもらうか―,Should I go to a wax shop?,"S01E05, S01E21"
神,かみ,"1. god, deity, divinity, spirit, kami<br>2. incredible, fantastic, amazing<br>3. Emperor (of Japan)<br>4. thunder",N3,4,<b>神</b>は死んだ！,God is dead!,"S01E05, S01E07, S01E20, S01E22"
なのに,なのに,"1. and yet, despite this, but even so, but even then, however, nevertheless, for all that, notwithstanding that",Unlabeled,4,もともと私の<b>なのに</b>,Even though it was originally mine,"S01E05, S01E07, S01E12, S01E13"
ハハハハッ,ハハハハッ,*,Unlabeled,4,<b>ハハハハッ</b>,Hahahaha,"S01E05, S01E09, S01E20"
アハハハ,あはは,1. a-ha-ha (laughing loudly),Unlabeled,4,<b>アハハハ</b> ウフフ,Ahahaha Ufufu,"S01E05, S01E13, S01E15"
紙,かみ,1. paper,N5,4,これじゃ <b>紙</b>が破けるから！,This will tear the paper!,"S01E05, S01E07, S01E11"
簡単,かんたん,"1. simple, easy, uncomplicated<br>2. brief, quick, light",N4,4,今は 一番 <b>簡単</b>なのにしとくね,I'll stick with the easiest one for now.,"S01E05, S01E15, S01E18, S01E26"
玉,たま,"1. ball, sphere, globe, orb<br>2. bead (of sweat, dew, etc.), drop, droplet<br>3. ball (in sports)<br>4. pile (of noodles, etc.)<br>5. bullet<br>6. bulb (i.e. a light bulb)<br>7. lens (of glasses, etc.)<br>8. bead (of an abacus)<br>9. ball (i.e. a testicle)<br>10. gem, jewel (esp. spherical; sometimes used figuratively), pearl<br>11. female entertainer (e.g. a geisha)<br>12. person (when commenting on their nature), character<br>13. item, funds or person used as part of a plot<br>14. egg<br>15. coin<br>16. precious, beautiful, excellent",N3,4,それで この十円<b>玉</b>を,So this ten yen coin,"S01E05, S01E24"
途中,とちゅう,"1. on the way, en route, halfway<br>2. in the middle of, midway",N4,4,あと <b>途中</b>で やめたりしても,"Also, even if you stop midway through,","S01E05, S01E11, S01E23, S01E25"
結果,けっか,"1. result, consequence, outcome, effect<br>2. coming to fruition, bearing fruit<br>3. as a result, consequently, therefore",N3,4,<b>結果</b>は同じだろ？,"The result is the same, right?","S01E05, S01E07, S01E15, S01E19"
パク,はくさい,"1. napa cabbage (Brassica rapa subsp. pekinensis), nappa cabbage, Chinese cabbage",Unlabeled,4,<b>パク</b>ってるじゃん！,It's plagiarism!,S01E05
受ける,うける,"1. to receive, to get<br>2. to catch (e.g. a ball)<br>3. to be struck by (wind, waves, sunlight, etc.)<br>4. to sustain (damage), to incur (a loss), to suffer (an injury), to feel (influence)<br>5. to undergo (e.g. surgery), to take (a test), to accept (a challenge)<br>6. to be given (e.g. life, talent)<br>7. to find funny, to find humorous, to be amused (by)<br>8. to follow, to succeed, to be descended from<br>9. to face (south, etc.)<br>10. to be modified by<br>11. to obtain (a pawned item, etc.) by paying a fee<br>12. to be well-received, to become popular, to go down well",N4,4,ダージリンの魔力を<b>受けよ</b>！,Receive the magic of Darjeeling!,"S01E05, S01E06, S01E09, S01E10"
