Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
金持ち,かねもち,1. rich person,N4,6,まあ よく考えると お<b>金持ち</b>は,"Well, if you think about it, rich people","S01E03, S01E04, S01E06, S01E13, S01E15"
お話,おはなし,"1. story, tale<br>2. talk, discussion",Unlabeled,6,<b>お話</b>が成り立たないでしょう,The story won't work,"S01E03, S01E14, S01E18, S01E23"
あむ,あぶ,"1. horsefly, gadfly",Unlabeled,6,なんで <b>あん</b>たが,why you,"S01E03, S01E06, S01E08, S01E11, S01E15, S01E22"
向ける,むける,"1. to turn towards, to point",N3,6,本番に<b>向け</b>てなんでしょ,What are you doing for the actual performance?,"S01E03, S01E04, S01E08, S01E09"
ダイエット,ダイエット,1. diet<br>2. losing weight by any method (e.g. exercise),Unlabeled,6,夏に向けての<b>ダイエット</b>？,Diet for summer?,"S01E03, S01E04, S01E07, S01E15"
お世話,おせわ,"1. help, aid, assistance",Unlabeled,6,今日は<b>お世話</b>になります,Thank you for your help today,"S01E03, S01E10, S01E14, S01E15"
引っかかる,ひっかかる,"1. to be caught in, to be stuck in<br>2. to stop by, to drop in for a short visit, to be delayed, to take time<br>3. to get mixed up in (trouble), to get entangled in (a problem), to be involved with<br>4. to fall for (a trick), to be deceived, to be cheated<br>5. to be on one's mind, to worry one, to be bothered by, to feel uneasy<br>6. to be obstructed, to be hindered<br>7. to splash",Unlabeled,6,急に何かが<b>引っかかる</b>,Something suddenly catches on me,"S01E03, S01E08, S01E12, S01E15"
タイトル,タイトル,1. title,N1,6,<b>タイトル</b>ぐらい 私らにも,"As for the title, we too","S01E03, S01E14, S01E16"
語る,かたる,"1. to talk about, to speak of, to tell, to narrate<br>2. to recite, to chant<br>3. to indicate, to show",N3,6,はあ そう熱く<b>語ら</b>れてもね,"Ha, even if you talk about it so passionately.","S01E03, S01E12, S01E23, S01E24"
男の子,おとこのこ,"1. boy, son, baby boy<br>2. young man",N5,6,<b>男の子</b>には あげないほうがいい,It's better not to give it to boys.,"S01E03, S01E13, S01E18, S01E21, S01E23, S01E24"
マニア,マニア,"1. enthusiast<br>2. mania, enthusiasm",Unlabeled,6,<b>マニア</b>が少ないのかもね,Maybe there are fewer maniacs.,"S01E03, S01E18"
ごめんなさい,ごめんなさい,"1. I'm sorry, my apologies, excuse me, pardon me",N3,6,ああ <b>ごめんなさい</b>,Oh sorry,"S01E03, S01E08, S01E14, S01E17"
離れる,はなれる,"1. to be separated, to be apart, to be distant<br>2. to leave, to go away<br>3. to leave (a job, etc.), to quit, to give up<br>4. to lose connection with, to drift away from",N3,6,<b>離れろ</b>～！,Get away!,"S01E03, S01E08, S01E19, S01E22, S01E23"
高良,高良,Koura,Unlabeled,6,<b>高良</b>みゆきさんです,This is Miyuki Kora.,"S01E03, S01E10, S01E19, S01E24"
完璧,かんぺき,"1. perfect, complete, flawless",N1,6,ブレーキングドリフト <b>完璧</b>だ！,Braking drift is perfect!,"S01E03, S01E06, S01E10, S01E23"
ロリコン,ロリコン,"1. lolicon, sexual attraction to young girls, person attracted to young girls",Unlabeled,6,“<b>ロリコン</b>でもある”が正しい,“Also a lolicon” is correct,"S01E03, S01E22"
歌える,歌える,1. I can sing (Auto-translated),Unlabeled,6,何でも<b>歌える</b>んだね,You can sing anything,"S01E03, S01E04, S01E06, S01E08, S01E12"
探す,さがす,"1. to search for, to look for, to hunt for, to seek<br>2. to search (a house, pocket, etc.), to search through, to rummage in (e.g. a drawer), to fish around",N4,6,さて 旅館でも<b>探そ</b>か,"Well, let's look for an inn.","S01E03, S01E06, S01E09, S01E12, S01E17, S01E24"
へん,へん,1. left-hand radical of a character,Unlabeled,6,別に女同士で構<b>へん</b>やん？,Is it okay if it's between women?,"S01E04, S01E06, S01E08, S01E19, S01E23"
街,がい,"1. ... street, ... quarter, ... district",N3,6,あとさ たまに<b>街</b>歩いてて,"Later, I sometimes walk around town.","S01E04, S01E08, S01E09, S01E20"
つかむ,つかむ,"1. to seize, to catch, to grasp, to grip, to grab, to clutch, to hold, to catch hold of, to lay one's hands on<br>2. to obtain, to acquire, to get, to win, to capture<br>3. to understand, to grasp, to comprehend",Unlabeled,6,私の手を<b>つかん</b>で走り出したんです,He grabbed my hand and started running.,"S01E04, S01E17, S01E20"
行事,ぎょうじ,"1. event, function",N2,6,文化祭とか体育祭とかの<b>行事</b>が,Events such as cultural festivals and sports festivals,"S01E04, S01E07, S01E08, S01E24"
近所,きんじょ,"1. neighbourhood, neighborhood",N4,6,そういうのって<b>近所</b>の人に聞くと,I asked my neighbors about that.,"S01E04, S01E12, S01E14, S01E15, S01E20"
それだけ,それだけ,"1. that much, as much, to that extent, only that, that alone, no more than that, that is all (when finished speaking)",Unlabeled,6,でも <b>それだけ</b>知ってて,But that's all I know,"S01E04, S01E17, S01E18, S01E21, S01E22, S01E24"
片づける,かたづける,"1. to tidy up, to put in order, to straighten up, to put away<br>2. to settle (problem), to clear (dispute)<br>3. to finish, to bring something to an end<br>4. to marry off (e.g. a daughter)<br>5. to do away with someone, to bump someone off",Unlabeled,6,宿題を<b>片づけ</b>ているところです”,"I'm finishing up my homework.""","S01E04, S01E06, S01E10, S01E16"
ハルヒ,ハルヒ,*,Unlabeled,6,「<b>ハルヒ</b>」グッズが,"""Haruhi"" goods","S01E04, S01E10, S01E12, S01E15, S01E24"
やはり,やはり,"1. as expected, sure enough, just as one thought<br>2. after all (is said and done), in the end, as one would expect, in any case<br>3. too, also, as well, likewise, (not) either<br>4. still, as before<br>5. all the same, even so, still, nonetheless",N4,6,<b>やはり</b>執事といえば,"Speaking of butlers,","S01E04, S01E05, S01E07, S01E15, S01E23"
長門,長門,Nagato,Unlabeled,6,やはり あの<b>長門</b>の長回しは,"As expected, that long shot of Nagato","S01E04, S01E12, S01E16"
じゃう,ちゃう,"1. to do completely<br>2. to do accidentally, to do without meaning to, to happen to do",Unlabeled,6,うれしくて死ん<b>じゃう</b>かも,I might die of joy,"S01E04, S01E06, S01E11, S01E20, S01E23"
ありがと,ありがとう,"1. thank you, thanks",Unlabeled,6,<b>ありがと</b>～！,Thank you!,"S01E04, S01E22, S01E23, S01E24"
映画,えいが,"1. movie, film",N5,6,たまには<b>映画</b>でも行ってみる？,Do you want to go to the movies once in a while?,"S01E04, S01E05, S01E09, S01E11"
だい,だい,"1. stand, rack, table, bench, podium, pedestal, platform, stage<br>2. support, holder, rack<br>3. counter for machines, incl. vehicles<br>4. setting (e.g. in jewellery)<br>5. level (e.g. price level), range (e.g. after physical units), period (of time, e.g. a decade of one's life)<br>6. elevated area<br>7. viewing platform<br>8. dish tray<br>9. meal<br>10. tall building, tower",Unlabeled,6,う～ん きょう<b>だい</b>が多いのも,"Hmm, I also have a lot of siblings.","S01E04, S01E16, S01E20, S01E21, S01E22"
済む,すむ,"1. to finish, to end, to be completed<br>2. to merely result in something less severe than expected<br>3. to feel at ease<br>4. to feel unease or guilt for troubling someone, to be sorry",N4,6,気が<b>済む</b>んだよ！,I feel relieved!,"S01E05, S01E07, S01E12, S01E18, S01E20"
だり,たり,"1. -ing and -ing (e.g. ""coming and going"")<br>2. doing such things as...<br>3. expresses a command<br>4. to be<br>5. indicates completion or continuation of an action",Unlabeled,6,汁物を頼ん<b>だり</b>するのは,To order soup,"S01E05, S01E10, S01E13, S01E20, S01E23"
こないだ,こないだ,"1. the other day, lately, recently",N2,6,<b>こないだ</b>なんて私が,It was me the other day,"S01E05, S01E08, S01E16, S01E22"
品,しな,"1. article, item, thing, goods, stock<br>2. quality<br>3. flirtatiousness, coquetry",N3,6,もれなく限定<b>品</b>のクオカードが,All limited edition Quo Cards are available.,"S01E05, S01E23"
熱心,ねっしん,"1. zealous, enthusiastic, ardent, fervent, keen, eager",N3,6,パティは とても研究<b>熱心</b>な,Patty is very passionate about research.,"S01E05, S01E09, S01E12, S01E23, S01E24"
ハワイ,ハワイ,Hawai,Unlabeled,6,ブルー<b>ハワイ</b>ですか？,Is it Blue Hawaii?,S01E05
同士,どうし,"1. fellow, mutual, companion, comrade",N1,6,別に女<b>同士</b>で構へんやん？,Is it okay if it's between women?,"S01E05, S01E06, S01E09, S01E11, S01E19"
辺,へん,"1. area, vicinity, region<br>2. side, edge<br>3. circumstances",N5,6,まあ その<b>辺</b>は大丈夫ですかね！,"Well, I guess that's okay!","S01E05, S01E08, S01E09, S01E11"
彼氏,かれし,"1. boyfriend<br>2. he, him",Unlabeled,6,今日は<b>彼氏</b>とかと,My boyfriend today,"S01E05, S01E11, S01E12, S01E20"
いえいえ,いやいや,"1. no!, no no!, no, not at all",Unlabeled,6,ええ!? <b>いえいえ</b> とんでもない,"Yeah!? No, no, that's outrageous.","S01E05, S01E14, S01E17, S01E22"
バルサミコ,バルサミコ,1. balsamic<br>2. balsamic vinegar,Unlabeled,6,<b>バルサミコ</b>酢がお勧めなんですけど,I recommend balsamic vinegar.,S01E05
雑誌,ざっし,"1. journal, magazine, periodical",N5,6,<b>雑誌</b>を１つの袋に,magazines in one bag,"S01E05, S01E06, S01E10, S01E17"
例,れい,"1. custom, practice, habit, usual<br>2. said, aforementioned<br>3. instance, example, case, illustration, usage<br>4. precedent",N3,6,<b>例</b>によって お手伝いは,"As usual, please help","S01E05, S01E11, S01E14, S01E16"
きらす,きらす,"1. to run out of, to be short of, to be out of stock<br>2. to be out of (e.g. breath), to lose (one's patience, concentration, etc.)",Unlabeled,6,あ～ ちょっと あ<b>きらさ</b>ん！,Ah~ Hey Akira!,"S01E05, S01E16, S01E17, S01E21"
どっか,どこか,"1. somewhere, anywhere, in some respects",Unlabeled,6,<b>どっか</b>でブルーベリーとか食べると,Eat blueberries somewhere,"S01E05, S01E06, S01E07, S01E11, S01E18"
監督,かんとく,"1. supervision, control, superintendence, direction<br>2. director, superintendent, supervisor, coach, foreman, manager, overseer, controller, boss",N3,6,<b>監督</b>？ 監督！,director? director!,S01E05
最高,さいこう,"1. most, highest, maximum, uppermost, supreme<br>2. best, wonderful, finest",N3,6,森林浴とかが<b>最高</b>ですよ,Forest bathing is the best.,"S01E05, S01E19, S01E24"
ルール,ルール,1. rule,N1,6,そうよ 交通<b>ルール</b>は任せたまえ,"That's right, leave the traffic rules to me.","S01E06, S01E10, S01E18"
ハズレ,はずれ,"1. end, verge, extremity, tip, outskirts<br>2. miss, failure, blank (e.g. lottery ticket)",Unlabeled,6,逆に<b>ハズレ</b>でも 軽い気持ちで,"On the other hand, even if I lose, I feel lighthearted","S01E06, S01E08, S01E15, S01E22, S01E23"
神経,しんけい,"1. nerve<br>2. nerves, sensitivity",N3,6,大体あんた 運動<b>神経</b>いいくせに,"You're mostly athletic, though.","S01E06, S01E14, S01E18, S01E19"
進む,すすむ,"1. to advance, to go forward<br>2. to precede, to go ahead (of)<br>3. to make progress, to improve<br>4. to deepen, to heighten<br>5. to be fast (of a clock), to be ahead<br>6. to do of one's own free will",N4,6,定義の混濁が<b>進ん</b>でいると,Definitions are becoming increasingly cloudy,"S01E06, S01E10, S01E11, S01E13, S01E15"
首,くび,"1. neck<br>2. head<br>3. dismissal, discharge, firing (from a job)",N4,6,どうせなら百人一<b>首</b>で,Hyakunin Isshu anyway,"S01E06, S01E13"
チキン,チキン,"1. chicken<br>2. coward, scaredy-cat, chicken, wuss",Unlabeled,6,“カーズは<b>チキン</b>が好きです”,“Cars like chicken”,"S01E06, S01E07, S01E13, S01E16"
紫外線,しがいせん,"1. ultraviolet rays, ultraviolet radiation",Unlabeled,6,また野外で強い<b>紫外線</b>を浴びると,"Also, if you are exposed to strong ultraviolet rays outdoors,",S01E06
面,おもて,1. face<br>2. surface<br>3. mask (esp. a noh or kyogen mask),N3,6,まあ 意外に恐ろしい一<b>面</b>が,"Well, there's a surprisingly scary side to it.","S01E06, S01E08, S01E09, S01E10"
側,そば,"1. near, close, beside, vicinity, proximity, besides, while<br>2. third person",N3,6,こっち<b>側</b>がおじさんで,This side is an old man,"S01E06, S01E10, S01E11, S01E12, S01E14"
様子,ようす,"1. state, state of affairs, situation, circumstances<br>2. appearance, look, aspect<br>3. sign, indication",N3,6,ゆたかの<b>様子</b> 見に来たついでに,"While I came to see how Yutaka was doing,","S01E06, S01E12, S01E20, S01E24"
泣く,なく,"1. to cry, to weep, to sob, to howl",N4,6,はい <b>泣い</b>たら つかさと同類,"Yes, if you cry, you're the same as Tsukasa.","S01E06, S01E07, S01E12, S01E23"
風呂,ふろ,"1. bath, bathing, bathtub, bathroom<br>2. bathhouse, public bath<br>3. room for drying lacquerware<br>4. base (wooden joint connecting the blade of a hoe, spade, etc., to the handle)",N3,6,<b>風呂</b>も入れない,I can't even take a bath,"S01E06, S01E13, S01E21, S01E22"
Ｏ,オー,"1. O, o",Unlabeled,6,“<b>Ｏ</b>型は強引で所有欲があり,“Type O’s are pushy and possessive.,"S01E06, S01E09"
番,ばん,"1. number (in a series)<br>2. (one's) turn<br>3. watch, guard, lookout<br>4. rank, standing, position<br>5. bout, match<br>6. pieces (in a collection)",N3,6,やっと自分の<b>番</b>だっていう時に―,When it's finally my turn...,"S01E06, S01E07, S01E08"
久しぶり,ひさしぶり,"1. a long time (since the last time), first in a long time",N4,6,<b>久しぶり</b>に小学校とか中学校に,I went to elementary school and junior high school for the first time in a while.,"S01E07, S01E11, S01E14, S01E15, S01E22, S01E23"
女子,じょし,"1. woman, girl",N3,6,お友達が通っている<b>女子</b>校では,At the girls' school that my friend attends,"S01E07, S01E17, S01E18, S01E20"
適当,てきとう,"1. suitable, proper, appropriate, adequate, fit, fair<br>2. perfunctory, half-minded, sloppy, lazy, careless, noncommittal, unreliable, irresponsible",N4,6,<b>適当</b>に書いとけば大丈夫だよ,"As long as you write it properly, you'll be fine.","S01E07, S01E10, S01E14, S01E16, S01E20, S01E24"
寄る,よる,"1. to approach, to draw near, to come near, to be close to<br>2. to gather (in one place), to come together, to meet<br>3. to stop by (while on one's way to another place), to drop by, to make a short visit<br>4. to grow old, to grow high (number, etc.)<br>5. to grow (wrinkly)<br>6. to lean against, to recline on<br>7. to push one's opponent while holding their belt<br>8. to decide on a price and come to a deal<br>9. to be swayed by (a person), to yield to",N4,6,帰りにゲマズ<b>寄っ</b>てこ～！,Stop by Gemaz on the way home!,"S01E07, S01E11, S01E12, S01E23"
