Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes,Image
顔,かお,"1. face, visage<br>2. look, expression, countenance<br>3. honor, honour, face<br>4. influence, notoriety",Unlabeled,5,先に　ヨーヨーを投げる方向に <b>顔</b>をしっかり向けおくのがポイント。,The key is to first keep your face facing the direction you are throwing the yo-yo.,"S01E02, S01E06, S01E16, S01E30, S01E36",
狙い,ねらい,1. aim,N2,5,気をつけろ。　やつの<b>狙い</b>は２つ。 ６属性のネジと　爆丸のメタルパーツだ。,Be careful. He has two goals. Six attribute screws and Bakugan metal parts.,"S01E02, S01E27, S01E42, S01E49",
チャンス,チャンス,"1. chance, opportunity",N3,5,でも　あと１発 <b>チャンス</b>が残ってるっす。,But there's one more chance left.,"S01E02, S01E14, S01E15, S01E17, S01E40",
当てる,あてる,"1. to hit<br>2. to expose<br>3. to apply (e.g. patch), to put on, to put against, to hold on, to hold against<br>4. to allot, to call on someone (e.g. in class)<br>5. to guess (an answer)<br>6. to make a hit (e.g. in a lottery)",N3,5,ヨーヨーの近くのストリングに 指を<b>当てよう</b>。,Place your finger on the string near the yo-yo.,"S01E02, S01E10, S01E13, S01E32, S01E42",
スター,スター,"1. star (cinema, sports, etc.), celebrity, idol<br>2. star symbol, asterisk<br>3. (celestial) star",N3,5,<b>スター</b>・テイルは 流れる星をイメージしたトリック。,Star Tail is a trick with the image of a falling star.,"S01E02, S01E35",
大切,たいせつ,"1. important, necessary, indispensable<br>2. beloved, precious, dear, cherished, valuable<br>3. careful",N5,5,でも　ベッカム君も <b>大切</b>なことを忘れてるよ。,But Beckham is also forgetting something important.,"S01E02, S01E08, S01E14, S01E16",
スペシャル,スペシャル,1. special<br>2. TV special,Unlabeled,5,今週も<b>スペシャル</b>！,This week is also special!,"S01E02, S01E03, S01E04, S01E12, S01E42",
いろんな,いろんな,1. various,Unlabeled,5,<b>いろんな</b>もんで勝負して どっちが強えか争ってんのか。,Are they competing against each other to see who is stronger?,"S01E03, S01E20, S01E31, S01E32, S01E51",
サイドスピン,サイド,1. side<br>2. Saidu (Pakistan),Unlabeled,5,こういうときは <b>サイドスピン</b>シュートで　カーブをかけるんだ。,"In this case, use a side spin shot to create a curve.","S01E03, S01E09, S01E17, S01E39",
倍,ばい,"1. twice, double<br>2. times, -fold<br>3. 1-nth, 1 to n, 1 in n",N4,5,今の春晴はキングと戦うことで ふだんの何<b>倍</b>も強くなっている。,The current Haruharu has become many times stronger than usual by fighting King.,"S01E03, S01E21, S01E24, S01E36, S01E44",
壁,かべ,"1. wall, partition<br>2. barrier, obstacle<br>3. Chinese ""Wall"" constellation (one of the 28 mansions)",N4,5,ゲザードが　マヒサスを守る <b>壁</b>になったっす！,Gezard has become a wall to protect Mahisas!,"S01E03, S01E10, S01E12, S01E21",
必殺,ひっさつ,"1. bringing certain death, deadly, knockout (blow)",Unlabeled,5,＜ダイナミックカンチョーとは トイレマンの<b>必殺</b>技である＞,<Dynamic Kancho is Toilet Man's special move>,"S01E04, S01E18, S01E39, S01E47",
新た,あらた,"1. new, fresh, novel",N3,5,さぁ　気分も<b>新た</b>に 授業に　集中しましょうね。,"Now, let's feel refreshed and concentrate on class.","S01E04, S01E09, S01E34, S01E39, S01E51",
破壊,はかい,"1. destruction, disruption<br>2. (application) crash",N1,5,１００年前　何百という爆丸が お前に<b>破壊</b>された。,"100 years ago, hundreds of Bakugan were destroyed by you.","S01E04, S01E16, S01E34, S01E48, S01E51",
どっ,どちら,"1. which way, which direction, where<br>2. which one (esp. of two alternatives)<br>3. who",Unlabeled,5,これって　<b>どっ</b>かで 見たことある気がするな。,I feel like I've seen this somewhere before.,"S01E05, S01E30, S01E31, S01E37",
耐える,たえる,"1. to bear, to stand, to endure, to put up with<br>2. to support, to withstand, to resist, to brave<br>3. to be fit for, to be equal to",N1,5,カードに乗ってる。 なんとか<b>耐え</b>たっす。,It's on the card. I managed to endure it.,"S01E05, S01E23, S01E37, S01E46",
不能,ふのう,"1. impossible, incapable (of doing), unable (to do)<br>2. incompetence, inability<br>3. impotence<br>4. having no solution (of an equation)",Unlabeled,5,１発でダイブフジョウとグラビノームを 戦闘<b>不能</b>にするなんて。,One shot could put Dive Fujou and Gravinome out of action.,"S01E05, S01E44, S01E45, S01E46",
ロケット,ロケット,1. rocket<br>2. locket,N3,5,最後のカードは<b>ロケット</b>。,The last card is a rocket.,"S01E05, S01E07, S01E43",
楽勝,らくしょう,"1. easy victory, walkover<br>2. easy peasy, child's play, cakewalk, walk in the park",Unlabeled,5,それだけでいいのか？ なんだ　そんなの<b>楽勝</b>　楽勝。,Is that enough? What? That's an easy win. An easy win.,"S01E05, S01E06, S01E32, S01E47",
遊ぶ,あそぶ,"1. to play (games, sports), to enjoy oneself, to have a good time<br>2. to mess about (with alcohol, gambling, philandery, etc.)<br>3. to be idle, to do nothing, to be unused<br>4. to meet up (with friends), to hang out<br>5. to give oneself up (to gambling, drinking, etc.)<br>6. to go to (for pleasure or for study)<br>7. to tease (somebody), to play (with)<br>8. to intentionally throw a ball to lower the batter's concentration",N5,5,小さいころ　いつも 日が暮れるまで<b>遊ん</b>だよなぁ。,"When I was little, we always played until the sun went down.","S01E05, S01E15, S01E21, S01E37, S01E40",
様,さま,Sama (Honorific suffix),N3,5,この俺<b>様</b>が 来たからには　絶対に→,"Now that I'm here, I'll definitely do it →","S01E06, S01E17, S01E31",
厳しい,きびしい,"1. severe, strict, rigid, unsparing, relentless<br>2. hard (to do), difficult, tricky<br>3. intense (e.g. cold), harsh (weather), inclement",N4,5,俺は爆丸塾で　カラシナ　トーガ　ジンザの ３人を<b>厳しく</b>育てた。,"I raised my three children, Kalashina, Toga, and Jinza, strictly at Bakugan School.","S01E06, S01E14, S01E25, S01E26",
軽い,かるい,"1. light (i.e. not heavy), feeling light (i.e. offering little resistance, moving easily)<br>2. light (i.e. of foot), effortless, nimble, agile<br>3. non-serious, minor, unimportant, trivial<br>4. slight, small, gentle, soft, easy, lighthearted (e.g. joke)<br>5. easy, simple<br>6. indiscriminate",N5,5,<b>軽く</b>シュートしただけでも こんなに倒れる。,Even just a light shot can cause you to fall like this.,"S01E06, S01E23, S01E34",
メール,メール,"1. email<br>2. mail (usu. in compound words), post<br>3. message (sent over a chat application), (SMS) text<br>4. male",Unlabeled,5,森の中のハムさんちゅうに <b>メール</b>が届いたのだ。,Mr. Ham in the forest received an email.,"S01E06, S01E15, S01E46",
仕事,しごと,"1. work, job, labor, labour, business, task, assignment, occupation, employment<br>2. work",N5,5,そう　そう　そう。 初<b>仕事</b>が決まったの！,"Yes, yes, yes. I got my first job!","S01E06, S01E35",
見つける,みつける,"1. to discover, to find (e.g. an error in a book), to come across, to detect, to spot<br>2. to locate, to find (e.g. something missing), to find fault<br>3. to be used to seeing, to be familiar with",N4,5,本当っすか？　そうだ　ライチ先輩 不思議なものを<b>見つけ</b>たっす。,"Is it true? That's right, Raichi-senpai, I found something strange.","S01E07, S01E16, S01E17, S01E41, S01E50",
近く,ちかく,"1. near, neighbourhood, neighborhood, vicinity<br>2. nearly (e.g. ""it took nearly one year""), close to<br>3. shortly, soon",N5,5,ヨーヨーの<b>近く</b>のストリングに 指を当てよう。,Place your finger on the string near the yo-yo.,"S01E07, S01E32, S01E38",
なか,なか,"1. inside, interior, in<br>2. among, within<br>3. middle, center, centre<br>4. during, while, middle, midst, amid<br>5. interval, gap<br>6. mean, average<br>7. second (of three, e.g. sons, volumes), middle<br>8. medium grade, medium quality<br>9. red-light district",Unlabeled,5,肉マンはホカホカで<b>なか</b>にジューシーな お肉がギッシリ詰まってて→,Nikuman is warm and filled with juicy meat →,"S01E07, S01E09, S01E22, S01E27, S01E37",
真似,まね,"1. imitating, copying, mimicry<br>2. behavior, behaviour, action, conduct",N3,5,何の<b>真似</b>だ！ みすみす　１ターンをムダにするとは！,"What an imitation! Misumisu, I can't believe I wasted one turn!","S01E07, S01E08, S01E15, S01E18, S01E40",
引き分け,ひきわけ,"1. draw (in competition), tie game",N1,5,＜両者とも　高得点のトリックを決めて <b>引き分け</b>。,"<Both players performed high-scoring tricks, resulting in a draw.","S01E07, S01E14, S01E15, S01E26",
疲れる,つかれる,"1. to get tired, to tire, to get fatigued, to become exhausted, to grow weary<br>2. to become worn out (of a well-used object)<br>3. to starve",N5,5,こんなに<b>疲れる</b>とは 思わなかったよ。,I never thought I'd be this tired.,"S01E07, S01E18, S01E24, S01E44",
ゼロムニキス,ゼロムニキス,1. Zeromnikis (Auto-translated),Unlabeled,5,その名も　<b>ゼロムニキス</b>。,Its name is Zeromnikis.,"S01E07, S01E08, S01E09",
固定,こてい,"1. fixing (in place), being fixed (in place), securing, anchoring, fastening down<br>2. fixing (e.g. salary, capital), keeping the same<br>3. fixation (histology)<br>4. user name (on an online forum like 2ch where the majority of users post anonymously)<br>5. user of an online handle (instead of posting anonymously)",N1,5,コツとしては　ひじを<b>固定</b>して 手首だけで回す　これがポイントだ。,The trick is to keep your elbows steady and rotate only with your wrists.,"S01E07, S01E10, S01E12, S01E46, S01E48",
三角形,さんかくけい,1. triangle,Unlabeled,5,<b>三角形</b>は時間をかけず すばやく作るのがコツ。,The trick is to make triangles quickly and without spending too much time.,"S01E07, S01E27",
余裕,よゆう,"1. surplus, margin, leeway, room, space, time, allowance, flexibility, scope<br>2. composure, placidity, complacency, calm",N3,5,＜<b>余裕</b>のタイガ。　テイラーは 逆転することができるのか？＞,<A comfortable taiga. Can Taylor turn things around? ＞,"S01E07, S01E09, S01E16, S01E27, S01E48",
おかしい,おかしい,"1. funny, amusing, comical, laughable, ridiculous<br>2. strange, odd, funny, peculiar, weird, unusual, eccentric<br>3. improper, unsuitable, unbecoming<br>4. suspicious",N4,5,<b>おかしい</b> 一向に都会を抜け出せない。,"It's strange, I can never escape the city.","S01E07, S01E28, S01E40, S01E44, S01E49",
書く,かく,"1. to write, to compose, to pen<br>2. to draw, to paint",N5,5,箱には何も <b>書か</b>れてなかったな。,There was nothing written on the box.,"S01E07, S01E10, S01E14, S01E15",
予感,よかん,"1. presentiment, premonition, hunch<br>2. to have a premonition, to have a hunch",N1,5,ハムさんちゅうに 何か起こりそうな<b>予感</b>なのだ。,I have a feeling that something is going to happen to Mr. Ham.,"S01E07, S01E09, S01E28, S01E30, S01E34",
ついに,ついに,"1. finally, at last<br>2. in the end, after all, never (happened)",Unlabeled,5,ベッカム君が <b>ついに</b>銀をはがすぞ～！,Beckham is finally peeling off the silver!,"S01E07, S01E08, S01E09, S01E41, S01E47",
セント,セント,1. cent (monetary unit),Unlabeled,5,すげぇ。 これが　<b>セント</b>アクアス。,Awesome. This is St. Aquas.,"S01E08, S01E24",
水,みず,"1. water (esp. cool, fresh water, e.g. drinking water)<br>2. fluid (esp. in an animal tissue), liquid<br>3. flood, floodwaters<br>4. water offered to wrestlers just prior to a bout<br>5. break granted to wrestlers engaged in a prolonged bout",N5,5,<b>水</b>の流れのように 変幻自在に姿を変える。,"Like the flow of water, it changes shape at will.","S01E08, S01E09, S01E30, S01E33",
自在,じざい,"1. being able to do as one pleases, doing at will<br>2. pothook",N1,5,あいつは　シュートしたあとでも メタルパーツを<b>自在</b>に操れる。,"Even after shooting, he can freely manipulate metal parts.","S01E08, S01E17, S01E27, S01E47, S01E50",
すっ,すっ,"1. most, much, greatly",Unlabeled,5,<b>すっ</b>げぇ奴と戦えるって めっちゃ楽しいよな　ドラガオン。,"It's so much fun to be able to fight against such amazing people, Dragaon.","S01E08, S01E16, S01E20, S01E38",
搭載,とうさい,"1. loading (on board), equipping<br>2. equipped (with), built-in",Unlabeled,5,あのレジェンドベアリングを 更に進化させたメテオベアリングを<b>搭載</b>。,Equipped with a meteor bearing that is a further evolution of that legendary bearing.,"S01E08, S01E13, S01E23, S01E35",
人気,にんき,"1. popularity, public favor<br>2. condition (e.g. market), tone, character, nature",N3,5,今の時代　<b>人気</b>商品を 確実に手に入れるには→,How to make sure you get popular products in this day and age →,"S01E08, S01E11, S01E13, S01E21",
投げ下ろす,なげおろす,"1. to dump (a load of something)<br>2. to throw from a height, to throw downwards",Unlabeled,5,<b>投げ下ろし</b>は力強く 転がすときは丁寧に。,"Be strong when throwing down, and be careful when rolling.","S01E08, S01E30, S01E39, S01E49",
奪う,うばう,"1. to snatch away, to dispossess, to steal",N3,5,勝つためには 相手の戦意を<b>奪え</b>！,"To win, steal your opponent's fighting spirit!","S01E09, S01E10, S01E13, S01E33, S01E40",
なっ,なあ,"1. hey, say, look",Unlabeled,5,必ず　取り返してみせる！ <b>なっ</b>　ライチ！ もちろんだ。,I'll definitely get it back! Na lychee! Of course.,"S01E09, S01E17, S01E19, S01E25, S01E39",
何者,なにもの,"1. who, what kind of person",Unlabeled,5,絵画　『女神の神秘』が <b>何者</b>かに盗まれたようです。,It seems that the painting ``Mystery of the Goddess'' has been stolen by someone.,"S01E09, S01E15, S01E37, S01E39, S01E43",
