Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes,Image
ターン,ターン,1. turn,Unlabeled,3,<b>ターン</b>直後　あげていたノーズを 勢いよく降ろすことで—,"Immediately after the turn, by forcefully lowering the raised nose...","#01 PART 熱い夜に雪が降る.ja, #05 PART 情熱のダンシングNight!.ja, #08 PART 宿命のトーナメント!.ja",
スタンス,スタンス,"1. stance, attitude, standpoint<br>2. stance, posture",Unlabeled,3,足がつながってるし 足の<b>スタンス</b>も変わらないから—,Because the legs are connected and the stance of the legs does not change.,"#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja",
感覚,かんかく,"1. sense, sensation, feeling, intuition",N3,3,ああ　それだけやってりゃ <b>感覚</b>抜けね～のも　無理ねえかぁ,"Ah, it's impossible for me to lose my senses if I do just that.","#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja",
決着,けっちゃく,"1. conclusion, decision, end, settlement",Unlabeled,3,ビーフ　続行だ～！ <b>決着</b>が見れるぞ～！ 行け　スノー！,Beef continues! You can see the conclusion! Go Snow!,"#01 PART 熱い夜に雪が降る.ja, #11 PART キング VS ザコ.ja, #12 PART 俺たちの無限大!.ja",
意外,いがい,"1. unexpected, surprising",N3,3,<b>意外</b>と日本人と似てんだなぁ,Surprisingly similar to Japanese people,"#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #06 PART 湯けむりミステリースケート？!.ja",
だっ,だっせん,"1. derailment<br>2. digression, deviation",Unlabeled,3,おお～！ <b>だっ</b>！,Oh! Yes!,"#02 PART はじめてのサイコー！.ja, #08 PART 宿命のトーナメント!.ja",
昨日,きのう,1. yesterday,N5,3,でも　お前が <b>昨日</b>乗ったのは　スノボじゃない,But what you rode yesterday wasn't snowboarding.,"#02 PART はじめてのサイコー！.ja, #07 PART つりあわねーんだよ.ja",
後ろ足,うしろあし,"1. hind foot, hind-legs",Unlabeled,3,最初は<b>後ろ足</b>を 地面につけたまま—,"At first, keep your hind legs on the ground...",#02 PART はじめてのサイコー！.ja,
ノーズ,ノーズ,"1. nose (of a person, car, etc.)",Unlabeled,3,あれなら　どの方向に<b>ノーズ</b>を 振っても　ストレスがかかりにくい,"That way, no matter which direction you swing your nose, it will be less stressful.","#02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #05 PART 情熱のダンシングNight!.ja",
あたり,あたり,"1. (in the) neighbourhood, neighborhood, vicinity, nearby, surroundings<br>2. around, about, or thereabouts<br>3. for instance, say, such as",Unlabeled,3,ノーズ側のビス<b>あたり</b>に…,Around the screw on the nose side...,"#02 PART はじめてのサイコー！.ja, #07 PART つりあわねーんだよ.ja, #09 PART あの時、俺たちは特別だった.ja",
ちょっ,いっすん,"1. one sun (approx. 3.03 cm)<br>2. little bit (of time, distance, etc.)",Unlabeled,3,ええっ　<b>ちょっ</b>！　あああ　あでっ！,"Yeah, hey! Aaah Ade!",#02 PART はじめてのサイコー！.ja,
後,あと,"1. behind, rear<br>2. after, later<br>3. remainder, the rest<br>4. more (e.g. five more minutes), left<br>5. also, in addition<br>6. descendant, successor, heir<br>7. after one's death<br>8. past, previous",N5,3,乗せた<b>後</b>は真ん中にする,"After placing it, place it in the middle","#02 PART はじめてのサイコー！.ja, #12 PART 俺たちの無限大!.ja",
そうそう,そうそう,"1. so much, so often, so long, particularly, especially<br>2. oh, yes!, that's it, I remember<br>3. that's right, quite, indeed",Unlabeled,3,<b>そうそう</b>！　プッシュプッシュ！,Oh yeah! Push push!,"#02 PART はじめてのサイコー！.ja, #07 PART つりあわねーんだよ.ja",
たって,たって,1. strongly hoping or requesting (of something that is difficult to be brought to fruition),Unlabeled,3,そうすりゃ生まれ変わっ<b>たって</b> ことになるだろ,That would mean you were reborn.,"#02 PART はじめてのサイコー！.ja, #11 PART キング VS ザコ.ja, #12 PART 俺たちの無限大!.ja",
役,えき,"1. war, campaign, battle<br>2. unpaid work (ritsuryo system), forced labor",N3,3,お<b>役</b>に立てたなら　よかったです！,I'm glad I was able to help you!,"#02 PART はじめてのサイコー！.ja, #10 PART 言葉のいらないDAP.ja, #12 PART 俺たちの無限大!.ja",
ようこそ,ようこそ,"1. welcome!, nice to see you!",Unlabeled,3,<b>ようこそ</b>　二人だけの世界へ！,Welcome to the world of just the two of us!,"#02 PART はじめてのサイコー！.ja, #12 PART 俺たちの無限大!.ja",
大切,たいせつ,"1. important, necessary, indispensable<br>2. beloved, precious, dear, cherished, valuable<br>3. careful",N5,3,今日は<b>大切</b>な客を連れてきたぞ,I brought an important guest today.,"#02 PART はじめてのサイコー！.ja, #11 PART キング VS ザコ.ja, #12 PART 俺たちの無限大!.ja",
ボケナス,ぼけなす,"1. slow-witted person, dimwit, halfwit<br>2. faded, dull-colored eggplant",Unlabeled,3,あれは 俺が調べたんだ　<b>ボケナス</b>！,"I looked into that, stupid!","#02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #08 PART 宿命のトーナメント!.ja",
菜々子,菜々子,Nanako,Unlabeled,3,転んだ 《<b>菜々子</b>：定番の言い訳！,I fell down 《Nanako: Standard excuse!,#02 PART はじめてのサイコー！.ja,
傷,きず,"1. wound, injury, cut, gash, bruise, scratch, scrape, scar<br>2. chip, crack, scratch, nick<br>3. flaw, defect, weakness, weak point<br>4. stain (on one's reputation), disgrace, dishonor, dishonour<br>5. (emotional) hurt, hurt feelings",N3,3,《暦：<b>傷</b>が集中してる,《Calendar: The wounds are concentrated.,"#02 PART はじめてのサイコー！.ja, #06 PART 湯けむりミステリースケート？!.ja",
増える,ふえる,"1. to increase, to multiply",N4,3,またギャラリーが<b>増え</b>たな,More galleries added,"#02 PART はじめてのサイコー！.ja, #07 PART つりあわねーんだよ.ja, #10 PART 言葉のいらないDAP.ja",
少ない,すくない,"1. few, a little, scarce, insufficient, seldom",N5,3,カーラ　最も高低差の<b>少ない</b>ルートを,Carla: The route with the least difference in elevation,"#02 PART はじめてのサイコー！.ja, #06 PART 湯けむりミステリースケート？!.ja, #10 PART 言葉のいらないDAP.ja",
ねがう,ねがう,"1. to desire, to wish, to hope<br>2. to beg, to request, to implore, to pray<br>3. to have something done for oneself",Unlabeled,3,そこをなんとか！ お<b>ねがい</b>しまっス！,"Do something about that! Please, please!","#02 PART はじめてのサイコー！.ja, #06 PART 湯けむりミステリースケート？!.ja",
ひっ,ひい,"1. great (i.e. great-grandson, great-grandmother)",Unlabeled,3,<b>ひっ</b>…　うっせ！,Hush... Hush!,"#02 PART はじめてのサイコー！.ja, #10 PART 言葉のいらないDAP.ja, #12 PART 俺たちの無限大!.ja",
機械,きかい,"1. machine, mechanism<br>2. instrument, appliance, apparatus",N3,3,<b>機械</b>は黙ってろ,"Shut up, machine!","#02 PART はじめてのサイコー！.ja, #07 PART つりあわねーんだよ.ja",
つながる,つながる,"1. to be tied together, to be connected to, to be linked to<br>2. to lead to, to be related to<br>3. to be related (by blood)",Unlabeled,3,大ケガに<b>つながる</b>こともある,May lead to serious injury,"#02 PART はじめてのサイコー！.ja, #10 PART 言葉のいらないDAP.ja",
か月,かげつ,1. months (period of),Unlabeled,3,俺は２<b>か月</b> かかったってのによぉ～！,It took me two months!,#02 PART はじめてのサイコー！.ja,
可能性,かのうせい,"1. potentiality, likelihood, possibility, availability",Unlabeled,3,オーリーは革命で　<b>可能性</b>なんだ！,Olly is a revolution and a possibility!,"#02 PART はじめてのサイコー！.ja, #12 PART 俺たちの無限大!.ja",
確か,たしか,"1. sure, certain, positive, definite<br>2. reliable, trustworthy, safe, sound, firm, accurate, correct, exact<br>3. If I'm not mistaken, If I remember correctly, If I remember rightly",N4,3,だが 危険なスケーターってことは<b>確か</b>だ,But he's definitely a dangerous skater.,"#02 PART はじめてのサイコー！.ja, #04 PART 愛のマタドール、愛抱夢.ja, #10 PART 言葉のいらないDAP.ja",
信ずる,しんじる,"1. to believe, to believe in, to place trust in, to confide in, to have faith in",N2,3,他人なんて　あやふやな ものを<b>信じ</b>たがるのは—,Others want to believe in vague things...,"#02 PART はじめてのサイコー！.ja, #07 PART つりあわねーんだよ.ja, #12 PART 俺たちの無限大!.ja",
ケーキ,ケーキ,1. cake,N4,3,<b>ケーキ</b>！　ケーキ！,cake! Cake!,#02 PART はじめてのサイコー！.ja,
感心,かんしん,"1. admiration, being impressed<br>2. admirable, praiseworthy<br>3. astonishment, being appalled",N3,3,うまい！ <b>感心</b>してる場合かっ！,good! If you're impressed!,"#02 PART はじめてのサイコー！.ja, #06 PART 湯けむりミステリースケート？!.ja, #10 PART 言葉のいらないDAP.ja",
トラック,トラック,"1. truck, lorry<br>2. track (running, CD, etc.)<br>3. track events",N3,3,ウィール合わせで<b>トラック</b>も考えね～とな,Think about the track by matching the wheels.,"#02 PART はじめてのサイコー！.ja, #10 PART 言葉のいらないDAP.ja",
ほんの,ほんの,"1. mere, only, just, slight",Unlabeled,3,あれできるヤツは <b>ほんの</b>一握りだけどな,There are only a handful of people who can do that.,"#02 PART はじめてのサイコー！.ja, #07 PART つりあわねーんだよ.ja, #12 PART 俺たちの無限大!.ja",
降る,くだる,"1. to descend, to go down, to come down<br>2. to be handed down (of an order, judgment, etc.)<br>3. to pass (of time)<br>4. to surrender, to capitulate<br>5. to be less than, to be inferior to<br>6. to have the runs, to have diarrhea<br>7. to pass (in stool), to be discharged from the body<br>8. to depreciate oneself, to be humble",N5,3,じゃあ 雨が<b>降る</b>のを読んでたってこと？,So you were reading about it raining?,"#02 PART はじめてのサイコー！.ja, #11 PART キング VS ザコ.ja",
場所,ばしょ,"1. place, location, spot, position<br>2. room, space<br>3. basho, wrestling tournament",N4,3,時間も<b>場所</b>も可能性も スケートは無限なんだ！,"Skating is limitless in terms of time, place, and possibilities!","#02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #07 PART つりあわねーんだよ.ja",
大げさ,おおげさ,"1. grandiose, exaggerated",N1,3,《落ち着いて <b>大げさ</b>にしちゃダメ,"《Calm down, don't make a big deal","#02 PART はじめてのサイコー！.ja, #08 PART 宿命のトーナメント!.ja, #10 PART 言葉のいらないDAP.ja",
コケる,こける,"1. to become hollow (with age, illness, etc.), to be scrawny, to be thin",Unlabeled,3,存分に<b>コケろ</b>！　ハハハハッ！,Get rid of it to your heart's content! Hahahaha!,"#02 PART はじめてのサイコー！.ja, #08 PART 宿命のトーナメント!.ja",
存分,ぞんぶん,"1. to one's heart's content, as much as one wants",Unlabeled,3,<b>存分</b>にコケろ！　ハハハハッ！,Get rid of it to your heart's content! Hahahaha!,"#02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja",
猫,ねこ,"1. cat (esp. the domestic cat, Felis catus)<br>2. shamisen<br>3. geisha<br>4. wheelbarrow<br>5. clay bed-warmer<br>6. bottom, submissive partner of a homosexual relationship",N5,3,犬でも<b>猫</b>でもなってあげるよ,I'll turn into a dog or a cat.,"#02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #06 PART 湯けむりミステリースケート？!.ja",
丸,まる,"1. circle<br>2. entirety, whole, full, complete<br>3. money, dough, moola<br>4. enclosure inside a castle's walls<br>5. soft-shelled turtle<br>6. suffix for ship names, suffix for names of people (esp. infants), suffix for names of swords, armour, musical instruments, etc., suffix for names of dogs, horses, etc.",N3,3,ここでも行けそうか？ 「暦ＲＳＴ<b>丸</b>」は,Can we go here too? “Calendar RST Maru” is,#03 PART 望まない勇者.ja,
プリンス,プリンス,1. prince,Unlabeled,3,「暦ロイヤル　ストレート　<b>プリンス</b>丸」！,"""Calendar Royal Straight Prince Maru""!",#03 PART 望まない勇者.ja,
