Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes,Image
匹,ひき,1. counter for small animals<br>2. counter for rolls of cloth (two han in size)<br>3. counter for horses<br>4. roll of cloth,N1,4,しかし 俺も教師である前に １<b>匹</b>の餓狼,"But before I'm a teacher, I'm also a Garou.","S01E18, S01E19, S01E23",
ゆっくり,ゆっくり,"1. slowly, unhurriedly, without haste, leisurely, at one's leisure<br>2. easily (e.g. in time), well, sufficiently, amply, with time to spare<br>3. well (e.g. sleep), comfortably",N5,4,<b>ゆっくり</b>でいいから 次は 教えたとおりに跳びなよ,"It's okay to be slow, so next time jump just like I taught you.","S01E18, S01E19",
もー,も,"1. mourning<br>2. calamity, misfortune",Unlabeled,4,１号と２号は違うんだけど もっと <b>もー</b>っと すごいんだけど,"No. 1 and No. 2 are different, but even more amazing.","S01E18, S01E20",
金一封,きんいっぷう,"1. gift of money (contained in an envelope), money reward (for services rendered)",Unlabeled,4,絶対 <b>金一封</b> 取ってやる！,I'll definitely take the money!,"S01E18, S01E21",
状況,じょうきょう,"1. state of affairs (around you), situation, circumstances",N3,4,この<b>状況</b> 参謀なら なんとかしてくれるはずだ,I'm sure the staff officer will be able to handle this situation.,"S01E19, S01E21, S01E22, S01E25",
じい,じじ,1. old man<br>2. old geezer,Unlabeled,4,お<b>じい</b>さんは 山へ しばかりに,The old man just went to the mountain,"S01E20, S01E22",
めちゃくちゃ,めちゃくちゃ,"1. absurd, unreasonable, nonsensical, preposterous, incoherent<br>2. extreme, senseless, reckless, wanton<br>3. disorderly, chaotic, confused, messy<br>4. incredibly, really, so, super",N2,4,<b>めちゃくちゃ</b>に なっていく気がする,I feel like it's going to be a mess,S01E20,
モヒカン,モヒカン,Mohikan,Unlabeled,4,なにしろ <b>モヒカン</b>だしね,"After all, it's a mohawk.","S01E21, S01E23",
参謀,さんぼう,"1. staff officer, military staff<br>2. adviser, counselor, counsellor",Unlabeled,4,この状況 <b>参謀</b>なら なんとかしてくれるはずだ,I'm sure the staff officer will be able to handle this situation.,S01E21,
毒,どく,"1. poison, toxicant<br>2. harm, evil influence<br>3. ill will, spite, malice<br>4. abusive language",N3,4,もし この肉まんに <b>毒</b>が入ってたら―,If this meat bun had poison in it...,S01E22,
移動,いどう,"1. movement, transfer, migration, removal, travel<br>2. mobile, moving, traveling, travelling, roving",N3,4,教室<b>移動</b>する前に トイレに行っておきたいのだが,I would like to go to the toilet before moving to the classroom.,S01E25,
野球,やきゅう,1. baseball,Unlabeled,4,何が起こるの分からないのが <b>野球</b>っつうか,"In baseball, you don't know what's going to happen.",S01E25,
フル,フル,1. full,Unlabeled,4,告白する前に<b>フラ</b>れたり,I got dumped before I confessed my feelings,"S01E25, S01E26",
捜す,さがす,"1. to search for, to look for, to hunt for, to seek<br>2. to search (a house, pocket, etc.), to search through, to rummage in (e.g. a drawer), to fish around",N2,4,私も一緒に<b>捜し</b>ていいですか？,Can I search with you?,S01E26,
ミャ,ミャンマー,"1. Myanmar<br>2. Myanmar, Burmah<br>3. Burma",Unlabeled,4,<b>ミャ</b>ウ ミャ ん？,Meow mya?,S01E26,
拭く,ふく,"1. to wipe, to dry",N2,4,なのちゃん　<b>拭く</b>物 拭く物,Nano-chan Wiping things Wiping things,S01E26,
高校生,こうこうせい,1. senior high school student,N4,3,まだ <b>高校生</b>だからというか,I guess it's because I'm still in high school.,"S01E01, S01E04, S01E06",
っきゃ,しか,"1. only, nothing but",Unlabeled,3,とにかく やる<b>っきゃ</b>ない！,I have to do it anyway!,"S01E01, S01E22, S01E26",
よっしゃあ,よっしゃ,"1. gotcha, alrighty, got it, OK",Unlabeled,3,<b>よっしゃあ</b>！,Okay!,"S01E01, S01E09, S01E14",
着ける,つける,"1. to attach, to join, to add, to append, to affix, to stick, to glue, to fasten, to sew on, to apply (ointment)<br>2. to furnish (a house with)<br>3. to wear, to put on<br>4. to keep a diary, to make an entry<br>5. to appraise, to set (a price)<br>6. to allot, to budget, to assign<br>7. to bring alongside<br>8. to place (under guard or doctor)<br>9. to follow, to shadow<br>10. to load, to give (courage to)<br>11. to keep (an eye on)<br>12. to establish (relations or understanding)<br>13. to turn on (light)<br>14. to produce flowers, to produce fruit",N2,3,もしかして阪本さんのスカーフを カラスに<b>着け</b>たんですか？,Did you put Mr. Sakamoto's scarf on the crow?,"S01E01, S01E10, S01E17",
スラマッパギ,スラマッパギ,1. Suramappagi (Auto-translated),Unlabeled,3,とほほ <b>スラマッパギ</b>はスルーですか,Tohoho Suramappagi is through?,S01E01,
ひょう,ひょう,"1. vote, ballot<br>2. label, ticket, tag, stub",Unlabeled,3,あと 途中で やめたりしても <b>ひょう</b>依されちゃうから注意して,"Also, be careful if you stop midway through because you will be criticized.","S01E01, S01E05",
こけし,こけし,"1. limbless wooden doll, kokeshi doll",Unlabeled,3,<b>こけし</b>が降ってきた,Kokeshi dolls are falling,S01E01,
今朝,けさ,1. this morning,N5,3,えっと <b>今朝</b> 学校に来たら これが げた箱に入っていました,"Well, when I came to school this morning, this was in a box.","S01E01, S01E17",
げた箱,げたばこ,"1. shoe rack (in an entrance), cupboard (for shoes and clogs)",Unlabeled,3,えっと 今朝 学校に来たら これが <b>げた箱</b>に入っていました,"Well, when I came to school this morning, this was in a box.","S01E01, S01E11",
意外,いがい,"1. unexpected, surprising",N3,3,<b>意外</b>と先生のことを 好きな生徒だったり,Some students surprisingly like their teacher.,"S01E01, S01E09, S01E21",
フッフッ,ふふふ,"1. ha ha ha, hee hee hee",Unlabeled,3,<b>フッフッ</b>フッフッフ,Hehehehehe,"S01E01, S01E07, S01E26",
そい,それ,"1. that, it<br>2. then, that point (in time), that time<br>3. there<br>4. you",Unlabeled,3,<b>そい</b>やっさあ！,Come on!,"S01E01, S01E05, S01E21",
抜ける,ぬける,"1. to come out, to fall out, to be omitted, to be missing, to escape, to come loose<br>2. to fade, to discolour<br>3. to wear a hole (e.g. clothes)<br>4. to leave (e.g. a meeting)<br>5. to be clear, to be transparent (e.g. of the sky)<br>6. to be stupid, to be absentminded, to be careless, to be inattentive<br>7. to exit (a program loop)<br>8. to go through, to pass through, to give way, to collapse<br>9. to finish a round with more than 88 points (not counting points gained from scoring combinations)",N3,3,しかも 髪の毛が <b>抜け</b>てるんですけど,And my hair is falling out.,"S01E01, S01E17, S01E25",
ヤダ,やだ,"1. not a chance, not likely, no way, no<br>2. oh no, yuck, eew<br>3. fault, defect, weak point",Unlabeled,3,<b>ヤダ</b>！ ええ！,No way! Yeah!,"S01E01, S01E02, S01E14",
まだまだ,まだまだ,"1. still, much more, (not) yet<br>2. still a long way to go, still a long way off, not there yet",Unlabeled,3,<b>まだまだ</b>寒い日が続きますね,It's still going to be cold days,"S01E01, S01E09, S01E22",
若者,わかもの,"1. young man, young woman, young people, youth, youngsters",Unlabeled,3,まったく 近頃の<b>若者</b>のいたずらは ユーモアがあるというか―,It's true that the pranks of young people these days are humorous.,"S01E01, S01E26",
違反,いはん,"1. violation, offense, offence, breach, transgression, infringement, contravention",N3,3,ヤギで通学するのは 校則<b>違反</b>ではないであろうが！,I don't think it's against school rules to go to school with a goat!,"S01E01, S01E18",
ヤ,やま,"1. mountain, hill<br>2. mine<br>3. (mountain) forest",Unlabeled,3,<b>ヤ</b>ですよ！,Ya!,"S01E01, S01E15, S01E21",
携帯,けいたい,"1. carrying (on one's person or in the hand)<br>2. mobile phone, cell phone",N1,3,自転車に乗りながらの<b>携帯</b>は 大変 危険です,Using a cell phone while riding a bicycle is extremely dangerous.,"S01E01, S01E03, S01E25",
危険,きけん,"1. danger, peril, hazard<br>2. risk",N4,3,待て 13 それは あまりにも<b>危険</b>すぎる！,Wait 13 That's too dangerous!,"S01E01, S01E18, S01E25",
辺,へん,"1. area, vicinity, region<br>2. side, edge<br>3. circumstances",N5,3,ここら<b>辺</b> デジャブかもしれない,It might be deja vu around here.,"S01E01, S01E16, S01E22",
以上,いじょう,"1. not less than, ... and over, ... and above, ... and upwards, ... or more<br>2. beyond (e.g. one's expectations), above, more than, further than<br>3. above-mentioned, aforementioned, foregoing<br>4. since ..., seeing that ..., now that ..., once ...<br>5. that's all, that is the end, the end",N4,3,<b>以上</b>で朝礼を終わります,This concludes the morning assembly.,"S01E01, S01E09, S01E24",
音,おと,"1. sound, noise, report<br>2. note<br>3. fame<br>4. Chinese-derived character reading",N4,3,<b>音</b>もなく帰っちゃったよ どこまでも 麻衣ペースだよ,"I went home without a sound, Mai's pace all the way.","S01E01, S01E03, S01E20",
鳴る,なる,"1. to sound, to ring, to resound, to echo, to roar, to rumble",N4,3,多分 上の煙突が <b>鳴っ</b>てるんですよ,Maybe the chimney above is making a noise.,"S01E01, S01E03, S01E13",
コジロウ,コジロウ,Kojiro (James),Unlabeled,3,笹原<b>コジロウ</b>と 呼ぶわけにはいかないか？,Can't I call you Kojiro Sasahara?,"S01E01, S01E16",
住む,すむ,"1. to live (of humans), to reside, to inhabit, to dwell, to abide",N5,3,一緒に<b>住ん</b>でいる はかせが作ってくれたロボットです,"This is a robot made by Hakase, who lives with me.","S01E01, S01E04, S01E05",
秀でる,ひいでる,"1. to excel, to surpass",Unlabeled,3,<b>秀で</b>た機能は ありませんが 痛覚は あるようです,"It doesn't have any outstanding functions, but it seems to have a sense of pain.",S01E01,
小指,こゆび,"1. little finger, pinky<br>2. little toe",N2,3,秀でた機能は ありませんが <b>小指</b>が取れるそうです,"It doesn't have any outstanding features, but it seems to be able to remove your pinky finger.",S01E01,
座る,すわる,"1. to sit, to squat<br>2. to assume (a position)<br>3. to hold steady, to hold still",N5,3,普通の人みたいに イスに<b>座っ</b>たり 寝返りを打ったりしたいんです,I want to sit in a chair and roll over like a normal person.,"S01E01, S01E14, S01E15",
イ,イ,"1. 1st in a sequence denoted by the iroha system, 1st note in the diatonic scale (used in key names, etc.)",Unlabeled,3,カ ワ <b>イ</b> イ の！,So cute!,"S01E02, S01E15",
プ,プール,"1. (swimming) pool<br>2. pool (cue sport)<br>3. pooling (money, resources, etc.)",Unlabeled,3,パ  イ  ナ  ツ  <b>プ</b>  ル,Pai Natsu Pull,S01E02,
ずつ,ずつ,"1. apiece, each<br>2. at a time, piecemeal",Unlabeled,3,ルールは１人<b>ずつ</b>だから 今の なし！,"The rules are for one person at a time, so no!","S01E02, S01E09, S01E16",
目覚まし,めざまし,"1. alarm clock<br>2. waking up, keeping oneself awake<br>3. type of candy given to a child after it wakes up from a nap",Unlabeled,3,<b>目覚まし</b>も 目覚ましだよ,The alarm clock is also an alarm clock,S01E02,
切れる,きれる,"1. to break, to snap, to be cut, to split, to crack<br>2. to be injured<br>3. to wear out, to be worn out<br>4. to break, to burst, to collapse<br>5. to wear off, to stop working, to go dead<br>6. to expire (time limit, etc.), to run out, to become due<br>7. to run out (of stock, etc.), to be exhausted, to be used up, to be sold out, to be out of<br>8. to be broken off (e.g. of a relationship), to break up, to have severed ties, to be cut off, to be disconnected<br>9. to cut well, to be sharp<br>10. to be sharp-minded, to be keen, to be shrewd, to be quick-witted, to be able<br>11. to be short of, to drop under (a certain figure), to beat (e.g. a record time)<br>12. to dry off<br>13. to curve, to veer<br>14. to shuffle (cards)<br>15. to get angry, to snap, to blow one's top, to lose one's temper, to flip<br>16. to be able to do completely",N3,3,なんで 今日にかぎって 電池<b>切れ</b>ちゃってるの？,Why is my battery running out only today?,S01E02,
からあ,から,"1. from (e.g. time, place, numerical quantity), since<br>2. from (originator), by<br>3. because, since<br>4. out of (constituent, part)<br>5. through (e.g. window, vestibule)<br>6. after, since<br>7. expresses sympathy or warning",Unlabeled,3,ほらっ これでラーメン おごる<b>からあ</b>,"Here, I'll buy you some ramen.","S01E02, S01E09",
プー,プー,Pu,Unlabeled,3,プ プ <b>プー</b> ププ プー,Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu Pu,"S01E02, S01E18",
くう,くう,"1. to eat<br>2. to live, to make a living, to survive<br>3. to bite, to sting (as insects do)<br>4. to tease, to torment, to taunt, to make light of, to make fun of<br>5. to encroach on, to eat into, to consume<br>6. to defeat a superior, to threaten a position<br>7. to consume time and-or resources<br>8. to receive something (usu. an unfavourable event)<br>9. to have sexual relations with a woman, esp. for the first time",Unlabeled,3,<b>くう</b> 痛いっ,"Ugh, it hurts","S01E02, S01E06, S01E11",
最高,さいこう,"1. most, highest, maximum, uppermost, supreme<br>2. best, wonderful, finest",N3,3,私だけに許された <b>最高</b>のツッコミを！,The best tsukkomi allowed only to me!,"S01E02, S01E06, S01E17",
ヘヘッ,へへ,"1. heh-heh, hee-hee, ha ha<br>2. female genitals, vagina, vulva",Unlabeled,3,<b>ヘヘッ</b> エヘッ,Hehe hehe,"S01E02, S01E10, S01E19",
何気,なにげない,"1. casual, unconcerned, nonchalant, indifferent, offhand<br>2. ordinary, normal, regular, everyday, unremarkable",Unlabeled,3,<b>何気</b>に描いた 絵,A picture I drew casually,S01E02,
届く,とどく,"1. to reach, to touch, to get to, to carry (of sound)<br>2. to be delivered, to arrive<br>3. to be attentive, to be scrupulous, to be thorough<br>4. to be realized (of a desire), to be fulfilled, to get through (to someone), to be appreciated, to make an impression",N3,3,まあ でも無事に<b>届い</b>て 何よりですよ,"Well, I'm glad it arrived safely.","S01E02, S01E14, S01E16",
