Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
会える,会える,1. I can meet you (Auto-translated),Unlabeled,7,お母さんたちに<b>会える</b>かもしれないから,Maybe I can meet my moms,"S01E03, S01E08, S01E13, S01E31, S01E39, S01E47"
答える,こたえる,"1. to answer, to reply",N5,7,パッと<b>答える</b>んで いいんだけど。,It's okay if you answer quickly.,"S01E03, S01E22, S01E33, S01E35, S01E36, S01E37, S01E42"
限界,げんかい,"1. limit, bound",N3,7,かわいいんだけどさ　もう　お腹が<b>限界</b>,"She's cute, but my stomach is at its limit.","S01E03, S01E11, S01E16, S01E23, S01E35"
アリ,あり,1. ant,Unlabeled,7,僕は１日に３万匹の<b>アリ</b>を食べるよ,"I eat 30,000 ants a day","S01E03, S01E24, S01E30, S01E50"
ロバ,ロバ,1. robber,Unlabeled,7,あの<b>ロバ</b>のパン屋さんがあれほど欲しがったのに　あげなかったんでしょ？,"That donkey baker wanted it so bad, but you didn't give it to him, right?","S01E03, S01E16, S01E34, S01E49, S01E50"
イメージ,イメージ,"1. image (in one's mind), impression, mental image, (mental) picture<br>2. (computer) image<br>3. depiction (e.g. of a product), rendition, impression",Unlabeled,7,パンダくんがやってる姿が<b>イメージ</b>できるのは何一つないね,There's nothing I can imagine Panda doing.,"S01E03, S01E05, S01E06, S01E25, S01E37, S01E41"
駐車,ちゅうしゃ,1. parking (e.g. car),N3,7,今日も縦列<b>駐車</b>ができなくってさ,I can't parallel park today either.,"S01E03, S01E04, S01E08"
カメラ,カメラ,1. camera,N5,7,大好きなのは　<b>カメラ</b>,What I love is the camera,"S01E04, S01E11, S01E25, S01E50"
折る,おる,"1. to break, to fracture, to break off, to snap off, to pick (e.g. flowers)<br>2. to fold, to bend<br>3. to make (origami)<br>4. to interrupt, to end",N4,7,へぇ～　今日は 折り紙<b>折ら</b>ないんですか？,"Hey, aren't you going to fold origami today?","S01E04, S01E13, S01E21, S01E22, S01E50"
本気,ほんき,"1. seriousness, earnestness, truth, sanctity",N1,7,パンダくん　そんな　リアリティーのない話を <b>本気</b>にしちゃダメだよ,"Panda-kun, you can't take such unrealistic stories seriously.","S01E04, S01E16, S01E19, S01E20, S01E23, S01E24, S01E45"
通う,かよう,"1. to go to and from (a place), to go back and forth between, to run between (e.g. bus, train, etc.), to ply between<br>2. to go to (school, work, etc.), to attend, to commute, to frequent<br>3. to circulate (e.g. blood, electricity), to be communicated (e.g. thought)<br>4. to resemble",N4,7,ＯＫもらうまで<b>通う</b>って,I'll keep going until I get the OK.,"S01E04, S01E15, S01E18, S01E19, S01E34, S01E41"
たぶん,たぶん,1. informing,N5,7,その取り引きでyesと言う地球人は<b>たぶん</b>いないかな,I don't think there are any people on earth who would say yes to that deal.,"S01E04, S01E06, S01E25, S01E47, S01E48, S01E49"
減る,へる,"1. to decrease (in size or number), to diminish, to abate",N3,7,お腹が<b>減っ</b>て ついに動けなくなったとき,When I'm so hungry that I can't move anymore,"S01E04, S01E08, S01E25, S01E32, S01E40, S01E43"
思いつく,おもいつく,"1. to think of, to hit upon, to come into one's mind, to be struck with an idea<br>2. to remember, to recall",Unlabeled,7,本当に興味がない相手と喋る時って話題が<b>思いつか</b>ないもんだね,"When I talk to someone I'm not really interested in, I can't think of a topic to talk about.","S01E04, S01E05, S01E14, S01E29, S01E30"
バック,バック,"1. back<br>2. backing, going backwards, reversing<br>3. background, backdrop, background colour (color)<br>4. backhand<br>5. backer, supporter<br>6. refunding<br>7. backstroke (swimming)<br>8. doggy style (sexual position)",N2,7,今回はね　<b>バック</b>に カピバラキッズがつくんですって,"This time, there will be capybara kids on the background.","S01E04, S01E29, S01E31, S01E47"
寂しい,さびしい,"1. lonely, lonesome, solitary, desolate",N4,7,それはそうですけど　<b>寂しい</b>じゃないですか,"That's true, but isn't it lonely?","S01E04, S01E17, S01E20, S01E22, S01E34, S01E50"
なるほど,なるほど,"1. I see, that's right, indeed",N4,7,<b>なるほど</b>！,I see!,"S01E04, S01E08, S01E09, S01E23, S01E24, S01E32, S01E46"
しばらく,しばらく,"1. for a moment, for a minute<br>2. for a while, for some time<br>3. for the time being, for now<br>4. it's been a long time, long time no see",N4,7,親戚の結婚式で　<b>しばらく</b> 実家の中国に帰るんだって,I heard that I'm going back to my parents' home in China for a while for a relative's wedding.,"S01E05, S01E19, S01E29, S01E36, S01E39, S01E41, S01E45"
自信,じしん,"1. self-confidence, confidence (in oneself)",N1,7,私はもうパンダとしての　<b>自信</b>なくしたよ,I've lost all confidence as a panda.,"S01E05, S01E08, S01E26, S01E33, S01E34, S01E35"
乗れる,のりおくれる,"1. to miss (a train, bus, etc.)<br>2. to fail to keep up with (e.g. the times), to be left behind by",Unlabeled,7,急がないと 満員電車に<b>乗れ</b>ないよ,"If you don't hurry, you won't be able to get on the crowded train.","S01E05, S01E25, S01E40, S01E43, S01E49"
立つ,たつ,"1. to stand, to rise, to stand up<br>2. to find oneself (e.g. in a difficult position)<br>3. to depart (on a plane, train, etc.)",N5,7,思い出しただけで鳥肌<b>立つ</b>ぜ　トラだけどもよ,"I get goosebumps just remembering it, even though it's a tiger.","S01E05, S01E23, S01E26, S01E32, S01E47, S01E49"
格好,かっこう,"1. shape, form, figure, posture, pose<br>2. appearance<br>3. state, situation<br>4. suitable, fit, reasonable<br>5. about",N3,7,いつもと<b>格好</b>が違うよ,You look different than usual,"S01E05, S01E06, S01E13, S01E29, S01E37, S01E38"
気に入る,きにいる,"1. to like, to be pleased with, to be delighted with, to take a liking to, to suit one's fancy",N3,7,<b>気に入っ</b>てくれると思ってた!,I thought you would like it!,"S01E05, S01E09, S01E29, S01E37, S01E40, S01E45"
パフェフェアー,パフェフェアー,1. parfait fair (Auto-translated),Unlabeled,7,<b>パフェフェアー</b>をやるんですよね？,"We're having a parfait fair, right?",S01E05
甲羅,こうら,"1. shell (of crab, tortoise, etc.), carapace, plastron<br>2. person's back<br>3. years of experience",Unlabeled,7,あれ？ でも　ペンギンさん　<b>甲羅</b>ないよ,Huh? But Mr. Penguin doesn't have a shell.,"S01E05, S01E09, S01E11"
黒,くろ,"1. black<br>2. black go stone<br>3. guilt, guilty person",N5,7,パンダも白いとこと<b>黒</b>いとこ　両方あるからいいんだもんね,It's good that pandas have both white and black cousins.,"S01E05, S01E11, S01E12, S01E17, S01E30, S01E35"
まとめる,まとめる,"1. to collect, to put (it all) together, to integrate, to consolidate, to unify<br>2. to summarize, to aggregate<br>3. to bring to a conclusion, to finalize, to settle, to put in order<br>4. to establish, to decide",Unlabeled,7,きれいに<b>まとめれ</b>ば 何でも許されるわけじゃないよ,"If you put it all together neatly, not everything will be forgiven.","S01E05, S01E10, S01E24, S01E38"
そもそも,そもそも,"1. in the first place, to begin with, from the start, originally, ab initio<br>2. after all, anyway, actually, well, ..., ... on earth (e.g. ""what on earth?""), ... in the world (e.g. ""why in the world?"")<br>3. beginning, start",Unlabeled,7,<b>そもそも</b>ペンギンは　いろんな種類がいるから,"First of all, there are many different types of penguins.","S01E06, S01E13, S01E21, S01E29, S01E30, S01E32, S01E41"
しっかり,しっかり,"1. tightly (holding on), firmly, securely<br>2. strongly (built), solidly, sturdily, steadily<br>3. properly, well, sufficiently, hard (working, etc.), fully, completely<br>4. reliably, dependably, levelheadedly, shrewdly, wisely, cleverly",N4,7,半様って  よく気がつくうえに <b>しっかり</b>者なんだ！,Han-sama is very attentive and solid!,"S01E06, S01E11, S01E20, S01E21, S01E27, S01E38"
パ,パ,1. pas (ballet step),Unlabeled,7,僕の　いいところを　<b>パ</b>～ッて言ってあげて！,Tell me what's good about me!,"S01E06, S01E10, S01E13, S01E31, S01E32, S01E34"
苦い,にがい,1. bitter,N4,7,こっちは<b>苦い</b> でも後味はすっきり,"This one is bitter, but the aftertaste is refreshing.","S01E06, S01E19, S01E27, S01E47"
黒い,くろい,"1. black<br>2. dark, blackish, sun-tanned (skin)<br>3. suspicious, criminal, illicit<br>4. darkened and dirty, sooty, covered in dirt<br>5. evil, wicked, black-hearted<br>6. inauspicious, ill-boding, unlucky",N5,7,そう 深煎りの豆は 炭みたいに<b>黒い</b>でしょ,"Yes, dark roasted beans are black like charcoal.","S01E06, S01E08, S01E18, S01E26, S01E27, S01E29, S01E33"
はっきり,はっきり,"1. clearly, plainly, distinctly<br>2. to be clear, to be definite, to be certain, to be exact, to become clear, to clear up",N4,7,白黒　<b>はっきり</b>しろ！！,"Black and white, be clear! !","S01E06, S01E11, S01E13"
実,じつ,"1. truth, reality<br>2. sincerity, honesty, fidelity<br>3. content, substance<br>4. (good) result",N3,7,この赤いコーヒーの<b>実</b>の中にある種がコーヒー豆よ,The seeds inside this red coffee fruit are coffee beans.,"S01E06, S01E27, S01E32"
それだけ,それだけ,"1. that much, as much, to that extent, only that, that alone, no more than that, that is all (when finished speaking)",Unlabeled,7,でも　<b>それだけ</b>じゃ,But that's all,"S01E07, S01E11, S01E21, S01E37, S01E43, S01E50"
かく,かく,1. beautiful passage of literature,Unlabeled,7,あぁ　半田さん！ 背中　<b>かい</b>てもらえますか？,"Ah, Mr. Handa! Could you please scratch my back?","S01E07, S01E23, S01E24, S01E25, S01E44"
右,みぎ,"1. right, right-hand side<br>2. afore-mentioned (esp. in vertical Japanese writing), foregoing, forgoing, above",N5,7,それであすなろベーカリーを<b>右</b>に曲がって,Then turn right at Asunaro Bakery,"S01E07, S01E12, S01E14, S01E19, S01E41"
練習,れんしゅう,"1. practice, training, drill, (an) exercise, workout",N5,7,まずは 悪い豆で<b>練習</b>ってことっすね,"First of all, practice with bad beans.","S01E07, S01E32, S01E33, S01E37, S01E39, S01E47"
ムード,ムード,1. mood,N1,7,ほらほら　<b>ムード</b>が盛り上がってるよ！,"Look, the mood is lively!","S01E07, S01E18"
愛,あい,"1. love, affection, care<br>2. attachment, craving, desire<br>3. agape<br>4. Ireland",N3,7,幸運と<b>愛</b>は勇者とともにあり,Luck and love are with the brave,"S01E07, S01E09, S01E12, S01E31"
景色,けしき,"1. scenery, scene, landscape",N4,7,違う<b>景色</b>を見ることが旅なんだね,Traveling is about seeing different scenery.,"S01E07, S01E08, S01E20, S01E29, S01E48"
爪,つめ,"1. nail (e.g. fingernail, toenail), claw, talon, hoof<br>2. plectrum, pick<br>3. hook, clasp",N2,7,この俺の<b>爪</b>使わないこと　神様に感謝,Thank God for not using my nails,"S01E07, S01E26, S01E39"
お昼,おひる,"1. lunch<br>2. noon, midday<br>3. daytime<br>4. waking up, getting up, rising",N3,7,そうそう　<b>お昼</b>は「グリル・ド・バンブー」っていうお店がいいよ,"That's right, I like a restaurant called ""Grill de Bamboo"" for lunch.","S01E07, S01E21, S01E23, S01E39, S01E40, S01E42, S01E45"
眠る,ねむる,"1. to sleep<br>2. to die, to rest (in peace), to lie (buried), to sleep (in the grave)<br>3. to lie idle (e.g. of resources), to lie unused, to lie untapped, to lie untouched<br>4. to close one's eyes",N4,7,ムリに<b>眠ろ</b>うとするのも よくないっていいますよね,"They say it's not good to force yourself to sleep, right?","S01E07, S01E36, S01E42"
雑誌,ざっし,"1. journal, magazine, periodical",N5,7,うちの<b>雑誌</b>は　編集長のセンスに 支えられているようなものです,Our magazine is supported by the editor-in-chief's sense.,"S01E08, S01E10, S01E13"
やむ,やむ,"1. to cease, to stop, to be over",Unlabeled,7,ちは～　今日も　白くま 食べにきたで<b>やん</b>す,"Hello, I came to eat polar bears today too.","S01E08, S01E16, S01E34, S01E37, S01E49"
近く,ちかく,"1. near, neighbourhood, neighborhood, vicinity<br>2. nearly (e.g. ""it took nearly one year""), close to<br>3. shortly, soon",N5,7,<b>近く</b>の花屋さんに お願いしてるんです,I'm asking a nearby flower shop.,"S01E08, S01E16, S01E21, S01E28, S01E41, S01E49"
アイツ,あいつら,"1. they, those guys, those fellows",Unlabeled,7,<b>アイツ</b>には毎年冬ごもりの邪魔されてっからよ,He keeps bothering me every winter.,"S01E08, S01E16, S01E17, S01E19, S01E21, S01E43"
獲る,とる,"1. to take, to catch, to capture",Unlabeled,7,今じゃ　立派にサケが<b>獲</b>れるようになったんだぜ,Now we can catch salmon quite well.,"S01E08, S01E45"
想像,そうぞう,"1. imagination, guess",N3,7,あとは地図を眺めて風景を<b>想像</b>しながらの街歩き,"After that, I walked around town while looking at the map and imagining the scenery.","S01E08, S01E12, S01E13, S01E16, S01E28, S01E29, S01E49"
ピクニック,ピクニック,1. picnic,N3,7,しかも 明日 <b>ピクニック</b>に行くんだよ！,"Besides, we're going on a picnic tomorrow!","S01E08, S01E22"
狩り,かり,"1. hunting<br>2. harvesting (e.g. berries, fruit), picking, gathering",Unlabeled,7,これだったら　パンダくんも<b>狩り</b>をする気になるでしょ,"If this were the case, panda-kun would also want to hunt.","S01E08, S01E26"
お礼,おれい,"1. thanks, gratitude<br>2. manners, etiquette<br>3. bow<br>4. reward, gift<br>5. ceremony, ritual",N4,7,キミ　シロクマくんにちゃんと<b>お礼</b>言ったほうがいいよ,You should thank Polar Bear properly.,"S01E08, S01E16, S01E28, S01E35"
残る,のこる,"1. to remain, to be left",N4,7,飲み会で最後に<b>残っ</b>た一個を食べる時は,When you eat the last piece at a drinking party,"S01E08, S01E18, S01E30, S01E36, S01E39, S01E42"
直す,なおす,"1. to cure, to heal<br>2. to fix, to correct, to repair<br>3. to do over again<br>4. to replace, to put back as it was<br>5. to convert (into a different state), to transform",N4,7,でも　パンダ君のお母さんの機嫌を<b>直す</b>には,"But in order to improve panda's mother's mood,","S01E09, S01E21, S01E23, S01E25, S01E39, S01E40"
