Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes,Image
ばかり,ばかり,"1. only, merely, nothing but, no more than<br>2. approximately, about<br>3. just (finished, etc.)<br>4. as if to, (as though) about to<br>5. indicates emphasis<br>6. always, constantly",Unlabeled,3,さて 残暑とは名<b>ばかり</b>,"Now, the lingering heat is just a name.","S01E03, S01E08, S01E09",
圧迫,あっぱく,"1. pressure<br>2. oppression, suppression",N1,3,<b>圧迫</b>感が 足りなかったのかもしれない,Maybe there wasn't enough pressure.,S01E04,
きれい,きれい,"1. pretty, lovely, beautiful, fair<br>2. clean, clear, pure, tidy, neat<br>3. completely, entirely",N5,3,女性ホルモンが分泌されて いつの間にか <b>きれい</b>に,"Female hormones are secreted and before you know it, you'll be beautiful.","S01E04, S01E05, S01E06",
わあっ,わあ,"1. wow!, oh!, eek!, gee!<br>2. yeah!, alright!, hurray!<br>3. waah!, boohoo!",Unlabeled,3,わあ！ 風船 ありがとう <b>わあっ</b>,Wow! Thank you balloon Wow,"S01E04, S01E06, S01E11",
完全,かんぜん,"1. perfect, complete",N3,3,くだらないことをしてたせいで <b>完全</b>に寝不足だな,I'm completely sleep deprived because of all the stupid things I've been doing.,"S01E04, S01E05, S01E12",
小,しょう,"1. smallness, small item<br>2. short month (i.e. having fewer than 31 days)<br>3. elementary school<br>4. smaller (of two things, places, etc. with the same name), inferior<br>5. younger (of two people with the same name), junior<br>6. unit of field area (approx. 400 sq m)",N3,3,<b>小</b>テスト中に居眠りするという 背徳感を考慮すべき,The immorality of falling asleep during a quiz should be considered.,S01E04,
抜く,ぬく,"1. to pull out, to draw out, to extract, to unplug, to weed<br>2. to omit, to leave out, to go without, to skip<br>3. to do to the end, to carry through<br>4. to let out (e.g. air from a tyre), to drain (e.g. water from a bath), to empty<br>5. to pick out, to choose, to select, to extract<br>6. to pilfer, to steal<br>7. to remove, to get rid of, to take out<br>8. to pass, to overtake, to outstrip, to get ahead of<br>9. to pierce, to break through, to go through<br>10. to cut out (a shape), to create (a pattern) by dying the surrounding area<br>11. to seize, to capture, to reduce<br>12. to scoop (a story)<br>13. to take out (an opponent's stones; in go)<br>14. to masturbate (of a male), to ejaculate (while masturbating)<br>15. to take (a photo), to record (video)",N3,3,小テストだからって 気<b>抜く</b>なよ,Don't relax just because it's a quiz,"S01E04, S01E08",
環境,かんきょう,"1. environment, circumstance",N3,3,あるいは 男に囲まれたこの<b>環境</b>が？,Or this environment surrounded by men?,"S01E04, S01E05, S01E09",
今朝,けさ,1. this morning,N5,3,何だか <b>今朝</b>は元気そうね いいことでもあった？,You seem to be doing well this morning. Did something good happen?,"S01E04, S01E05, S01E06",
平気,へいき,"1. coolness, calmness, composure, unconcern<br>2. all right, fine, OK, okay",N2,3,うん 電車に乗るときは 友達と一緒だから<b>平気</b>だよ,"Yeah, I'm fine when I take the train because I'm with my friends.","S01E04, S01E08",
危ない,あぶない,"1. dangerous, risky, hazardous, perilous, precarious<br>2. in danger, in jeopardy, critical, grave, at risk<br>3. uncertain, unreliable, insecure, unsteady, doubtful<br>4. close (call), narrow (escape)",N5,3,１人だと<b>危ない</b>し,It's dangerous to be alone,"S01E04, S01E06",
優れる,すぐれる,"1. to surpass, to outstrip, to excel",N3,3,何 事あるごとに 姉より<b>優れよう</b>としてんの？,Why are you always trying to be better than your sister?,"S01E04, S01E09",
にて,で,"1. at, in<br>2. at, when<br>3. by, with<br>4. and then, so<br>5. and, then<br>6. let me tell you, don't you know",Unlabeled,3,まもなく体育館<b>にて</b> 吹奏楽部の演奏が始まります,The brass band will soon begin playing in the gymnasium.,"S01E04, S01E11",
確認,かくにん,"1. confirmation, verification, validation, review, check, affirmation, identification",N3,3,自分がクラスで どんなふうに ささやかれるか<b>確認</b>しなければ,I have to check how I'm being whispered about in class.,"S01E04, S01E12",
大変,たいへん,"1. very, greatly, terribly, awfully<br>2. immense, enormous, great<br>3. serious, grave, dreadful, terrible<br>4. difficult, hard<br>5. major incident, disaster",N3,3,まあ キャラは定着するまでが <b>大変</b>なんだし,"Well, it's hard to get a character established.","S01E04, S01E05, S01E11",
ドア,ドア,"1. door (Western-style, car, etc.)",N5,3,<b>ドア</b>から被害者が顔を出すのを 待ち構えていた人物,The person who was waiting for the victim to emerge from the door.,"S01E04, S01E07",
助ける,たすける,"1. to save, to rescue<br>2. to help, to assist<br>3. to support (financially), to contribute (to), to provide aid<br>4. to facilitate, to stimulate, to promote, to contribute to",N3,3,誰か<b>助け</b>て！,Someone help me!,"S01E04, S01E07",
名,な,"1. name, given name<br>2. title<br>3. fame, renown, reputation<br>4. pretext, pretense, justification, appearance",N3,3,痴漢という<b>名</b>のレイプだよ！,It's rape called molestation!,"S01E04, S01E09, S01E10",
どういう,どういう,"1. somehow, how, in what way, why, what kind of",Unlabeled,3,<b>どういう</b>意味よ！,What does that mean?,"S01E04, S01E08, S01E11",
セミ,せみ,"1. cicada, locust<br>2. small-sized pulley",Unlabeled,3,お前のじゃなくて <b>セミ</b>のだよ！,"It's not yours, it's Cicada's!","S01E04, S01E09",
はやる,はやる,"1. to be popular, to come into fashion<br>2. to be prevalent, to spread widely (e.g. disease), to be endemic<br>3. to flourish, to thrive",Unlabeled,3,今 学校でニーソが<b>はやっ</b>てるんだ 変だよね,"Knee-high socks are now popular at school, isn't it weird?","S01E04, S01E09",
ほど,ほど,"1. extent, degree, measure<br>2. limit, bounds<br>3. (span of) time<br>4. (a) distance<br>5. the state of, the status of, the condition of<br>6. about, around, approximately, or so<br>7. as much as ..., to the extent of ..., like ...<br>8. the more ... the more ...",N4,3,まあ おしゃれな人<b>ほど</b> よく襟を立ててるよね,"Well, the more fashionable people are, the more they wear their collars up.","S01E04, S01E06, S01E12",
お店,おたな,"1. merchant's home (esp. used by apprentices, etc.)<br>2. (your) rental home",Unlabeled,3,おじさんの<b>お店</b>を 手伝いに行くことになっちゃったの,I ended up going to help my uncle at his shop.,"S01E04, S01E09",
似合う,にあう,"1. to suit, to match, to become, to be like",N3,3,私に<b>似合う</b>パンツはどれかな？,Which pants suit me?,"S01E04, S01E08, S01E11",
カップ,カップ,"1. cup (drinking vessel, measure, brassiere, prize, etc.)",N5,3,それとも １人で <b>カップ</b>麺 食ってるから？,Or is it because I'm eating cup noodles by myself?,"S01E04, S01E09, S01E11",
間,あいだ,"1. space (between), gap, interval, distance, stretch<br>2. period of time (during, while), duration, interval<br>3. between (two parties or things)<br>4. among (a group)<br>5. relations (between), relationship<br>6. midpoint, average, halfway, middle ground<br>7. due to, because of",N4,3,女性ホルモンが分泌されて いつの<b>間</b>にか きれいに,"Female hormones are secreted and before you know it, you'll be beautiful.","S01E04, S01E06, S01E09",
返す,かえす,"1. to return (something), to restore, to put back<br>2. to turn over, to turn upside down, to overturn<br>3. to pay back, to retaliate, to reciprocate<br>4. to respond (with), to retort, to reply, to say back<br>5. to do ... back (e.g. speak back, throw back)<br>6. to do again, to do repeatedly",N5,3,寄せては<b>返す</b>波のように 繰り返しの毎日,Every day repeats like waves that come and go,"S01E04, S01E06, S01E08",
くっ,くさい,"1. stinking, smelly<br>2. suspicious, fishy<br>3. hammy (acting), over-the-top, cheesy",Unlabeled,3,<b>くっ</b> このままじゃ ほんとに夏休みが過ぎ去ってしまう,"Fuck, if this continues, summer vacation will really be over.","S01E04, S01E05, S01E07",
ゲー,ガイア,"1. Gaia (Greek goddess), Gaea",Unlabeled,3,いやあ 実は結構 乙女<b>ゲー</b>とか やるんですよ 実は,"Actually, I play a lot of otome games.","S01E04, S01E06, S01E07",
あまり,あまり,"1. remainder, remnant, rest, balance, surplus, remains (of a meal), leftovers<br>2. (not) very, (not) much<br>3. too much, excessively, overly<br>4. extreme, great, severe, tremendous, terrible<br>5. more than, over",N5,3,弟との会話特訓は <b>あまり</b>意味がなかったが―,There wasn't much point in the conversation training with my younger brother...,"S01E04, S01E12",
変える,かえる,"1. to change, to alter, to transform, to convert, to turn, to vary<br>2. to reform, to revise, to amend",N4,3,今日は さすがに気分を<b>変える</b>か,Are you sure you want to change your mood today?,"S01E04, S01E05, S01E12",
様,さま,Sama (Honorific suffix),N3,3,本日は皆<b>様</b> ご来校 ありがとうございました,Thank you everyone for coming to our school today.,"S01E04, S01E11",
こねくる,こねくる,1. Knekuru (Auto-translated),Unlabeled,3,そんな所を <b>こねくり</b>回したら…,If you poke around that place...,S01E04,
珍しい,めずらしい,"1. unusual, rare, curious<br>2. new, novel<br>3. fine (e.g. gift)",N4,3,あら ケーキ？ <b>珍しい</b>わね,"Oh, cake? That's rare.","S01E04, S01E12",
女子力,じょしりょく,"1. woman's level of motivation in fashion, makeup, taste in clothes, etc., femininity",Unlabeled,3,ここで全ての<b>女子力</b>を 解放してもいいんだぞ,You can unleash all your feminine power here.,"S01E04, S01E05, S01E07",
第,だい,1. prefix for forming ordinal numbers,N1,3,<b>第</b>一 どこの世界に いきなり “異星人です”って言われて―,"First, in what world were you suddenly told that you were an alien?","S01E05, S01E12",
茶,ちゃ,"1. tea<br>2. tea plant (Camellia sinensis)<br>3. tea preparation, making tea<br>4. brown<br>5. mockery",N3,3,みんなに お<b>茶</b>を入れてあげたり,Make tea for everyone,"S01E05, S01E10",
負ける,まける,"1. to lose, to be defeated<br>2. to succumb, to give in, to surrender, to yield<br>3. to be inferior to<br>4. to break out in a rash due to (e.g. lacquer, shaving, etc.)<br>5. to reduce the price, to give a discount, to throw in (something extra) for free",N4,3,じゃあ <b>負け</b>たほうが 今日のお昼 おごりね,"Well, if you lose, I'll buy you lunch today.","S01E05, S01E08",
よっ,よっ,Yoッ,Unlabeled,3,えいっ！ <b>よっ</b>と！,Yes! Yotto!,"S01E05, S01E08",
笑顔,えがお,"1. smiling face, smile",N3,3,やはり 男は女の無邪気な<b>笑顔</b>に弱い,"After all, men have a weakness for women's innocent smiles.",S01E05,
大した,たいした,"1. considerable, great, important, significant, a big deal",N3,3,<b>大した</b>ことなくて よかったね,I'm glad it wasn't a big deal.,"S01E05, S01E11",
キャバクラ,キャバクラ,"1. hostess bar, bar with female companions for male customers",Unlabeled,3,ということは 私も<b>キャバクラ</b>で働けば変われる？,Does that mean I can change by working at a cabaret club?,S01E05,
働く,はたらく,"1. to work, to labor, to labour<br>2. to function, to operate, to be effective, to work (i.e. ... works), to come into play<br>3. to commit (e.g. a crime), to perpetrate, to do, to act, to practise, to practice<br>4. to be conjugated",N5,3,ということは 私もキャバクラで<b>働け</b>ば変われる？,Does that mean I can change by working at a cabaret club?,"S01E05, S01E09",
夜,よる,"1. evening, night<br>2. dinner",N5,3,放課後は華麗な<b>夜</b>のチョウ,A gorgeous night butterfly after school,"S01E05, S01E06",
なれる,なれる,"1. to get used to, to grow accustomed to, to become familiar with<br>2. to become skilled in, to become experienced at<br>3. to become tame, to become domesticated<br>4. to get used to doing",Unlabeled,3,バンドなんかやってるヤツらと 仲よく<b>なれる</b>とは思えない,I don't think I'd be able to get along with guys who are in a band or something.,"S01E05, S01E07, S01E11",
タイミング,タイミング,1. timing,N1,3,<b>タイミング</b>を逃したか？,Did you miss your timing?,"S01E05, S01E11",
ハハッ,ハハッ,1. Haha (Auto-translated),Unlabeled,3,<b>ハハッ</b>… こういうときしか存在感 ねえな,"Haha... It's only at times like this that I feel my presence, right?","S01E06, S01E07, S01E11",
朝,あさ,1. morning<br>2. breakfast<br>3. next morning,N5,3,で <b>朝</b>から男と会話どころか―,"So, let alone talking to a man this morning...",S01E06,
黒,くろ,"1. black<br>2. black go stone<br>3. guilt, guilty person",N5,3,ラッキーカラーは<b>黒</b>,lucky color is black,"S01E06, S01E12",
占い,うらない,"1. fortune-telling, divination",Unlabeled,3,雑誌も<b>占い</b>も バカにできないな,I can't make fun of magazines or fortune telling.,S01E06,
すら,しゅら,"1. Asura, demigod, anti-god, titan, demigods that fight the Devas (gods) in Hindu mythology<br>2. fighting, carnage, conflict, strife<br>3. sledge (for conveying large rocks, logs, etc.)<br>4. log slide, chute, flume",Unlabeled,3,花火に行く相手<b>すら</b> 見つけられないまま―,I can't even find someone to go to the fireworks with...,"S01E06, S01E12",
