Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes,Image
原作,げんさく,1. original work,N1,6,次々と<b>原作</b>を消化していくつもりだ,I plan to digest the original work one after another.,"S01E01, S01E02, S01E03, S01E19, S01E24",
流す,ながす,"1. to drain, to pour, to spill, to shed (blood, tears)<br>2. to wash away<br>3. to distribute (e.g. electricity over wires, music over a PA system, etc.), to circulate, to broadcast, to beam<br>4. to cruise (e.g. taxi)<br>5. to float, to set adrift<br>6. to call off (a meeting, etc.)<br>7. to exile, to banish",N3,6,さあ 一緒に汗を<b>流そう</b>よ！,"Come on, let's sweat together!","S01E02, S01E04, S01E07, S01E12, S01E13, S01E21",
倒す,たおす,"1. to throw down, to bring down, to blow down, to fell, to knock down, to set (something) down on its side, to turn (something) on its side, to recline (e.g. a seat)<br>2. to kill, to defeat, to beat<br>3. to overthrow, to trip up, to ruin<br>4. to leave unpaid, to cheat",N3,6,１人<b>倒し</b>ただけで なんだ この盛り上がりは,What's with all the excitement just by defeating one person?,"S01E02, S01E10, S01E14, S01E17",
ふぅ,に,1. two,Unlabeled,6,んん～ <b>ふぅ</b>～ たはぁ～,"Hmm, fuuuuuuuuuuuuuuuuuuuuuuu!","S01E02, S01E03, S01E12, S01E13, S01E24",
しゃあ,シャー,"1. hiss (esp. cat), sizzle, whoosh",Unlabeled,6,おっ<b>しゃあ</b>！,Oh my!,"S01E02, S01E05, S01E07, S01E10, S01E14, S01E20",
渡る,わたる,"1. to cross over, to go across<br>2. to extend, to cover, to range, to span",N5,6,どっかのアイドルグループに 差し入れても全員に行き<b>渡る</b>ぞ！,"Even if you give it to any idol group, it will be distributed to everyone!","S01E02, S01E05, S01E06, S01E23",
球,たま,"1. ball, sphere, globe, orb<br>2. bead (of sweat, dew, etc.), drop, droplet<br>3. ball (in sports)<br>4. pile (of noodles, etc.)<br>5. bullet<br>6. bulb (i.e. a light bulb)<br>7. lens (of glasses, etc.)<br>8. bead (of an abacus)<br>9. ball (i.e. a testicle)<br>10. gem, jewel (esp. spherical; sometimes used figuratively), pearl<br>11. female entertainer (e.g. a geisha)<br>12. person (when commenting on their nature), character<br>13. item, funds or person used as part of a plot<br>14. egg<br>15. coin<br>16. precious, beautiful, excellent",N3,6,ちなみに僕は ボーリング<b>球</b>を出せるよ,"By the way, I can throw a bowling ball.","S01E02, S01E03, S01E21",
いよいよ,いよいよ,"1. more and more, all the more, increasingly<br>2. at last, finally, beyond doubt<br>3. (at the) last moment, worst possible time",N2,6,<b>いよいよ</b>明日に迫った 斉木サプライズ大作戦のな！,Saiki Surprise Operation is finally approaching tomorrow!,"S01E02, S01E03, S01E10, S01E13, S01E15, S01E24",
尻,けつ,"1. ass, arse, buttocks<br>2. rear, end<br>3. acupuncture point<br>4. hole, notch",N3,6,僕たち編集が ああやって <b>尻</b>を たたいてあげないと,We editors need to give us a smack on the butt for doing that.,"S01E02, S01E03, S01E05, S01E11, S01E14, S01E18",
ぐっ,ぐっすり,"1. soundly (sleeping), fast (asleep)",Unlabeled,6,画力も上がってるし コマの割り方も <b>ぐっ</b>と良くなった,"My drawing skills have improved, and the way I divide the frames has gotten much better.","S01E02, S01E11, S01E13, S01E16, S01E18, S01E23",
詳しい,くわしい,"1. detailed, full, minute<br>2. knowing very well, knowledgeable (about), well-acquainted (with), well-informed (about), familiar (with)",N3,6,<b>詳しく</b>は 「斉木楠雄のΨ難」を読んでほしい,"For more information, please read ""Saiki Kusuo's ΨDifficulty""","S01E02, S01E12, S01E14, S01E17, S01E21",
話しかける,はなしかける,"1. to address (someone), to accost a person, to talk (to someone)<br>2. to begin to talk, to start a conversation",Unlabeled,6,うし！ 考えてもしょうがねえ こっちから<b>話しかける</b>か,Cow! There's no point in thinking about it. Should I start talking to you?,"S01E02, S01E14, S01E20, S01E23",
運命,うんめい,"1. fate, destiny, lot",N1,6,私と斉木君は 結ばれない<b>運命</b>なの？,"Are we destined not to be together, Saiki-kun?","S01E02, S01E06, S01E19",
ベッド,ベッド,1. bed,N5,6,こんなに<b>ベッド</b>いらないよ！,I don't need this much bed!,"S01E02, S01E16",
デメリット,デメリット,"1. disadvantage, drawback, demerit",Unlabeled,6,大抵 僕の力には“欠点”や “<b>デメリット</b>”が存在する,Most of my powers have ``flaws'' and ``demerits.'',"S01E02, S01E07, S01E10, S01E20",
正解,せいかい,"1. correct, right, correct interpretation (answer, solution)",N1,6,念写で 手っ取り早く <b>正解</b>を写すこともできる,You can quickly take a picture of the correct answer using mental photography.,"S01E02, S01E09, S01E20, S01E22, S01E23",
復元,ふくげん,"1. restoration (to original state or location), reconstruction, reversion",Unlabeled,6,１つ言い忘れていたが この<b>復元</b>能力にもデメリットがある,"I forgot to mention one thing, but this restoration ability also has a disadvantage.","S01E02, S01E09, S01E12, S01E18, S01E21",
まあまあ,まあまあ,"1. so-so, passable<br>2. now, now<br>3. my, my",N2,6,あっ 疑ってるな？ <b>まあまあ</b> ひと目 見れば―,"Ah, you have doubts? Well, at first glance...","S01E03, S01E07, S01E12, S01E19, S01E23",
残る,のこる,"1. to remain, to be left",N4,6,物体に<b>残っ</b>た人の思いや 記憶を読み取ることができる能力だ,It is the ability to read the thoughts and memories of people left in objects.,"S01E03, S01E04, S01E07, S01E10, S01E18, S01E21",
人体,じんたい,1. human body,N1,6,次は <b>人体</b>切断イリュージョンを お見せします！,"Next, I'll show you the human body mutilation illusion!","S01E03, S01E09, S01E17, S01E19",
驚き,おどろき,"1. surprise, astonishment, wonder, amazement",N1,6,テレビは僕に <b>驚き</b>や興奮を与えてくれる,TV gives me surprise and excitement.,"S01E03, S01E08, S01E10, S01E20",
ドラマ,ドラマ,"1. (non-documentary) television series, TV drama, teledrama, play<br>2. drama, dramatic incident, spectacle, tragedy",N3,6,さて そろそろ このチャンネルで ミステリー<b>ドラマ</b>をやるはず,"Well, there should be a mystery drama on this channel soon.","S01E03, S01E14, S01E16",
脱出,だっしゅつ,"1. escape, break-out<br>2. prolapse, proptosis",N1,6,今回 私が お見せするのは 奇跡の大<b>脱出</b>です！,What I will show you this time is a miraculous escape!,"S01E03, S01E04",
連続,れんぞく,"1. continuation, succession, series",N3,6,“こ”が３回<b>連続</b>で 言いにくいってことくらいだわ,"The only thing is that it's hard to say ""ko"" three times in a row.","S01E03, S01E06, S01E16, S01E21, S01E23",
あり,あり,"1. existing (at the present moment)<br>2. alright, acceptable, passable<br>3. to be (usu. of inanimate objects), to have",Unlabeled,6,この部屋には 特殊な結界が張って<b>あり</b>,This room has a special barrier.,"S01E03, S01E07, S01E17, S01E18, S01E24",
休む,やすむ,"1. to be absent, to take a day off<br>2. to rest, to have a break<br>3. to go to bed, to (lie down to) sleep, to turn in, to retire<br>4. to stop doing some ongoing activity for a time, to suspend business",N5,6,今日は ゆっくり<b>休み</b>たいところだが,I would like to take a rest today,"S01E03, S01E05, S01E12, S01E16, S01E17",
犯人,はんにん,"1. offender, criminal, culprit",N3,6,松崎が学校を出たあと <b>犯人</b>は現れ,"After Matsuzaki left school, the culprit appeared.","S01E03, S01E06, S01E14",
張る,はる,"1. to stick, to paste, to affix<br>2. to stretch, to spread, to strain, to tighten, to put up (tent)<br>3. to form (e.g. ice on a pond)<br>4. to fill, to swell<br>5. to stick out, to put, to slap<br>6. to post (a link, etc. online)<br>7. to be expensive<br>8. to keep a watch on, to be on the lookout<br>9. to become one tile away from completion<br>10. to span, to generate",N3,6,斉木が体を<b>張っ</b>て受け止めた！ おお！ 割れてねぇぞ！,Saiki put his body on the line and caught it! oh! It's not broken!,"S01E03, S01E15, S01E16, S01E23",
だぁ,だ,"1. dui (one of the trigrams of the I Ching: swamp, west)",Unlabeled,6,うわあ 水<b>だぁ</b>！,"Wow, water!","S01E03, S01E05, S01E07, S01E08, S01E13",
ほれる,ほれる,"1. to fall in love, to be in love, to be charmed with, to lose one's heart to",Unlabeled,6,君の その生き様に <b>ほれ</b>たよ！,I fell in love with your way of life!,"S01E03, S01E08, S01E14",
クッ,くっきり,"1. clearly (standing out), distinctly, sharply, boldly, in sharp relief",Unlabeled,6,<b>クッ</b>！ あんなシャバ僧に あんな迷惑そうなツラ されるとは,Damn it! I never thought that such a Shaba monk would give me such annoying trouble.,"S01E03, S01E10, S01E14, S01E20, S01E23",
花,はな,"1. flower, blossom, bloom, petal<br>2. cherry blossom<br>3. beauty<br>4. blooming (esp. of cherry blossoms)<br>5. ikebana<br>6. hanafuda<br>7. (the) best<br>8. glorious, lovely",N5,6,墓参りには <b>花</b>と菓子 持ってくのが常識だぜ？,"It's common sense to bring flowers and sweets when visiting a grave, right?","S01E03, S01E08, S01E15, S01E16",
写真,しゃしん,"1. photograph, photo, picture, snapshot, snap<br>2. moving picture, movie",N5,6,燃堂の父親の<b>写真</b>は 以前 見たことがあるが,I've seen a photo of Gendo's father before.,"S01E03, S01E21, S01E23",
うわさ,うわさ,"1. rumour, rumor, report, hearsay, gossip, common talk",Unlabeled,6,私がチョコを持ってきてるなんて <b>うわさ</b>を広めたバカは！,You idiot spread the rumor that I was bringing chocolate!,"S01E04, S01E08, S01E22, S01E23",
害,がい,"1. injury, harm, evil influence, damage",N3,6,医者たちの心を読んで 薬に<b>害</b>がないのは分かっていたが,I read the doctors' minds and knew that the medicine wasn't harmful.,"S01E04, S01E06, S01E14, S01E22",
寺,てら,1. temple (Buddhist),N4,6,<b>寺</b>で毎日 こんなことをやってるのか お前,Are you doing this every day at the temple?,"S01E04, S01E08, S01E22",
怒る,おこる,"1. to get angry, to get mad<br>2. to tell someone off, to scold<br>3. to be angular, to be square",N4,6,まさか お客さんが あんなに<b>怒る</b>とは,I never expected the customer to be so angry.,"S01E04, S01E09, S01E14, S01E17, S01E20",
なー,なあ,"1. hey, say, look",Unlabeled,6,ギャッハッハッハー！ 引っ掛かりやがった<b>なー</b>！,Gyahahaha! You got caught!,"S01E04, S01E05, S01E06, S01E08, S01E12",
文字,もじ,"1. letter (of alphabet), character<br>2. writing",N3,6,“!?”という変な<b>文字</b>が現れるのも おかしいと思っていた,I also thought it was strange that the strange characters “!?” appeared.,"S01E04, S01E07, S01E09, S01E13, S01E17, S01E21",
えっと,えっと,Umm... / Let me see... (Filler word),Unlabeled,6,じゃあ！ <b>えっと</b> 変なゴリラ！,See you then! What a strange gorilla!,"S01E04, S01E12, S01E15, S01E16, S01E23",
チワワ,チワワ,1. chihuahua,Unlabeled,6,あ～！ あのときの<b>チワワ</b>くんか！,Ah~! Is that the Chihuahua from back then?,"S01E04, S01E20",
えぇぇ,ええ,"1. yes, that is correct, right<br>2. um, errr<br>3. huh?<br>4. grrr, gah, Must I?<br>5. good",Unlabeled,6,買え！ 買えよ！ 定価で買え！ ６台買<b>えぇぇ</b>ぇ～！,Buy it! Buy it! Buy at regular price! Buy 6 units!,"S01E04, S01E12, S01E16, S01E18",
霊能力,れいのうりょく,1. psychic power,Unlabeled,6,<b>霊能力</b>は 世界を支配できるかもしれない―,Psychic powers may be able to rule the world.,"S01E04, S01E06, S01E08",
ハズ,はず,1. purging croton (Croton tiglium),Unlabeled,6,そしたら オレが なんで勘違いしたか分かる<b>ハズ</b>です,Then you'll understand why I misunderstood.,"S01E04, S01E06, S01E09, S01E13, S01E24",
ウザい,ウザイ,"1. annoying, noisy<br>2. strict",Unlabeled,6,違う意味でも熱いため 少々<b>ウザい</b>,"It's hot in a different sense, so it's a little annoying.","S01E04, S01E08, S01E12",
かなう,かなう,"1. to come true (of a wish, prayer, etc.), to be realized, to be fulfilled<br>2. to suit (e.g. a purpose), to meet (wishes, ideals, etc.), to conform to (standards, rules, etc.), to be consistent with<br>3. to match (implies competition), to rival, to bear (e.g. the heat)",Unlabeled,6,つまり 灰呂が<b>かなわ</b>ないと認めた コイツと対等な野郎？,"In other words, is he an equal to this guy who admitted that Hairo was no match for him?","S01E04, S01E07, S01E08, S01E14",
好都合,こうつごう,"1. convenient, favorable, favourable, expedient, expedience",Unlabeled,6,でもまあ 秘密なら 僕としても<b>好都合</b>だ,"But hey, it's convenient for me if it's a secret.","S01E04, S01E05, S01E09, S01E14, S01E15, S01E16",
匹,ひき,1. counter for small animals<br>2. counter for rolls of cloth (two han in size)<br>3. counter for horses<br>4. roll of cloth,N1,6,うわ！ 猫がもう１<b>匹</b>!!,Wow! Another cat!!,"S01E04, S01E10, S01E15, S01E20",
さぁ,さ,"1. difference, variation<br>2. difference",Unlabeled,6,<b>さぁ</b> よみがえれ ゾンビども！,"Come back, you zombies!","S01E04, S01E07, S01E13, S01E17",
遠い,とおい,"1. far, distant, far away, a long way off, in the distance<br>2. distant (past), remote (in time), remote, far-removed (in time)<br>3. distant (relationship or kinship), having little to do (with someone)<br>4. far (from something else in quality, degree, etc.), not similar, way off<br>5. hard (of hearing)<br>6. nearsighted",N5,6,はっ！ <b>遠い</b>ね！,Ha! It's far away!,"S01E04, S01E09, S01E18, S01E19, S01E22",
付き合う,つきあう,"1. to associate with, to keep company with, to go out with, to go steady with, to get on with<br>2. to go along with, to follow someone's lead, to accompany someone, to compromise",N1,6,あの２人と<b>付き合う</b>のは もうやめなさい！,Stop dating those two!,"S01E04, S01E06, S01E08, S01E10, S01E11, S01E16",
