Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes,Image
ずつ,ずつ,"1. apiece, each<br>2. at a time, piecemeal",Unlabeled,5,ひとりひと花<b>ずつ</b>なんですよ,Each person has a flower.,"Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 16 - Culture Fest 2nd Year, Episode 25 - Onwards Entrance Exams, Episode 26 - Graduation Ceremony","<img src=""Azumanga Daioh - Episode 26 - Graduation Ceremony_00_12_45_000.jpg"">"
ほな,ほな,"1. then, well then, if so",Unlabeled,5,<b>ほな</b>、あたしらもスピードを落とさんと,"Hey, let's slow down too.","Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 06 - Sports Fest, Episode 15 - Sports Fest 2nd Year, Episode 21 - School Trip","<img src=""Azumanga Daioh - Episode 21 - School Trip_00_16_06_000.jpg"">"
無事,ぶじ,"1. safety, security, peace, quiet<br>2. safely, without incident, successfully<br>3. good health<br>4. inaction, ennui",N3,5,それでは、<b>無事</b>文化祭が終わったことを祝して、ジュースで乾杯します,"Now, let's toast with juice to celebrate the successful completion of the school festival.","Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 07 - Culture Fest, Episode 24 - Yamamayaa, Episode 25 - Onwards Entrance Exams","<img src=""Azumanga Daioh - Episode 07 - Culture Fest_00_19_15_000.jpg"">"
嬉しい,うれしい,"1. happy, glad, pleased, delighted, overjoyed<br>2. joyful, delightful, gratifying, pleasant",N3,5,縫いぐるみさんたちも友達がたくさんできて<b>嬉しい</b>と思います,I think the stuffed animals are also happy to have made so many friends.,"Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 07 - Culture Fest, Episode 20 - 3rd Year","<img src=""Azumanga Daioh - Episode 07 - Culture Fest_00_04_35_000.jpg"">"
コロッケ,コロッケ,1. croquette,Unlabeled,5,どうでもいいけど<b>コロッケ</b>ばらさないでよね,"I don't care, but please don't give away the croquettes.","Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 03 - Nyamo","<img src=""Azumanga Daioh - Episode 03 - Nyamo_00_19_23_000.jpg"">"
激辛,げきから,"1. extremely spicy, fiery hot<br>2. extremely harsh (criticism, review, etc.), scathing",Unlabeled,5,でも<b>激辛</b>のタレはあかん 私辛いのあかんね,But I don't mind super spicy sauce. I don't mind spicy sauce.,"Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 15 - Sports Fest 2nd Year","<img src=""Azumanga Daioh - Episode 15 - Sports Fest 2nd Year_00_02_31_000.jpg"">"
爪,つめ,"1. nail (e.g. fingernail, toenail), claw, talon, hoof<br>2. plectrum, pick<br>3. hook, clasp",N2,5,にゃもは<b>爪</b>が甘いですにゃ,Nyamo has sweet nails nya,"Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 04 - Pool Pool Pool, Episode 15 - Sports Fest 2nd Year, Episode 24 - Yamamayaa","<img src=""Azumanga Daioh - Episode 04 - Pool Pool Pool_00_16_00_000.jpg"">"
耳,みみ,"1. ear<br>2. hearing<br>3. edge, crust<br>4. selvedge (non-fray machined edge of fabrics), selvage",N5,5,私は<b>耳</b>を塞いで飲むといいと聞いたことがある,I've heard that it's good to drink with your ears covered.,"Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 14 - The Ocean Kimonos and Party, Episode 21 - School Trip, Episode 22 - Entrance Exams Study","<img src=""Azumanga Daioh - Episode 02 - Osaka Day_00_12_49_000.jpg"">"
箸,はし,1. chopsticks,N2,5,ほらあんたの場合<b>箸</b>が平行になってるでしょ,"Look, in your case your chopsticks are parallel.","Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 03 - Nyamo","<img src=""Azumanga Daioh - Episode 03 - Nyamo_00_18_59_000.jpg"">"
背中,せなか,1. back (of body),N4,5,こうやって<b>背中</b>を叩いてやるといいんだ,It's good to pat yourself on the back like this.,"Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 06 - Sports Fest","<img src=""Azumanga Daioh - Episode 02 - Osaka Day_00_14_47_000.jpg"">"
叩く,たたく,"1. to strike, to clap, to knock, to beat, to tap, to pat<br>2. to play drums<br>3. to abuse, to bash, to flame (e.g. on the Internet), to insult<br>4. to consult, to sound out<br>5. to brag, to talk big<br>6. to call, to invoke (e.g. a function)",N3,5,こうやって背中を<b>叩い</b>てやるといいんだ,It's good to pat yourself on the back like this.,"Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 11 - Kagura and Sakaki","<img src=""Azumanga Daioh - Episode 02 - Osaka Day_00_14_47_000.jpg"">"
やあ,はね,"1. feather, plume, down<br>2. wing<br>3. blade (of a fan, propeller, etc.)<br>4. shuttlecock (in badminton)<br>5. shuttlecock (in hanetsuki)<br>6. arrow feathers",Unlabeled,5,ほんなら<b>やあ</b> 私らもメルヘンな制服作って着るんはどうや?,"Hello, how about we make fairy tale uniforms and wear them too?","Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 07 - Culture Fest, Episode 12 - Chiyo-chans Day, Episode 20 - 3rd Year","<img src=""Azumanga Daioh - Episode 07 - Culture Fest_00_05_00_000.jpg"">"
止まる,とまる,"1. to stop (moving), to come to a stop<br>2. to stop (doing, working, being supplied), to come to a halt, to cease, to be stopped, to be suspended<br>3. to alight, to perch on",N5,5,でも何で<b>止まっ</b>たんでしょう,But why did it stop?,"Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 22 - Entrance Exams Study","<img src=""Azumanga Daioh - Episode 02 - Osaka Day_00_17_25_000.jpg"">"
効く,きく,"1. to be effective, to take effect, to be good (for)<br>2. to work, to function well<br>3. to be possible (to do, use, etc.), to be able to<br>4. to taste (alcohol), to try",N3,5,何が<b>効い</b>たのか,what worked,"Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 04 - Pool Pool Pool, Episode 13 - Exams, Episode 25 - Onwards Entrance Exams","<img src=""Azumanga Daioh - Episode 02 - Osaka Day_00_17_29_000.jpg"">"
ほしい,ほしい,"1. wanted, wished for, in need of, desired<br>2. I want (you) to",Unlabeled,5,それは豆知識やのーで豆の知識やー言って<b>ほしかっ</b>た,"That's trivia, and I wanted you to tell me it's trivia.","Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 12 - Chiyo-chans Day, Episode 17 - End of 2nd Semester and Christmas","<img src=""Azumanga Daioh - Episode 02 - Osaka Day_00_19_33_000.jpg"">"
いろんな,いろんな,1. various,Unlabeled,5,せやけど今日は<b>いろんな</b>ことを考えた,"Sorry, but I thought about a lot of things today.","Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 12 - Chiyo-chans Day, Episode 19 - One Spring Night","<img src=""Azumanga Daioh - Episode 02 - Osaka Day_00_19_50_000.jpg"">"
ティー,ティー,1. tea<br>2. tee,Unlabeled,5,<b>ティー</b>・フォー・ユー 星座のお茶席 までに 天使のごらす 君には ソーラミミ 好きだよ 好きだよ のこへ,"Tea for you, the constellation's tea ceremony, the angel's vision, Solamimi to you, I love you, I love you.","Episode 03 - Nyamo, Episode 08 - New Years Dream Special, Episode 12 - Chiyo-chans Day, Episode 13 - Exams, Episode 14 - The Ocean Kimonos and Party","<img src=""Azumanga Daioh - Episode 08 - New Years Dream Special_00_01_42_000.jpg"">"
フォー,フォー,"1. four<br>2. pho, Vietnamese noodle soup",Unlabeled,5,ティー・<b>フォー</b>・ユー 星座のお茶席 までに 天使のごらす 君には ソーラミミ 好きだよ 好きだよ のこへ,"Tea for you, the constellation's tea ceremony, the angel's vision, Solamimi to you, I love you, I love you.","Episode 03 - Nyamo, Episode 08 - New Years Dream Special, Episode 12 - Chiyo-chans Day, Episode 13 - Exams, Episode 14 - The Ocean Kimonos and Party","<img src=""Azumanga Daioh - Episode 08 - New Years Dream Special_00_01_42_000.jpg"">"
星座,せいざ,"1. constellation<br>2. astrological sign, star sign, zodiac sign",N1,5,ティー・フォー・ユー <b>星座</b>のお茶席 までに 天使のごらす 君には ソーラミミ 好きだよ 好きだよ のこへ,"Tea for you, the constellation's tea ceremony, the angel's vision, Solamimi to you, I love you, I love you.","Episode 03 - Nyamo, Episode 08 - New Years Dream Special, Episode 12 - Chiyo-chans Day, Episode 13 - Exams, Episode 14 - The Ocean Kimonos and Party","<img src=""Azumanga Daioh - Episode 08 - New Years Dream Special_00_01_42_000.jpg"">"
失礼,しつれい,"1. discourtesy, impoliteness<br>2. excuse me, goodbye<br>3. to leave<br>4. to be rude",Unlabeled,5,<b>失礼</b>なこと言うな,Don't say anything rude,"Episode 03 - Nyamo, Episode 04 - Pool Pool Pool, Episode 10 - We are 2nd Year Students","<img src=""Azumanga Daioh - Episode 04 - Pool Pool Pool_00_08_33_000.jpg"">"
もー,も,"1. mourning<br>2. calamity, misfortune",Unlabeled,5,今、駅前の居酒屋ヨッチャンでにゃー<b>もー</b>の大好きな生ビールがレディースデーでなんと150円,"Nyamo's favorite draft beer is currently available on Ladies' Day at Yocchan, an izakaya in front of the station, for just 150 yen.",Episode 03 - Nyamo,"<img src=""Azumanga Daioh - Episode 03 - Nyamo_00_02_14_000.jpg"">"
カビ,かび,"1. mold, mould, mildew",Unlabeled,5,立家準備室に立てこもった我々はアルコールランプを片手に<b>カビ</b>の大軍を迎え撃った,We barricaded ourselves in the house preparation room and faced off against the army of mold with alcohol lamps in hand.,Episode 03 - Nyamo,"<img src=""Azumanga Daioh - Episode 03 - Nyamo_00_04_28_000.jpg"">"
交代,こうたい,"1. alternation, change, relief, relay, shift, substitution (sports, etc.), taking turns",Unlabeled,5,じゃあ ボスが<b>交代</b>になりますね,"Well then, the boss will be replaced.","Episode 03 - Nyamo, Episode 06 - Sports Fest, Episode 07 - Culture Fest, Episode 21 - School Trip, Episode 24 - Yamamayaa","<img src=""Azumanga Daioh - Episode 24 - Yamamayaa_00_03_58_000.jpg"">"
そん,それ,"1. that, it<br>2. then, that point (in time), that time<br>3. there<br>4. you",Unlabeled,5,<b>そん</b>でとも,Even so,"Episode 03 - Nyamo, Episode 24 - Yamamayaa, Episode 25 - Onwards Entrance Exams, Episode 26 - Graduation Ceremony","<img src=""Azumanga Daioh - Episode 25 - Onwards Entrance Exams_00_17_23_000.jpg"">"
歌う,うたう,"1. to sing<br>2. to sing (one's praises in a poem, etc.), to compose a poem, to recite a poem",N5,5,よっしゃ!ここで大声で<b>歌う</b>か,Alright! Shall we sing out loud here?,"Episode 03 - Nyamo, Episode 14 - The Ocean Kimonos and Party, Episode 17 - End of 2nd Semester and Christmas","<img src=""Azumanga Daioh - Episode 03 - Nyamo_00_17_00_000.jpg"">"
昔,むかし,"1. olden days, former",N4,5,<b>昔</b>にゃもがラブラブだった頃,A long time ago when Nyamo was lovey-dovey,"Episode 03 - Nyamo, Episode 05 - Summer Break, Episode 14 - The Ocean Kimonos and Party, Episode 17 - End of 2nd Semester and Christmas","<img src=""Azumanga Daioh - Episode 14 - The Ocean Kimonos and Party_00_15_07_000.jpg"">"
格好,かっこう,"1. shape, form, figure, posture, pose<br>2. appearance<br>3. state, situation<br>4. suitable, fit, reasonable<br>5. about",N3,5,ウェイトレスさんがみんなお化けの<b>格好</b>してるとか 妥当な線だけど それはびっくりしないだろう,"It's reasonable that all the waitresses are dressed as ghosts, but I wouldn't be surprised.","Episode 03 - Nyamo, Episode 16 - Culture Fest 2nd Year, Episode 17 - End of 2nd Semester and Christmas, Episode 19 - One Spring Night, Episode 22 - Entrance Exams Study","<img src=""Azumanga Daioh - Episode 16 - Culture Fest 2nd Year_00_03_04_000.jpg"">"
場合,ばあい,"1. case, situation",N4,5,ノンノンノン そんな心差しの低いことではダメです 狙うは優勝 優勝の<b>場合</b>さらに飲み台がおごりになります 焼肉もか,"Nonnonnon It's no good to do such a low-minded thing.The goal is to win.If you win, you'll get a drink table.Yakiniku, too.","Episode 03 - Nyamo, Episode 13 - Exams, Episode 15 - Sports Fest 2nd Year, Episode 17 - End of 2nd Semester and Christmas, Episode 19 - One Spring Night","<img src=""Azumanga Daioh - Episode 15 - Sports Fest 2nd Year_00_02_10_000.jpg"">"
玉,たま,Ball / Coin / Sphere / Attack orb,N3,5,次は<b>玉</b>ころがして,"Next time, roll the ball","Episode 03 - Nyamo, Episode 15 - Sports Fest 2nd Year, Episode 16 - Culture Fest 2nd Year","<img src=""Azumanga Daioh - Episode 15 - Sports Fest 2nd Year_00_08_50_000.jpg"">"
者,もの,1. person,N3,5,逆らう<b>者</b>はこの船から降りろ,Those who disobey should get off this ship.,"Episode 04 - Pool Pool Pool, Episode 15 - Sports Fest 2nd Year, Episode 25 - Onwards Entrance Exams","<img src=""Azumanga Daioh - Episode 15 - Sports Fest 2nd Year_00_11_11_000.jpg"">"
犬,いぬ,"1. dog (Canis (lupus) familiaris)<br>2. squealer, rat, snitch, informer, informant, spy<br>3. loser, asshole<br>4. counterfeit, inferior, useless, wasteful",N5,5,<b>犬</b>は犬かきで泳ぐやろ,Dogs swim with dog paddles.,"Episode 04 - Pool Pool Pool, Episode 07 - Culture Fest, Episode 10 - We are 2nd Year Students, Episode 16 - Culture Fest 2nd Year","<img src=""Azumanga Daioh - Episode 04 - Pool Pool Pool_00_10_22_000.jpg"">"
泳ぐ,およぐ,1. to swim,N5,5,犬は犬かきで<b>泳ぐ</b>やろ,Dogs swim with dog paddles.,"Episode 04 - Pool Pool Pool, Episode 12 - Chiyo-chans Day, Episode 21 - School Trip","<img src=""Azumanga Daioh - Episode 04 - Pool Pool Pool_00_10_22_000.jpg"">"
人間,にんげん,"1. human being, human, person, man, mankind, humankind<br>2. character (of a person)",N3,5,やるな 大阪 <b>人間</b>ひとつくらいは取り柄があるもんだな,"Don't do it, Osaka. Every human being has at least one merit.","Episode 04 - Pool Pool Pool, Episode 17 - End of 2nd Semester and Christmas, Episode 19 - One Spring Night, Episode 23 - Last Sports Fest","<img src=""Azumanga Daioh - Episode 19 - One Spring Night_00_04_50_000.jpg"">"
喜ぶ,よろこぶ,"1. to be delighted, to be glad, to be pleased<br>2. to congratulate<br>3. to gratefully accept",N4,5,どうせ私のプレゼントは<b>喜ん</b>でもらえなかったし話題にもならなかったよ,"No one was happy with my present anyway, and it didn't become a topic of conversation.","Episode 04 - Pool Pool Pool, Episode 09 - Miss Sakaki, Episode 14 - The Ocean Kimonos and Party, Episode 16 - Culture Fest 2nd Year, Episode 20 - 3rd Year","<img src=""Azumanga Daioh - Episode 09 - Miss Sakaki_00_16_44_000.jpg"">"
カップ,カップ,"1. cup (drinking vessel, measure, brassiere, prize, etc.)",N5,5,焼肉<b>カップ</b>リレーではあるが,Although it is a yakiniku cup relay,Episode 04 - Pool Pool Pool,"<img src=""Azumanga Daioh - Episode 04 - Pool Pool Pool_00_18_45_000.jpg"">"
同じ,おなじ,"1. same, identical, equal, uniform, equivalent, similar, common (origin), changeless, alike<br>2. anyway, anyhow, in either case",N5,5,咲きとも<b>同じ</b>クラスで直接対決間違いなし,There is no doubt that they will have a direct confrontation with Saki as they are in the same class.,"Episode 04 - Pool Pool Pool, Episode 09 - Miss Sakaki, Episode 10 - We are 2nd Year Students, Episode 22 - Entrance Exams Study, Episode 23 - Last Sports Fest","<img src=""Azumanga Daioh - Episode 09 - Miss Sakaki_00_23_49_000.jpg"">"
落とす,おとす,"1. to drop, to lose, to let fall, to shed (light), to cast (one's gaze), to pour in (liquid), to leave behind<br>2. to clean off (dirt, makeup, paint, etc.), to remove (e.g. stains or facial hair), to lose, to spend money at a certain place, to omit, to leave out, to secretly let escape<br>3. to lose (a match), to reject (an applicant), to fail (a course), to defeat (in an election)<br>4. to lower (e.g. shoulders or voice), to lessen (e.g. production or body weight), to worsen (quality), to reduce (e.g. rank or popularity), to speak badly of, to make light of, to fall into straitened circumstances<br>5. to fall into (e.g. a dilemma or sin), to make one's own, to have one's bid accepted, to force surrender, to take (e.g. an enemy camp or castle), to forcefully convince, to press for a confession, to deal with<br>6. to download, to copy from a computer to another medium<br>7. to make someone swoon (judo)<br>8. to finish a story (e.g. with the punch line)<br>9. to finish (a period, e.g. of fasting)",N1,5,財布でも<b>落とし</b>たか,Did you drop your wallet too?,"Episode 04 - Pool Pool Pool, Episode 06 - Sports Fest, Episode 21 - School Trip, Episode 25 - Onwards Entrance Exams","<img src=""Azumanga Daioh - Episode 04 - Pool Pool Pool_00_19_53_000.jpg"">"
