Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes,Image
瞳,ひとみ,1. pupil (of eye)<br>2. eye,N2,15,写輪眼はその<b>瞳</b>術使いが特有に備え持つ,The Sharingan is uniquely possessed by those who use pupil techniques.,"E007, E029, E046, E072, E082, E085, E116, E117, E130, E131",
赤い,あかい,"1. red, crimson, scarlet, vermilion, vermillion<br>2. Red, communist<br>3. beautiful",N5,15,もうこの手を血で<b>赤く</b>染めてんだよ｡,My hands are already dyed red with blood.,"E008, E027, E044, E050, E053, E054, E056, E113, E120",
ひどい,むごい,"1. cruel, merciless, pitiless, brutal, atrocious, inhuman<br>2. tragic, horrible, terrible, dreadful, miserable, ugly, horrifying",N4,15,近づくと <b>ひどい</b>ことになるぞ！,"If you get too close, things will be terrible!","E008, E029, E030, E031, E036, E050, E087, E089, E092, E096, E099, E104, E127",
コツ,こつ,"1. knack, skill, trick, secret, know-how, the ropes, hang<br>2. bone, skeleton<br>3. cremated remains (esp. the bones), ashes",Unlabeled,15,もう 文句言う暇あったら<b>コツ</b>の一つでも教えてみやがれ！,"If you have time to complain, please tell me at least one of your tips!","E010, E011, E052, E056, E082, E087, E088, E128",
通す,とおす,"1. to stick through, to force through<br>2. to spread throughout, to thoroughly diffuse<br>3. to make a path between two points<br>4. to proceed in a logical manner<br>5. to let pass, to allow through<br>6. to lead (someone) into (a house, room, etc.), to show in<br>7. to go through (a middleman)<br>8. to (look, listen) through (a window, wall, etc.)<br>9. to pass (a law, applicant, etc.)<br>10. to force to accept, to force agreement<br>11. to continue (in a state), to persist in<br>12. to do to the entirety of, to cover all of, to span the whole ...<br>13. to do from beginning to end without a break<br>14. to convey (one's ideas, etc.) to the other party<br>15. to do to the end, to carry through, to complete",N3,15,チャクラコントロールは 針を<b>通す</b>つもりで！,Chakra control is like putting a needle through it!,"E011, E012, E013, E021, E049, E050, E051, E052, E079, E086, E099, E116, E135",
包む,つつむ,"1. to wrap up, to pack, to bundle, to do up<br>2. to cover, to envelop, to shroud, to engulf<br>3. to conceal (a feeling), to hide<br>4. to give (money in an envelope; as a wedding gift, funeral offering, etc.)",N4,15,この世は謎に<b>包ま</b>れている｡,This world is shrouded in mystery.,"E012, E090, E091, E092, E093, E094, E095, E096, E097, E098, E099, E100, E101, E102, E103",
いっぱい,いっぱい,"1. amount necessary to fill a container (e.g. cupful, spoonful, etc.), drink (usu. alcoholic)<br>2. full<br>3. one squid, octopus, crab, etc., one boat<br>4. fully, to capacity<br>5. a lot, much<br>6. all of ..., the entire ...",N4,15,それ以外にも 刀傷が <b>いっぱい</b>木や何かにあってよ｡,"Besides that, there were a lot of sword wounds on trees and other things.","E013, E022, E035, E054, E065, E067, E086, E087, E097, E104, E107, E114",
追い込む,おいこむ,"1. to herd, to drive, to chase, to corral<br>2. to corner, to force someone into doing<br>3. to go hard, to push yourself, to make a last charge<br>4. to run on (e.g. lines in printing)",N1,15,精神的に<b>追い込む</b>ようなことしやがったんだ!?,Did I do something that would push me mentally?,"E014, E035, E042, E048, E049, E061, E062, E068, E075, E100, E117, E121, E125",
新人,しんじん,"1. new face, newcomer, rookie, fresh recruit<br>2. modern humans (from Cro-Magnon man onwards)",N1,15,しかも残った者のほとんどが<b>新人</b>｡,"Moreover, most of those who remained were new.","E014, E021, E023, E024, E037, E042, E065",
余裕,よゆう,"1. surplus, margin, leeway, room, space, time, allowance, flexibility, scope<br>2. composure, placidity, complacency, calm",N3,15,<b>余裕</b>とまでは言わねえが何とか間に合うか｡,"I can't say I have enough time, but I'll make it in time somehow.","E014, E023, E027, E045, E048, E104, E117, E118, E122",
かわす,かわす,"1. to dodge, to evade, to avoid, to sidestep",Unlabeled,15,拳は <b>かわし</b>ても音が君を攻撃したのさ｡,"Even if you dodged the fist, the sound attacked you.","E015, E023, E032, E036, E042, E043, E064, E116, E117, E122, E133",
みずから,おのずから,"1. naturally, in due course, by itself, of its own accord",Unlabeled,15,それとも <b>みずから</b>選んだ流れに乗ることができるものなのか｡,Or is it possible to go with the flow of one's own choosing?,"E015, E025, E039, E040, E063, E072, E074, E078, E109, E119",
接近,せっきん,"1. getting closer, drawing nearer, approaching<br>2. being not much different, being near (age, skill, etc.)<br>3. becoming close (i.e. friendly), becoming intimate",N2,15,<b>接近</b>戦には自信があんだろ？,Are you confident in close combat?,"E015, E028, E029, E036, E039, E048, E060, E062, E064, E074, E116, E126",
相当,そうとう,"1. corresponding to (in meaning, function, etc.), being equivalent to<br>2. appropriate, suitable, befitting, proportionate<br>3. to be proportionate to, to be in keeping with, to be deserving of, to be worthy of<br>4. considerable, substantial<br>5. considerably, rather, quite, fairly, pretty",N3,15,影分身の術は<b>相当</b>のチャクラを使う｡,Shadow clone jutsu uses a considerable amount of chakra.,"E015, E016, E023, E032, E039, E040, E042, E055, E068, E081, E085, E102, E108, E123, E126",
利く,きく,"1. to be effective, to take effect, to be good (for)<br>2. to work, to function well<br>3. to be possible (to do, use, etc.), to be able to<br>4. to taste (alcohol), to try",Unlabeled,15,わしは 口の<b>利き</b>方を知らんヤツが大嫌いでのう！,I hate people who don't know how to talk!,"E017, E041, E042, E045, E053, E056, E057, E058, E080, E092, E096, E098, E105, E110",
試す,ためす,"1. to attempt, to test, to try out",N3,15,要するに ここで<b>試さ</b>れるのは,"In short, what is being tested here is","E022, E024, E025, E037, E045, E047, E048, E051, E052, E054, E087, E100, E105",
途中,とちゅう,"1. on the way, en route, halfway<br>2. in the middle of, midway",N4,15,<b>途中</b>で試合を止めることもあるが,"The game may be stopped midway through, but","E022, E027, E032, E035, E037, E038, E041, E066, E089, E103, E106",
近く,ちかく,"1. near, neighbourhood, neighborhood, vicinity<br>2. nearly (e.g. ""it took nearly one year""), close to<br>3. shortly, soon",N5,15,ちっとも塔が<b>近く</b>になんないんだけど｡,There's no tower nearby at all.,"E023, E030, E031, E035, E036, E056, E057, E084, E091, E097, E107, E111, E113, E117",
回復,かいふく,"1. restoration, rehabilitation, recovery, return, replevin, improvement<br>2. recovery (from an illness), recuperation, convalescence",N3,15,<b>回復</b>には かなりの時間がかかると思われます｡,It is likely that recovery will take a considerable amount of time.,"E027, E050, E057, E068, E073, E089, E092, E094, E095, E097, E112, E125",
苦しむ,くるしむ,"1. to suffer, to groan, to be worried",N3,15,己の夢を失えば お前は今よりも<b>苦しむ</b>ことになる｡,"If you lose your dreams, you will suffer even more than you are now.","E028, E038, E047, E062, E073, E077, E100, E101, E108, E110, E118, E135",
いやいや,いやいや,"1. no!, no no!, no, not at all",Unlabeled,15,表へ出ろ！<b>いやいや</b> 出れねえんだよ バカ！,"Come out! No no, you can't go out, idiot!","E030, E031, E053, E056, E065, E082, E086, E090, E094, E112, E129",
アザ,あざ,"1. birthmark, nevus<br>2. bruise",Unlabeled,15,私 サスケ君が何と言おうと先生に その<b>アザ</b>のことを話すわ〉,"No matter what Sasuke-kun says, I will tell the teacher about that birthmark.","E031, E033, E036, E037, E038, E039, E055, E066, E076",
ヤベェ,ヤベェ,1. Yabee (Auto-translated),Unlabeled,15,えっ？ <b>ヤベェ</b>！もう こんな時間かよ！,Huh? Oh no! It's already this long!,"E032, E048, E050, E058, E059, E060, E066, E077, E119, E120, E121, E122, E124",
縛る,しばる,"1. to tie, to bind, to fasten<br>2. to restrict (freedom), to tie down (with rules, regulations, etc.), to fetter",N2,15,この至近距離で<b>縛っ</b>てもまだ押し返してきやがる！,"Even if you tie it up at this close range, it will still push back!","E033, E061, E071, E080, E083, E085, E109, E115, E116, E119, E122, E123",
姉さん,ねえさん,"1. older sister, elder sister<br>2. young lady<br>3. miss<br>4. ma'am",Unlabeled,15,<b>姉さん</b>は 我愛羅様をずっと愛していたのだと思います｡,I think my sister has always loved Gaara-sama.,"E034, E060, E076, E077, E086, E088, E089, E092",
治る,なおる,"1. to get better, to get well, to recover (from an illness), to be cured, to be restored, to heal",N4,15,腕が<b>治れ</b>ば あいつは再び木ノ葉を襲うつもりです！,"Once his arm heals, he plans to attack Konoha again!","E046, E076, E077, E090, E092, E095, E098, E106, E125",
流れ,ながれ,"1. flow (of a fluid or gas), stream, current<br>2. flow (of people, things), passage (of time), tide, passing, (changing) trends, tendency<br>3. course (of events), (step-by-step) procedure, process<br>4. group of people who remain together after the end of an event<br>5. descent, ancestry, school<br>6. forfeiture, foreclosure<br>7. cancellation<br>8. drifting, wandering, roaming",N3,15,それとも みずから選んだ<b>流れ</b>に乗ることができるものなのか｡,Or is it possible to go with the flow of one's own choosing?,"E046, E047, E060, E062, E063, E086, E087, E116, E117, E134",
まとう,まとう,"1. to put on, to wear, to be clad in",Unlabeled,15,《やっぱり砂を<b>まとっ</b>てやがったか｡,``I guess he was covered in sand after all.'',"E048, E065, E066, E067, E068, E069, E070, E071, E072, E073, E074, E075, E076, E077, E127",
剣,けん,"1. sword (esp. a large, double-edged one), blade<br>2. bayonet<br>3. swordsmanship<br>4. stinger, ovipositor, dart",Unlabeled,15,ナルト 無理だ！あの<b>剣</b>には その術は効かねえ！,Naruto it's impossible! That technique won't work on that sword!,"E049, E071, E080, E086, E104, E105, E106",
カエル,かえる,1. frog<br>2. kajika frog (Buergeria buergeri),Unlabeled,15,<b>カエル</b>に にらまれた蛇どもおととい来やがれ｡,"Come back tomorrow, all you snakes that were stared at by a frog.","E053, E055, E056, E057, E059, E073, E077",
ハッハハハ,ハッハハハ,1. Hahahaha (Auto-translated),Unlabeled,15,<b>ハッハハハ</b>！,Hahahaha!,"E055, E073, E079, E086, E103, E106, E107, E112, E115, E117",
ひと休み,ひとやすみ,"1. (short) rest, breather, break",Unlabeled,15,あそこで <b>ひと休み</b>するってばよ｡ あ～ ナルト！,Let's take a break over there. Ah~ Naruto!,"E065, E066, E067, E068, E069, E070, E071, E072, E073, E074, E075, E076, E077, E087, E102",
弟子,でし,"1. pupil, disciple, adherent, follower, apprentice, young person, teacher's student-helper",Unlabeled,15,まぁ わしの<b>弟子</b>だからあれほどに成長したともいえるが,"Well, since you are my disciple, you can say that you have grown that much.","E079, E083, E088, E089, E090, E098, E119, E135",
螺旋,ねじ,"1. screw<br>2. key (of a clock, watch, etc.), spring (of a clock, watch, etc.)",Unlabeled,15,サスケの千鳥でも 俺の<b>螺旋</b>丸でもびくともしねえじゃねぇか！,Even Sasuke's Chidori or my Rasengan won't budge!,"E091, E094, E095, E104, E105, E106, E108, E111, E112, E132, E134",
あり,あり,"1. existing (at the present moment)<br>2. alright, acceptable, passable<br>3. to be (usu. of inanimate objects), to have",Unlabeled,14,情緒面に問題<b>あり</b>と,There are emotional problems,"E001, E048, E052, E058, E072, E074, E082, E103, E104, E118, E120, E123",
特に,とくに,"1. particularly, especially, in particular, expressly",N4,14,それぞれの忍の里を持つ国の中でも <b>特に</b>,Especially among the countries that have their own ninja villages.,"E001, E006, E010, E026, E034, E037, E038, E048, E049, E056, E075, E076, E091",
にゃ,に,"1. load, baggage, cargo, freight, goods<br>2. burden, responsibility",Unlabeled,14,もう このﾚｰｽに勝つのは無理よ〉〈あん<b>にゃ</b>ろう！,It's impossible to win this race anymore〉〈Anyarou!,"E001, E008, E102, E109, E110, E115, E119, E132, E133, E135",
苦しい,くるしい,"1. painful, difficult, tough, hard<br>2. distressing, (psychologically) difficult, stressful, awkward (e.g. position)<br>3. straitened (circumstances), tight (financial situation), needy, struggling<br>4. strained (interpretation, explanation, etc.), lame (e.g. excuse), forced (e.g. smile), far-fetched<br>5. hard to do, unpleasant",N3,14,老いましたねぇ あなたのそんなに<b>苦し</b>そうな姿は,You're getting old. You look so painful.,"E001, E011, E057, E058, E071, E075, E076, E077, E100, E104, E109, E121, E133",
しょせん,しょせん,"1. after all, in the end, anyway<br>2. (cannot) possibly, (not) at all, (not) by any means, (not) ever",Unlabeled,14,だが <b>しょせん</b> ゴミはゴミでしかない｡,But trash is just trash.,"E002, E004, E009, E043, E045, E047, E048, E057, E060, E096, E120, E124",
殴る,なぐる,"1. to strike, to hit, to beat, to punch",N1,14,《つっても男が女 <b>殴る</b>わけにはいかねえしなぁ ｡,``A man can't hit a woman no matter what.'',"E002, E004, E021, E042, E045, E064, E091, E096, E123",
